epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,opening_reserve,natural_net_change,natural_positive_change,natural_negative_change,artificial_change_applied,artificial_change_pending,artificial_generation_applied,artificial_extraction_applied,artificial_generation_pending,artificial_extraction_pending,reserve,safe_yield,projected_life_days
1,1,1,1122,33,18,-51,timber,5.965382e+06,0,0,0,0,0,0,0,0,0,5.965382e+06,6246566,-1
1,1,1,1122,33,18,-51,stone,1.1266439e+08,0,0,0,0,0,0,0,0,0,1.1266439e+08,0,318261005
1,1,1,1122,33,18,-51,fertile_soil,350000,0,0,0,0,0,0,0,0,0,350000,0,0
1,1,1,1122,33,18,-51,arable_land,125000,0,0,0,0,0,0,0,0,0,125000,0,0
1,1,1,1122,33,18,-51,paddy_land,60000,0,0,0,0,0,0,0,0,0,60000,0,0
1,1,1,1122,33,18,-51,plantation_land,140000,0,0,0,0,0,0,0,0,0,140000,0,0
1,1,1,1122,33,18,-51,pasture,125000,0,0,0,0,0,0,0,0,0,125000,0,0
1,1,1,1122,33,18,-51,coal,1.5021394e+08,0,0,0,0,0,0,0,0,0,1.5021394e+08,0,0
1,1,1,1122,33,18,-51,oil,1.031671e+07,0,0,0,0,0,0,0,0,0,1.031671e+07,0,0
1,1,1,1122,33,18,-51,natural_gas,7.0801815e+06,0,0,0,0,0,0,0,0,0,7.0801815e+06,0,0
1,1,1,1122,33,18,-51,copper_ore,3.531234e+07,0,0,0,0,0,0,0,0,0,3.531234e+07,0,0
1,1,1,1122,33,18,-51,iron_ore,9.5619784e+07,0,0,0,0,0,0,0,0,0,9.5619784e+07,0,0
1,1,1,1122,33,18,-51,gold_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,silver_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,salt,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,saltpeter,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,rare_earth,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,clay,4.0662904e+07,0,0,0,0,0,0,0,0,0,4.0662904e+07,0,0
1,1,1,1122,33,18,-51,wild_game,21340.781,0,0,0,0,0,0,0,0,0,21340.781,11215,-1
1,1,1,1122,33,18,-51,marine_fish,0,0,0,0,0,0,0,0,0,0,0,46730,-1
1,1,1,1122,33,18,-51,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,silica_sand,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,tin_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,lead_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,zinc_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,manganese_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,sulfur,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1122,33,18,-51,flint,6.1562596e+07,0,0,0,0,0,0,0,0,0,6.1562596e+07,0,314094884
1,1,1,1122,33,18,-51,freshwater_fish,85175.42,0,0,0,0,0,0,0,0,0,85175.42,156164,-1
2,2,2,1122,33,18,-51,timber,5.965382e+06,0,0,0,0,2.073,0,0,2.073,0,5.965382e+06,6246566,-1
2,2,2,1122,33,18,-51,stone,1.1266439e+08,0,0,0,0,0,0,0,0,0,1.1266439e+08,0,318261005
2,2,2,1122,33,18,-51,fertile_soil,350000,0,0,0,0,0,0,0,0,0,350000,0,0
2,2,2,1122,33,18,-51,arable_land,125000,0,0,0,0,0,0,0,0,0,125000,0,0
2,2,2,1122,33,18,-51,paddy_land,60000,0,0,0,0,0,0,0,0,0,60000,0,0
2,2,2,1122,33,18,-51,plantation_land,140000,0,0,0,0,0,0,0,0,0,140000,0,0
2,2,2,1122,33,18,-51,pasture,125000,0,0,0,0,0,0,0,0,0,125000,0,0
2,2,2,1122,33,18,-51,coal,1.5021394e+08,0,0,0,0,0,0,0,0,0,1.5021394e+08,0,0
2,2,2,1122,33,18,-51,oil,1.031671e+07,0,0,0,0,0,0,0,0,0,1.031671e+07,0,0
2,2,2,1122,33,18,-51,natural_gas,7.0801815e+06,0,0,0,0,0,0,0,0,0,7.0801815e+06,0,0
2,2,2,1122,33,18,-51,copper_ore,3.531234e+07,0,0,0,0,0,0,0,0,0,3.531234e+07,0,0
2,2,2,1122,33,18,-51,iron_ore,9.5619784e+07,0,0,0,0,0,0,0,0,0,9.5619784e+07,0,0
2,2,2,1122,33,18,-51,gold_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,silver_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,salt,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,saltpeter,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,rare_earth,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,clay,4.0662904e+07,0,0,0,0,0,0,0,0,0,4.0662904e+07,0,0
2,2,2,1122,33,18,-51,wild_game,21340.781,0,0,0,0,-155.153,0,0,0,155.153,21340.781,11215,-1
2,2,2,1122,33,18,-51,marine_fish,0,0,0,0,0,0,0,0,0,0,0,46730,-1
2,2,2,1122,33,18,-51,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,silica_sand,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,tin_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,lead_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,zinc_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1122,33,18,-51,manganese_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
