epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,reserve
1,3,15,666,18,16,-34,timber,0
1,3,15,666,18,16,-34,stone,5.4248268e+07
1,3,15,666,18,16,-34,fertile_soil,40782.266
1,3,15,666,18,16,-34,coal,2.167564e+08
1,3,15,666,18,16,-34,oil,1.0970112e+07
1,3,15,666,18,16,-34,natural_gas,8.403844e+06
1,3,15,666,18,16,-34,copper_ore,1.7489246e+07
1,3,15,666,18,16,-34,iron_ore,0
1,3,15,666,18,16,-34,gold_ore,0
1,3,15,666,18,16,-34,silver_ore,3.6351252e+06
1,3,15,666,18,16,-34,salt,0
1,3,15,666,18,16,-34,saltpeter,0
1,3,15,666,18,16,-34,rare_earth,534806.8
1,3,15,666,18,16,-34,clay,2.639127e+07
1,3,15,666,18,16,-34,wild_game,3951.4963
1,3,15,666,18,16,-34,marine_fish,0
1,3,15,666,18,16,-34,arable_land,865.306
1,3,15,666,18,16,-34,paddy_land,0
1,3,15,666,18,16,-34,plantation_land,0
1,3,15,666,18,16,-34,pasture,0
1,3,15,666,18,16,-34,bauxite,4.899797e+07
1,3,15,666,18,16,-34,limestone,0
1,3,15,666,18,16,-34,silica_sand,0
1,3,15,666,18,16,-34,phosphate_rock,0
1,3,15,666,18,16,-34,tin_ore,0
1,3,15,666,18,16,-34,lead_ore,0
1,3,15,666,18,16,-34,zinc_ore,0
1,3,15,666,18,16,-34,manganese_ore,0
1,3,15,666,18,16,-34,sulfur,0
1,3,15,666,18,16,-34,flint,8.748575e+07
2,4,20,666,18,16,-34,timber,0
2,4,20,666,18,16,-34,stone,5.4248268e+07
2,4,20,666,18,16,-34,fertile_soil,40656.07
2,4,20,666,18,16,-34,coal,2.167564e+08
2,4,20,666,18,16,-34,oil,1.0970087e+07
2,4,20,666,18,16,-34,natural_gas,8.403844e+06
2,4,20,666,18,16,-34,copper_ore,1.7489246e+07
2,4,20,666,18,16,-34,iron_ore,0
2,4,20,666,18,16,-34,gold_ore,0
2,4,20,666,18,16,-34,silver_ore,3.6351228e+06
2,4,20,666,18,16,-34,salt,0
2,4,20,666,18,16,-34,saltpeter,0
2,4,20,666,18,16,-34,rare_earth,534806.8
2,4,20,666,18,16,-34,clay,2.631518e+07
2,4,20,666,18,16,-34,wild_game,4018.3728
2,4,20,666,18,16,-34,marine_fish,0
2,4,20,666,18,16,-34,arable_land,865.306
2,4,20,666,18,16,-34,paddy_land,0
2,4,20,666,18,16,-34,plantation_land,0
2,4,20,666,18,16,-34,pasture,0
2,4,20,666,18,16,-34,bauxite,4.899797e+07
2,4,20,666,18,16,-34,limestone,0
2,4,20,666,18,16,-34,silica_sand,0
2,4,20,666,18,16,-34,phosphate_rock,0
2,4,20,666,18,16,-34,tin_ore,0
2,4,20,666,18,16,-34,lead_ore,0
2,4,20,666,18,16,-34,zinc_ore,0
2,4,20,666,18,16,-34,manganese_ore,0
2,4,20,666,18,16,-34,sulfur,0
2,4,20,666,18,16,-34,flint,8.748574e+07
3,5,25,666,18,16,-34,timber,0
3,5,25,666,18,16,-34,stone,5.4248268e+07
3,5,25,666,18,16,-34,fertile_soil,40533.258
3,5,25,666,18,16,-34,coal,2.167564e+08
3,5,25,666,18,16,-34,oil,1.0970062e+07
3,5,25,666,18,16,-34,natural_gas,8.403844e+06
3,5,25,666,18,16,-34,copper_ore,1.7489246e+07
3,5,25,666,18,16,-34,iron_ore,0
3,5,25,666,18,16,-34,gold_ore,0
3,5,25,666,18,16,-34,silver_ore,3.6351202e+06
3,5,25,666,18,16,-34,salt,0
3,5,25,666,18,16,-34,saltpeter,0
3,5,25,666,18,16,-34,rare_earth,534806.8
3,5,25,666,18,16,-34,clay,2.6242606e+07
3,5,25,666,18,16,-34,wild_game,4050.881
3,5,25,666,18,16,-34,marine_fish,0
3,5,25,666,18,16,-34,arable_land,865.306
3,5,25,666,18,16,-34,paddy_land,0
3,5,25,666,18,16,-34,plantation_land,0
3,5,25,666,18,16,-34,pasture,0
