epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,producer_support_money_issued,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,population_error,money_error,goods_error
1,1,5,false,trade_planning,65535,1,5,2727,1120,120,259,5285,0,88337,0,193,784628974,0,55131920,582129067,764856257,0,0,0,35843133,-35843133,0,13971017837,4657006079,908096614,192178400,25007600,19337600,ACTIVE,true,0,0,0
2,2,10,false,trade_planning,65535,6,10,2727,1120,120,259,5285,0,58705,0,29825,426768639,0,55133601,364803341,520398622,0,0,0,9744305,-9744305,0,16266582918,5422194657,442762378,241802220,25007600,11248450,ACTIVE,true,0,0,0
3,3,15,false,trade_planning,65535,11,15,2727,1120,120,259,5285,0,49697,0,38593,645502502,0,85806453,556462249,1343607089,0,0,58345,65294912,-65236567,0,16979609215,5659870084,1344842050,274793320,24623271,9929292,ACTIVE,true,0,0,0
4,4,20,false,trade_planning,65535,16,20,2727,1120,120,259,5285,0,25903,0,62345,281590693,0,85090641,262722631,374551864,0,0,1523920,16742854,-15218934,0,17203714610,5734571844,304425653,216937436,18394818,3570940,ACTIVE,true,0,0,0
5,5,25,false,trade_planning,65535,21,25,2727,1120,120,259,5285,0,20261,0,67909,222705109,0,85090235,200555127,252379754,0,0,6563900,13379865,-6815965,0,18323774699,6107925216,485180695,164755565,14024453,2583100,ACTIVE,true,0,0,0
6,6,30,false,trade_planning,65535,26,30,2727,1120,120,259,5285,0,20405,0,67723,276873145,0,85093919,204359967,237296941,0,0,9923100,11353760,-1430660,0,19434516584,6478172507,744924398,141691567,11222899,2026940,ACTIVE,true,0,0,0
7,7,35,false,trade_planning,65535,31,35,2727,1120,120,259,5285,0,25270,0,62789,407477848,0,85406399,325721434,577523016,0,0,11295228,26743590,-15448362,11,20252458230,6750819736,946324668,141273947,9880228,1698980,ACTIVE,true,0,0,0
8,8,40,false,trade_planning,65535,36,40,2727,1120,120,259,5285,0,25825,0,62114,428481759,0,85348026,354990142,524526081,0,0,11085824,25999269,-14913445,190,21084882686,7028294562,932499926,138861327,8692746,1174808,ACTIVE,true,0,0,0
9,9,45,false,trade_planning,65535,41,45,2727,1120,120,259,5285,0,22738,0,65201,363586926,0,85184814,307454732,393427414,0,0,10412863,19869812,-9456949,350,21972068896,7324023274,813225919,120750073,7650468,549060,ACTIVE,true,0,0,0
10,10,50,false,trade_planning,65535,46,50,2727,1120,120,259,5285,0,20185,0,67696,308177657,0,85082423,291053364,337521784,0,0,8333024,16233271,-7900247,253,22919834832,7639945261,605435125,108093448,7270108,190044,ACTIVE,true,0,0,0
11,11,55,false,trade_planning,65535,51,55,2727,1120,120,259,5285,0,23836,0,63974,389961806,0,85351948,354281966,519053462,0,0,5498097,29458264,-23960167,233,23926675923,7975558944,1105532461,93889869,6847911,672876,ACTIVE,true,0,0,0
12,12,60,false,trade_planning,65535,56,60,2727,1120,120,259,5285,0,19618,0,68152,313455987,0,85039713,277565532,235573824,0,0,3696037,12109020,-8412983,233,24830157306,8276719420,812884436,74922807,5980652,249088,ACTIVE,true,0,0,0
13,13,65,false,trade_planning,65535,61,65,2727,1120,120,259,5285,0,23813,0,63946,411721497,0,85291870,353965530,398138744,0,0,3808810,25517992,-21709182,188,25903508601,8634503178,1112526153,73023235,5973812,175204,ACTIVE,true,0,0,0
14,14,70,false,trade_planning,65535,66,70,2727,1120,120,259,5285,0,19536,0,68154,320829922,0,85039327,307384991,231433769,0,0,3653757,12178993,-8525236,208,26781446152,8927149040,762956161,59207490,5440956,88100,ACTIVE,true,0,0,0
15,15,75,false,trade_planning,65535,71,75,2727,1120,120,259,5285,0,28566,0,59084,498624894,0,85449421,436957155,610286608,0,0,9061902,41010605,-31948703,226,27723512350,9241171116,1414138357,82873275,6897526,1715697,ACTIVE,true,0,0,0
16,16,80,false,trade_planning,65535,76,80,2727,1120,120,259,5285,0,21586,0,66053,325938902,212,85020339,303501715,219419043,0,0,2066245,14426567,-12360322,226,28381678797,9460559908,825071034,83399731,8110135,254808,ACTIVE,true,0,0,0
17,17,85,false,trade_planning,65535,81,85,2727,1120,120,259,5285,0,22165,0,65365,342430763,1038,85019391,314250618,227710049,0,0,11125305,13964448,-2839143,208,29411878968,9803959952,892511111,107737021,8292668,1221278,ACTIVE,true,0,0,0
18,18,90,false,trade_planning,65535,86,90,2727,1120,120,259,5285,0,26012,0,61516,407970749,1352,85328892,358804992,346929666,0,0,8732800,26141237,-17408437,208,30267934100,10089311687,1118429841,114420212,8528131,723680,ACTIVE,true,0,0,0
19,19,95,false,trade_planning,65535,91,95,2727,1120,120,259,5285,0,24694,0,62762,403011007,1661,85279277,364223695,433615319,0,0,9720749,26815940,-17095191,208,30845318421,10281773132,1217429777,111617547,7845945,696137,ACTIVE,true,0,0,0
20,20,100,false,trade_planning,65535,96,100,2727,1120,120,259,5285,0,20619,0,66589,318848845,1664,85044521,299139225,242408795,0,0,8397404,16470234,-8072830,208,31390060130,10463353690,814920153,102210174,7305986,445386,ACTIVE,true,0,0,0
21,21,105,false,trade_planning,65535,101,105,2727,1120,120,259,5285,0,19521,0,67541,298376714,1702,84952223,274101741,181174089,0,0,7639191,14617006,-6977815,208,32172391364,10724130774,818908641,96036803,6811689,485248,ACTIVE,true,0,0,0
22,22,110,false,trade_planning,65535,106,110,2727,1120,120,259,5285,0,19102,0,67706,293949186,1217,85017080,263115491,181701249,0,0,4094146,14635630,-10541484,241,32941597100,10980532682,839095103,78518687,6079167,260107,ACTIVE,true,0,0,0
23,23,115,false,trade_planning,65535,111,115,2727,1120,120,259,5285,0,22754,0,63855,377879610,1357,85167508,328141020,282695504,0,0,4820788,24249536,-19428748,241,33603669527,11201223493,983694615,75938678,6478039,525847,ACTIVE,true,0,0,0
24,24,120,false,trade_planning,65535,116,120,2727,1120,120,259,5285,0,28123,0,58142,453883145,1420,85295179,390537161,393519368,0,0,9629861,33033367,-23403506,220,34048467198,11349489380,1138120704,101360177,7917489,1423563,ACTIVE,true,0,0,0
25,25,125,false,trade_planning,65535,121,125,2727,1120,120,259,5285,0,22584,0,63373,342858397,1475,85008605,312011089,186165460,0,0,4506475,15984889,-11478414,235,34487403587,11495801511,886633768,83948318,8062481,1321461,ACTIVE,true,0,0,0
26,26,130,false,trade_planning,65535,126,130,2727,1120,120,259,5285,0,23111,0,62666,356192401,1259,85058160,318806412,309257318,0,0,6867991,18817407,-11949416,226,35108863892,11702954948,1066100866,90546823,8721826,1254772,ACTIVE,true,0,0,0
27,27,135,false,trade_planning,65535,131,135,2727,1120,120,259,5285,0,21730,0,63831,327397456,1393,84946023,290242526,147424867,0,0,10311442,12872944,-2561502,211,35660726802,11886909245,864469371,110587471,8954950,1218248,ACTIVE,true,0,0,0
28,28,140,false,trade_planning,65535,136,140,2727,1120,120,259,5285,0,22378,0,63000,353852651,1262,85043358,309798714,230449726,0,0,8668086,18306526,-9638440,240,36328486147,12109495704,985230823,97493693,8086508,1136540,ACTIVE,true,0,0,0
29,29,145,false,trade_planning,65535,141,145,2727,1120,120,259,5285,0,23005,0,62201,367216520,1479,85065382,324649193,240671246,0,0,7365825,21136789,-13770964,240,36846179909,12282060272,920554016,99560258,7324673,865961,ACTIVE,true,0,0,0
30,30,150,false,trade_planning,65535,146,150,2727,1120,120,259,5285,0,25957,0,59038,427117611,1387,85272243,368476653,391549016,0,0,11713817,30353072,-18639255,209,37355505707,12451835566,1224111682,115214400,7777414,1093805,ACTIVE,true,0,0,0
31,31,155,false,trade_planning,65535,151,155,2727,1120,120,259,5285,0,22561,0,62273,357567084,1214,84919134,311599720,153973670,0,0,7420831,18217997,-10797166,209,37650599369,12550200107,894755147,106544011,8074258,746915,ACTIVE,true,0,0,0
32,32,160,false,trade_planning,65535,156,160,2727,1120,120,259,5285,0,21852,0,62658,329707032,1323,84950200,286198563,130830086,0,0,5896114,13571739,-7675625,248,38233994147,12744665027,838270385,92898007,7644068,718322,ACTIVE,true,0,0,0
33,33,165,false,trade_planning,65535,161,165,2727,1120,120,259,5285,0,23152,0,61286,356162077,1334,85094224,312715458,202363698,0,0,5662815,17909911,-12247096,256,38753298118,12917766360,904741984,89050516,6988667,519465,ACTIVE,true,0,0,0
34,34,170,false,trade_planning,65535,166,170,2727,1120,120,259,5285,0,23742,0,60498,388031588,1209,84562041,341658509,335925992,0,0,10642400,22999515,-12357115,227,39181751345,13060584089,1202779750,104235661,7587622,1091329,ACTIVE,true,0,0,0
35,35,175,false,trade_planning,65535,171,175,2727,1120,120,259,5285,0,20391,0,63655,324695337,1383,84392741,290249774,124840292,0,0,5614097,12910175,-7296078,236,39493204895,13164401937,824919424,60959773,6562696,773225,ACTIVE,true,0,0,0
36,36,180,false,trade_planning,65535,176,180,2727,1120,120,259,5285,0,22820,0,61081,367648220,1372,85079411,327134168,223947044,0,0,4295266,21001894,-16706628,226,39991923671,13330641536,876570705,53657455,6521177,458699,ACTIVE,true,0,0,0
37,37,185,false,trade_planning,65535,181,185,2727,1120,120,259,5285,0,23839,0,59842,397316511,1187,85062928,355282228,229114237,0,0,5144402,26639287,-21494885,245,40379864444,13459955129,807022416,74648240,6158863,590436,ACTIVE,true,0,0,0
38,38,190,false,trade_planning,65535,186,190,2727,1120,120,259,5285,0,22420,0,61082,358459658,1309,85060125,312211315,265171574,0,0,3954396,20896718,-16942322,244,40773587953,13591196283,1165911911,76614456,6360536,571282,ACTIVE,true,0,0,0
39,39,195,false,trade_planning,65535,191,195,2727,1120,120,259,5285,0,23290,0,59986,348429252,1267,84958776,305122303,153544873,0,0,8587719,16781450,-8193731,208,40950929912,13650310289,779715726,94134599,8039759,1506702,ACTIVE,true,0,0,0
40,40,200,false,trade_planning,65535,196,200,2727,1120,120,259,5285,0,22246,0,60836,340138750,1228,84912536,299739369,183498456,0,0,5143518,15663780,-10520262,208,41369235340,13789745430,846729024,90783380,8039712,999801,ACTIVE,true,0,0,0
41,41,205,false,trade_planning,65535,201,205,2727,1120,120,259,5285,0,22161,0,60815,333412224,1071,83466936,283115446,130001999,0,0,6742880,15466749,-8723869,219,41740689004,13913563313,896415952,82055636,7550494,488410,ACTIVE,true,0,0,0
42,42,210,false,trade_planning,65535,206,210,2727,1120,120,259,5285,0,21371,0,61491,339305464,1161,83537811,286293923,193454290,0,0,6942161,17757516,-10815355,255,42071193812,14023731583,1020520992,73513148,6965207,495646,ACTIVE,true,0,0,0
43,43,215,false,trade_planning,65535,211,215,2727,1120,120,259,5285,0,23269,0,59345,383697681,1165,83396344,327271576,241681775,0,0,5154482,24635344,-19480862,272,42258919193,14086306714,905422455,46794069,6420099,749716,ACTIVE,true,0,0,0
44,44,220,false,trade_planning,65535,216,220,2727,1120,120,259,5285,0,23184,0,59277,360795546,1198,83280279,313327511,207816992,0,0,4483313,20360182,-15876869,238,42491557708,14163852888,734737936,47317789,7190158,833983,ACTIVE,true,0,0,0
45,45,225,false,trade_planning,65535,221,225,2727,1120,120,259,5285,0,21351,0,60904,325468677,1072,82991758,288351438,133219064,0,0,6952818,14628469,-7675651,210,42758341268,14252780743,741492660,74549511,6909161,1090259,ACTIVE,true,0,0,0
46,46,230,false,trade_planning,65535,226,230,2727,1120,120,259,5285,0,20021,0,62066,296362762,1215,82635777,271689844,102389391,0,0,5972049,12398901,-6426852,207,43124495349,14374832089,675226334,73800194,6649523,891719,ACTIVE,true,0,0,0
47,47,235,false,trade_planning,65535,231,235,2727,1120,120,259,5285,0,21143,0,60788,313566615,1263,82652468,284999575,235628254,0,0,6094596,16765151,-10670555,232,43427469516,14475823492,771677412,76277686,6716076,705459,ACTIVE,true,0,0,0
48,48,240,false,trade_planning,65535,236,240,2727,1120,120,259,5285,0,21332,0,60440,310621765,1310,82356973,281570202,178542200,0,0,6295947,16398764,-10102817,225,43662776151,14554259032,756945108,77352343,6938852,566319,ACTIVE,true,0,0,0
