epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,filled_owner,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
1,71,355,832,22,20,-42,0,0,30,9,1,1,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,29245,0,0,1371030,29245,65536,65536,0,0,0,0,
1,71,355,832,22,20,-42,0,1,65,9,24,1,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
1,71,355,832,22,20,-42,0,2,69,9,24,22,0,0,0,60074,60074,0,0,0,0,0,615993,588493,0,27500,0,0,539294,0,0,0,2715007,0,65536,60841,0,0,0,0,
1,71,355,832,22,20,-42,0,3,79,2,24,1,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
1,71,355,832,22,20,-42,0,4,90,2,1,1,0,0,0,2048,2048,196,0,0,0,156,461,461,0,0,0,0,92,62,0,0,440,62,15446,2048,0,0,0,0,
1,71,355,832,22,20,-42,0,5,102,8,24,15,0,0,0,40960,40960,0,0,0,0,0,270000,239100,0,30900,18150,0,47820,0,0,0,267302,0,65536,42735,0,0,0,0,
1,71,355,832,22,20,-42,0,6,202,20,24,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-28298,0,0,0,0,0,
1,71,355,832,22,20,-42,0,7,237,12,24,3,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,176986,150,0,0,284582,150,65536,10922,0,0,0,0,
1,71,355,832,22,20,-42,0,8,238,9,24,1,0,0,0,2048,2048,3951,0,0,0,750,6780,6780,0,0,675,0,1356,753,0,0,6431,753,9797,2048,0,0,0,0,
1,71,355,832,22,20,-42,0,9,241,20,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37607,0,0,0,0,0,
2,72,360,832,22,20,-42,0,0,30,9,1,1,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,28380,0,0,1371030,28380,65536,65536,0,0,0,0,
2,72,360,832,22,20,-42,0,1,65,9,24,1,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
2,72,360,832,22,20,-42,0,2,69,9,24,20,0,0,0,54613,54613,0,0,0,0,0,559996,534696,0,25300,0,0,466147,0,0,0,2399815,0,65536,56519,0,0,0,0,
2,72,360,832,22,20,-42,0,3,79,2,24,1,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
2,72,360,832,22,20,-42,0,4,90,2,1,1,0,0,0,2031,2031,144,0,0,0,154,457,457,0,0,0,0,83,61,0,0,399,61,13742,2048,0,0,0,0,
2,72,360,832,22,20,-42,0,5,102,8,24,12,0,0,0,32768,32768,0,0,0,0,0,216000,191280,0,24720,14520,0,38256,0,0,0,220096,0,65536,35188,0,0,0,0,
2,72,360,832,22,20,-42,0,6,202,20,24,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-28298,0,0,0,0,0,
2,72,360,832,22,20,-42,0,7,237,12,24,3,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,183742,136,0,0,294362,136,65536,10922,0,0,0,0,
2,72,360,832,22,20,-42,0,8,238,9,24,1,0,0,0,2048,2048,4410,0,0,0,750,6780,6780,0,0,675,0,1356,683,0,0,6431,683,9928,2048,0,0,0,0,
2,72,360,832,22,20,-42,0,9,241,20,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37607,0,0,0,0,0,
3,73,365,832,22,20,-42,0,0,30,9,1,1,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,27985,0,0,1371030,27985,65536,65536,0,0,0,0,
