epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,reserve
1,17,85,877,27,21,-48,timber,0
1,17,85,877,27,21,-48,stone,4.1531568e+08
1,17,85,877,27,21,-48,fertile_soil,23367.994
1,17,85,877,27,21,-48,coal,9.492528e+07
1,17,85,877,27,21,-48,oil,0
1,17,85,877,27,21,-48,natural_gas,0
1,17,85,877,27,21,-48,copper_ore,3.0675054e+07
1,17,85,877,27,21,-48,iron_ore,2.0555075e+08
1,17,85,877,27,21,-48,gold_ore,4.780823e+06
1,17,85,877,27,21,-48,silver_ore,5.0456825e+06
1,17,85,877,27,21,-48,salt,4574.4062
1,17,85,877,27,21,-48,saltpeter,0
1,17,85,877,27,21,-48,rare_earth,0
1,17,85,877,27,21,-48,clay,7.4202965e+06
1,17,85,877,27,21,-48,wild_game,6999.6562
1,17,85,877,27,21,-48,marine_fish,0
1,17,85,877,27,21,-48,arable_land,4729.528
1,17,85,877,27,21,-48,paddy_land,0
1,17,85,877,27,21,-48,plantation_land,0
1,17,85,877,27,21,-48,pasture,5651.5034
1,17,85,877,27,21,-48,bauxite,0
1,17,85,877,27,21,-48,limestone,0
1,17,85,877,27,21,-48,silica_sand,0
1,17,85,877,27,21,-48,phosphate_rock,0
1,17,85,877,27,21,-48,tin_ore,0
1,17,85,877,27,21,-48,lead_ore,0
1,17,85,877,27,21,-48,zinc_ore,0
1,17,85,877,27,21,-48,manganese_ore,0
1,17,85,877,27,21,-48,sulfur,0
1,17,85,877,27,21,-48,flint,6.0863744e+07
2,18,90,877,27,21,-48,timber,0
2,18,90,877,27,21,-48,stone,4.1531568e+08
2,18,90,877,27,21,-48,fertile_soil,23309.26
2,18,90,877,27,21,-48,coal,9.492528e+07
2,18,90,877,27,21,-48,oil,0
2,18,90,877,27,21,-48,natural_gas,0
2,18,90,877,27,21,-48,copper_ore,3.0675054e+07
2,18,90,877,27,21,-48,iron_ore,2.0555075e+08
2,18,90,877,27,21,-48,gold_ore,4.780823e+06
2,18,90,877,27,21,-48,silver_ore,5.04568e+06
2,18,90,877,27,21,-48,salt,4935.2354
2,18,90,877,27,21,-48,saltpeter,0
2,18,90,877,27,21,-48,rare_earth,0
2,18,90,877,27,21,-48,clay,7.419029e+06
2,18,90,877,27,21,-48,wild_game,7019.711
2,18,90,877,27,21,-48,marine_fish,0
2,18,90,877,27,21,-48,arable_land,4729.528
2,18,90,877,27,21,-48,paddy_land,0
2,18,90,877,27,21,-48,plantation_land,0
2,18,90,877,27,21,-48,pasture,5651.5034
2,18,90,877,27,21,-48,bauxite,0
2,18,90,877,27,21,-48,limestone,0
2,18,90,877,27,21,-48,silica_sand,0
2,18,90,877,27,21,-48,phosphate_rock,0
2,18,90,877,27,21,-48,tin_ore,0
2,18,90,877,27,21,-48,lead_ore,0
2,18,90,877,27,21,-48,zinc_ore,0
2,18,90,877,27,21,-48,manganese_ore,0
2,18,90,877,27,21,-48,sulfur,0
2,18,90,877,27,21,-48,flint,6.0863744e+07
3,19,95,877,27,21,-48,timber,0
3,19,95,877,27,21,-48,stone,4.1531568e+08
3,19,95,877,27,21,-48,fertile_soil,23252.723
3,19,95,877,27,21,-48,coal,9.492528e+07
3,19,95,877,27,21,-48,oil,0
3,19,95,877,27,21,-48,natural_gas,0
3,19,95,877,27,21,-48,copper_ore,3.0675054e+07
3,19,95,877,27,21,-48,iron_ore,2.0555075e+08
3,19,95,877,27,21,-48,gold_ore,4.7808225e+06
3,19,95,877,27,21,-48,silver_ore,5.0456775e+06
3,19,95,877,27,21,-48,salt,5271.511
3,19,95,877,27,21,-48,saltpeter,0
3,19,95,877,27,21,-48,rare_earth,0
3,19,95,877,27,21,-48,clay,7.4182155e+06
3,19,95,877,27,21,-48,wild_game,7045.4907
3,19,95,877,27,21,-48,marine_fish,0
3,19,95,877,27,21,-48,arable_land,4729.528
3,19,95,877,27,21,-48,paddy_land,0
3,19,95,877,27,21,-48,plantation_land,0
3,19,95,877,27,21,-48,pasture,5651.5034
3,19,95,877,27,21,-48,bauxite,0
3,19,95,877,27,21,-48,limestone,0
3,19,95,877,27,21,-48,silica_sand,0
3,19,95,877,27,21,-48,phosphate_rock,0
3,19,95,877,27,21,-48,tin_ore,0
3,19,95,877,27,21,-48,lead_ore,0
3,19,95,877,27,21,-48,zinc_ore,0
3,19,95,877,27,21,-48,manganese_ore,0
3,19,95,877,27,21,-48,sulfur,0
3,19,95,877,27,21,-48,flint,6.086374e+07
4,20,100,877,27,21,-48,timber,0
4,20,100,877,27,21,-48,stone,4.1531568e+08
4,20,100,877,27,21,-48,fertile_soil,23191.951
4,20,100,877,27,21,-48,coal,9.492528e+07
4,20,100,877,27,21,-48,oil,0
4,20,100,877,27,21,-48,natural_gas,0
4,20,100,877,27,21,-48,copper_ore,3.0675054e+07
4,20,100,877,27,21,-48,iron_ore,2.0555075e+08
4,20,100,877,27,21,-48,gold_ore,4.780822e+06
4,20,100,877,27,21,-48,silver_ore,5.045675e+06
4,20,100,877,27,21,-48,salt,5651.723
4,20,100,877,27,21,-48,saltpeter,0
4,20,100,877,27,21,-48,rare_earth,0
4,20,100,877,27,21,-48,clay,7.416468e+06
4,20,100,877,27,21,-48,wild_game,7054.3145
4,20,100,877,27,21,-48,marine_fish,0
