epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,reserve
1,1,5,831,21,20,-41,timber,3.656374
1,1,5,831,21,20,-41,stone,4.4807587e+08
1,1,5,831,21,20,-41,fertile_soil,351654.62
1,1,5,831,21,20,-41,coal,2.9988326e+08
1,1,5,831,21,20,-41,oil,0
1,1,5,831,21,20,-41,natural_gas,0
1,1,5,831,21,20,-41,copper_ore,1.0006304e+08
1,1,5,831,21,20,-41,iron_ore,1.8417715e+08
1,1,5,831,21,20,-41,gold_ore,7.118304e+06
1,1,5,831,21,20,-41,silver_ore,1.0705928e+07
1,1,5,831,21,20,-41,salt,0
1,1,5,831,21,20,-41,saltpeter,0
1,1,5,831,21,20,-41,rare_earth,5.6423695e+06
1,1,5,831,21,20,-41,clay,1.5160627e+07
1,1,5,831,21,20,-41,wild_game,6401.164
1,1,5,831,21,20,-41,marine_fish,0
1,1,5,831,21,20,-41,arable_land,1927.2601
1,1,5,831,21,20,-41,paddy_land,0
1,1,5,831,21,20,-41,plantation_land,0
1,1,5,831,21,20,-41,pasture,125000
1,1,5,831,21,20,-41,bauxite,0
1,1,5,831,21,20,-41,limestone,0
1,1,5,831,21,20,-41,silica_sand,0
1,1,5,831,21,20,-41,phosphate_rock,0
1,1,5,831,21,20,-41,tin_ore,0
1,1,5,831,21,20,-41,lead_ore,0
1,1,5,831,21,20,-41,zinc_ore,0
1,1,5,831,21,20,-41,manganese_ore,0
1,1,5,831,21,20,-41,sulfur,0
1,1,5,831,21,20,-41,flint,1.2071409e+08
2,2,10,831,21,20,-41,timber,7.161448
2,2,10,831,21,20,-41,stone,4.4807587e+08
2,2,10,831,21,20,-41,fertile_soil,352990.5
2,2,10,831,21,20,-41,coal,2.9988326e+08
2,2,10,831,21,20,-41,oil,0
2,2,10,831,21,20,-41,natural_gas,0
2,2,10,831,21,20,-41,copper_ore,1.0006304e+08
2,2,10,831,21,20,-41,iron_ore,1.8417715e+08
2,2,10,831,21,20,-41,gold_ore,7.118301e+06
2,2,10,831,21,20,-41,silver_ore,1.0705928e+07
2,2,10,831,21,20,-41,salt,541.32446
2,2,10,831,21,20,-41,saltpeter,0
2,2,10,831,21,20,-41,rare_earth,5.6423695e+06
2,2,10,831,21,20,-41,clay,1.5117527e+07
2,2,10,831,21,20,-41,wild_game,6369.8574
2,2,10,831,21,20,-41,marine_fish,0
2,2,10,831,21,20,-41,arable_land,1927.2601
2,2,10,831,21,20,-41,paddy_land,0
2,2,10,831,21,20,-41,plantation_land,0
2,2,10,831,21,20,-41,pasture,125000
2,2,10,831,21,20,-41,bauxite,0
2,2,10,831,21,20,-41,limestone,0
2,2,10,831,21,20,-41,silica_sand,0
2,2,10,831,21,20,-41,phosphate_rock,0
2,2,10,831,21,20,-41,tin_ore,0
2,2,10,831,21,20,-41,lead_ore,0
2,2,10,831,21,20,-41,zinc_ore,0
2,2,10,831,21,20,-41,manganese_ore,0
2,2,10,831,21,20,-41,sulfur,0
2,2,10,831,21,20,-41,flint,1.2071406e+08
3,3,15,831,21,20,-41,timber,10.521473
3,3,15,831,21,20,-41,stone,4.4807587e+08
3,3,15,831,21,20,-41,fertile_soil,354333.62
3,3,15,831,21,20,-41,coal,2.9988326e+08
3,3,15,831,21,20,-41,oil,0
3,3,15,831,21,20,-41,natural_gas,0
3,3,15,831,21,20,-41,copper_ore,1.0006304e+08
3,3,15,831,21,20,-41,iron_ore,1.8417715e+08
3,3,15,831,21,20,-41,gold_ore,7.118301e+06
3,3,15,831,21,20,-41,silver_ore,1.0705926e+07
3,3,15,831,21,20,-41,salt,1060.6672
3,3,15,831,21,20,-41,saltpeter,0
3,3,15,831,21,20,-41,rare_earth,5.6423695e+06
3,3,15,831,21,20,-41,clay,1.5075054e+07
3,3,15,831,21,20,-41,wild_game,6346.909
3,3,15,831,21,20,-41,marine_fish,0
3,3,15,831,21,20,-41,arable_land,1927.2601
3,3,15,831,21,20,-41,paddy_land,0
3,3,15,831,21,20,-41,plantation_land,0
3,3,15,831,21,20,-41,pasture,125000
3,3,15,831,21,20,-41,bauxite,0
3,3,15,831,21,20,-41,limestone,0
3,3,15,831,21,20,-41,silica_sand,0
3,3,15,831,21,20,-41,phosphate_rock,0
3,3,15,831,21,20,-41,tin_ore,0
3,3,15,831,21,20,-41,lead_ore,0
3,3,15,831,21,20,-41,zinc_ore,0
3,3,15,831,21,20,-41,manganese_ore,0
3,3,15,831,21,20,-41,sulfur,0
3,3,15,831,21,20,-41,flint,1.2071406e+08
4,4,20,831,21,20,-41,timber,13.742442
4,4,20,831,21,20,-41,stone,4.4807587e+08
4,4,20,831,21,20,-41,fertile_soil,355635.25
4,4,20,831,21,20,-41,coal,2.9988326e+08
4,4,20,831,21,20,-41,oil,0
4,4,20,831,21,20,-41,natural_gas,0
4,4,20,831,21,20,-41,copper_ore,1.0006304e+08
4,4,20,831,21,20,-41,iron_ore,1.8417715e+08
4,4,20,831,21,20,-41,gold_ore,7.1183005e+06
4,4,20,831,21,20,-41,silver_ore,1.0705925e+07
4,4,20,831,21,20,-41,salt,1649.4578
4,4,20,831,21,20,-41,saltpeter,0
4,4,20,831,21,20,-41,rare_earth,5.6423695e+06
4,4,20,831,21,20,-41,clay,1.503131e+07
4,4,20,831,21,20,-41,wild_game,6130.795
4,4,20,831,21,20,-41,marine_fish,0
4,4,20,831,21,20,-41,arable_land,1927.2601
4,4,20,831,21,20,-41,paddy_land,0
4,4,20,831,21,20,-41,plantation_land,0
4,4,20,831,21,20,-41,pasture,125000
4,4,20,831,21,20,-41,bauxite,0
4,4,20,831,21,20,-41,limestone,0
4,4,20,831,21,20,-41,silica_sand,0
