epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,2,10,498,12,12,-24,0,8589941696,9,9,0,52,21333138,3379325,1236403,321215,65535,10,0,52,0,0
1,2,10,498,12,12,-24,1,8589941697,2,2,0,13,4783404,395862,374660,6924,65535,10,0,13,0,0
1,2,10,498,12,12,-24,2,8589941698,8,8,0,24,12373210,3383285,487545,402001,65535,10,0,24,0,0
1,2,10,498,12,12,-24,3,8589941699,22,22,0,18,7974224,1489185,657717,145457,65535,10,0,0,18,0
1,2,10,498,12,12,-24,4,4294974404,20,20,0,54,53354778,7036151,8416203,183097,65535,10,1,27,0,27
1,2,10,498,12,12,-24,5,8589941701,12,12,0,24,7423819,0,582070,-101703,65535,10,0,24,0,0
1,2,10,498,12,12,-24,6,8589941702,31,31,0,42,16030927,2540102,1600111,186617,65535,-1,0,0,0,42
2,3,15,498,12,12,-24,0,8589941696,9,9,0,50,22041415,2487142,958360,306919,65535,10,0,50,0,0
2,3,15,498,12,12,-24,1,8589941697,2,2,0,7,2640376,276559,211863,9484,65535,10,0,7,0,0
2,3,15,498,12,12,-24,2,8589941698,8,8,0,21,11067336,678584,437807,162002,65535,10,0,21,0,0
2,3,15,498,12,12,-24,3,8589941699,22,22,0,3,1411120,239970,98943,25763,65535,10,0,0,3,0
2,3,15,498,12,12,-24,4,4294974404,20,20,0,54,52586627,5446391,6214542,-27357,65535,10,1,27,0,27
2,3,15,498,12,12,-24,5,8589941701,12,12,0,24,10233031,3338455,529243,313013,65535,10,0,24,0,0
2,3,15,498,12,12,-24,6,8589941702,31,31,0,68,26399899,2029464,1746247,176468,65535,-1,0,0,0,68
3,4,20,498,12,12,-24,0,8589941696,9,9,0,39,18473390,2277555,996469,249908,65535,5,0,39,0,0
3,4,20,498,12,12,-24,1,8589941697,2,2,0,4,1602873,238989,144903,13792,65535,5,0,4,0,0
3,4,20,498,12,12,-24,2,8589941698,8,8,0,12,6369892,339330,293630,40426,65535,5,0,12,0,0
3,4,20,498,12,12,-24,3,8589941699,22,22,0,3,1455685,238763,109450,24594,65535,5,0,0,3,0
3,4,20,498,12,12,-24,4,4294974404,20,20,0,54,54023127,5650309,4213809,169304,65535,5,1,27,0,27
3,4,20,498,12,12,-24,5,8589941701,12,12,0,3,1410896,210634,78867,31142,65535,5,0,3,0,0
3,4,20,498,12,12,-24,6,8589941702,31,31,0,112,44644901,3922632,2467805,404845,65535,-1,0,0,0,112
4,5,25,498,12,12,-24,0,8589941696,9,9,0,33,16606462,1862552,887420,201188,65535,5,0,33,0,0
4,5,25,498,12,12,-24,1,8589941697,2,2,0,2,794764,75481,82154,1753,65535,5,0,2,0,0
4,5,25,498,12,12,-24,2,8589941698,8,8,0,7,3704806,173342,184307,7473,65535,5,0,7,0,0
4,5,25,498,12,12,-24,3,8589941699,22,22,0,3,1466008,203473,113647,18790,65535,5,0,0,3,0
4,5,25,498,12,12,-24,4,4294974404,20,20,0,54,55934127,5775365,3864365,302364,65535,5,1,27,0,27
4,5,25,498,12,12,-24,5,8589941701,12,12,0,3,1508669,183519,85746,23899,65535,5,0,3,0,0
