epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,filled_owner,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
1,2,10,498,12,12,-24,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171900,0,65536,65536,0,0,0,0,
1,2,10,498,12,12,-24,0,1,65,9,24,3,0,0,0,8192,8192,0,0,0,0,0,58905,58905,0,0,2940,0,43448,0,0,0,206340,0,65536,8192,0,0,0,0,
1,2,10,498,12,12,-24,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,672000,614800,0,57200,0,0,2247263,0,0,0,3513840,0,65536,65536,0,0,0,0,
1,2,10,498,12,12,-24,0,3,79,2,24,12,0,0,0,32768,32768,0,0,0,0,0,53340,53340,0,0,0,0,238237,0,0,0,1179360,0,65536,34151,0,0,0,0,
1,2,10,498,12,12,-24,0,4,90,2,1,1,0,0,0,65536,65536,65536,0,0,0,5000,14775,14775,0,0,0,0,157625,18440,0,0,157630,18440,65536,65536,0,0,0,0,
1,2,10,498,12,12,-24,0,5,102,8,24,24,0,0,0,65536,65536,0,0,0,0,0,432000,382560,0,49440,29040,0,3383285,0,0,0,4432320,0,65536,65536,0,0,0,0,
1,2,10,498,12,12,-24,0,6,202,20,24,3,6,12,0,8192,8192,57041,0,0,0,0,1500,1500,0,0,750,0,1200000,0,757126,757126,1200000,757126,65536,8192,641580,641580,115546,115546,
1,2,10,498,12,12,-24,0,7,237,12,24,24,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7859160,0,65536,65536,0,0,0,0,
1,2,10,498,12,12,-24,0,8,238,9,24,24,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060880,0,65536,65536,0,0,0,0,
1,2,10,498,12,12,-24,0,9,241,20,3,3,6,6,0,65536,65536,49380,0,0,0,0,37500,37500,0,0,7500,0,562500,0,369188,369188,562500,369188,41320,65536,320790,320790,48398,48398,
2,3,15,498,12,12,-24,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215550,0,65536,65536,0,0,0,0,
2,3,15,498,12,12,-24,0,1,65,9,24,1,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,9427,0,0,0,44767,0,65536,2048,0,0,0,0,
2,3,15,498,12,12,-24,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,672000,617000,0,55000,0,0,2048245,0,0,0,3686520,0,65536,65536,0,0,0,0,
2,3,15,498,12,12,-24,0,3,79,2,24,6,0,0,0,16384,16384,0,0,0,0,0,26670,26670,0,0,0,0,103554,0,0,0,533818,0,65536,17782,0,0,0,0,
2,3,15,498,12,12,-24,0,4,90,2,1,1,0,0,0,65536,65536,65536,0,0,0,5000,14775,14775,0,0,0,0,173005,16005,0,0,173015,16005,65536,65536,0,0,0,0,
2,3,15,498,12,12,-24,0,5,102,8,24,21,0,0,0,57344,57344,0,0,0,0,0,378000,334740,0,43260,25410,0,678584,0,0,0,3689672,0,65536,58131,0,0,0,0,
2,3,15,498,12,12,-24,0,6,202,20,24,1,1,2,0,2048,2048,65536,0,0,0,0,375,375,0,0,187,0,300000,0,146250,146250,300000,146250,65536,2048,100000,100000,46250,46250,
2,3,15,498,12,12,-24,0,7,237,12,24,24,0,0,0,65536,65536,65536,0,0,0,1200,518400,468960,0,49440,85800,0,3338455,14792,0,0,9295200,14792,65536,65536,0,0,0,0,
2,3,15,498,12,12,-24,0,8,238,9,24,24,0,0,0,37068,65536,65536,0,0,0,13574,122715,122715,0,0,12217,0,429470,167326,0,0,2060880,167326,65536,65536,0,0,0,0,
2,3,15,498,12,12,-24,0,9,241,20,3,1,1,1,0,8191,8191,6581,0,0,0,0,4686,4686,0,0,937,0,70290,0,63875,63875,70303,63875,34394,8191,63875,63875,0,0,
3,4,20,498,12,12,-24,0,0,30,9,1,1,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,270251,66460,0,0,270275,66460,65536,65536,0,0,0,0,
3,4,20,498,12,12,-24,0,1,65,9,24,1,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,8196,0,0,0,38921,0,65536,2048,0,0,0,0,
3,4,20,498,12,12,-24,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,672000,629100,0,42900,0,0,1782431,0,0,0,3760440,0,65536,65536,0,0,0,0,
3,4,20,498,12,12,-24,0,3,79,2,24,3,0,0,0,8192,8192,0,0,0,0,0,13335,13335,0,0,0,0,45034,0,0,0,238444,0,65536,9132,0,0,0,0,
3,4,20,498,12,12,-24,0,4,90,2,1,1,0,0,0,65536,65536,65536,0,0,0,5000,14775,14775,0,0,0,0,193955,13915,0,0,193965,13915,65536,65536,0,0,0,0,
3,4,20,498,12,12,-24,0,5,102,8,24,12,0,0,0,32768,32768,0,0,0,0,0,216000,191280,0,24720,14520,0,339330,0,0,0,1952001,0,65536,35145,0,0,0,0,
3,4,20,498,12,12,-24,0,6,202,20,24,1,1,2,0,2048,2048,65536,0,0,0,0,375,375,0,0,187,0,300000,0,146250,146250,300000,146250,65536,2048,100000,100000,46250,46250,
3,4,20,498,12,12,-24,0,7,237,12,24,3,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,210634,2072,0,0,1449731,2072,65536,10922,0,0,0,0,
3,4,20,498,12,12,-24,0,8,238,9,24,13,0,0,0,35498,35498,13514,0,0,0,12999,117517,117517,0,0,11699,0,216677,179633,0,0,1068795,179633,65536,36864,0,0,0,0,
3,4,20,498,12,12,-24,0,9,241,20,3,1,1,1,0,2048,2048,-45512,0,0,0,0,1171,1171,0,0,234,0,17565,0,57490,57490,17578,57490,18107,2048,57490,57490,0,0,
4,5,25,498,12,12,-24,0,0,30,9,1,1,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,336109,61712,0,0,336135,61712,65536,65536,0,0,0,0,
4,5,25,498,12,12,-24,0,1,65,9,24,1,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,7145,0,0,0,33926,0,65536,2048,0,0,0,0,
4,5,25,498,12,12,-24,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,672000,635700,0,36300,0,0,1417802,0,0,0,3754440,0,65536,65536,0,0,0,0,
4,5,25,498,12,12,-24,0,3,79,2,24,1,0,0,0,2730,2730,0,0,0,0,0,4443,4443,0,0,0,0,13072,0,0,0,106479,0,65536,4681,0,0,0,0,
4,5,25,498,12,12,-24,0,4,90,2,1,1,0,0,0,56337,56337,65536,0,0,0,4298,12701,12701,0,0,0,0,62409,10426,0,0,162230,10426,65536,56337,0,0,0,0,
4,5,25,498,12,12,-24,0,5,102,8,24,7,0,0,0,19114,19114,0,0,0,0,0,125995,111575,0,14420,8469,0,173342,0,0,0,1010061,0,65536,20766,0,0,0,0,
4,5,25,498,12,12,-24,0,6,202,20,24,1,1,2,0,2048,2048,65536,0,0,0,0,375,375,0,0,187,0,300000,0,146250,146250,300000,146250,65536,2048,100000,100000,46250,46250,
4,5,25,498,12,12,-24,0,7,237,12,24,3,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,183519,2016,0,0,1263262,2016,65536,10922,0,0,0,0,
4,5,25,498,12,12,-24,0,8,238,9,24,7,0,0,0,19114,19114,5144,0,0,0,6999,63277,63277,0,0,6299,0,101496,94108,0,0,504382,94108,65536,20000,0,0,0,0,
4,5,25,498,12,12,-24,0,9,241,20,3,1,1,1,0,2048,2048,-43287,1,0,0,0,1171,1171,0,0,234,0,17565,0,51740,51740,17578,51740,27396,2048,51740,51740,0,0,
5,6,30,498,12,12,-24,0,0,30,9,1,1,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,416551,57227,0,0,416585,57227,65536,65536,0,0,0,0,
5,6,30,498,12,12,-24,0,1,65,9,24,1,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,6252,0,0,0,29685,0,65536,2048,0,0,0,0,
5,6,30,498,12,12,-24,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,672000,640100,0,31900,0,0,1053710,0,0,0,3677160,0,65536,65536,0,0,0,0,
5,6,30,498,12,12,-24,0,3,79,2,24,1,0,0,0,2396,2396,0,0,0,0,0,3900,3900,0,0,0,0,10020,0,0,0,47596,0,65536,2396,0,0,0,0,
5,6,30,498,12,12,-24,0,4,90,2,1,1,0,0,0,21335,21335,53195,0,0,0,1627,4809,4809,0,0,0,0,11571,3454,0,0,54971,3454,65536,21335,0,0,0,0,
5,6,30,498,12,12,-24,0,5,102,8,24,4,0,0,0,10922,10922,0,0,0,0,0,71995,63755,0,8240,4839,0,87216,0,0,0,548051,0,65536,12797,0,0,0,0,
5,6,30,498,12,12,-24,0,6,202,20,24,1,1,2,0,2048,2048,65536,0,0,0,0,375,375,0,0,187,0,300000,0,146250,146250,300000,146250,65536,2048,100000,100000,46250,46250,
5,6,30,498,12,12,-24,0,7,237,12,24,3,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,160825,1804,0,0,1107432,1804,65536,10922,0,0,0,0,
5,6,30,498,12,12,-24,0,8,238,9,24,3,0,0,0,8192,8192,3284,0,0,0,3000,27120,27120,0,0,2700,0,37902,36093,0,0,231017,36093,61308,10513,0,0,0,0,
5,6,30,498,12,12,-24,0,9,241,20,3,1,1,1,0,2048,2048,-42513,2,0,0,0,1171,1171,0,0,234,0,17565,0,50000,50000,17578,50000,37724,2048,50000,50000,0,0,
6,7,35,498,12,12,-24,0,0,30,9,1,1,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,515222,53000,0,0,515265,53000,65536,65536,0,0,0,0,
6,7,35,498,12,12,-24,0,1,65,9,24,1,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,5486,0,0,0,26047,0,65536,2048,0,0,0,0,
6,7,35,498,12,12,-24,0,2,69,9,24,23,0,0,0,62805,62805,0,0,0,0,0,643996,615396,0,28600,0,0,684067,0,0,0,3514975,0,65536,65097,0,0,0,0,
6,7,35,498,12,12,-24,0,3,79,2,24,1,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,7514,0,0,0,35700,0,65536,2048,0,0,0,0,
6,7,35,498,12,12,-24,0,4,90,2,1,1,0,0,0,4624,4624,10249,0,0,0,352,1042,1042,0,0,0,0,2219,655,0,0,10545,655,65536,4624,0,0,0,0,
6,7,35,498,12,12,-24,0,5,102,8,24,3,0,0,0,8192,8192,0,0,0,0,0,54000,47820,0,6180,3630,0,58053,0,0,0,415114,0,65536,10922,0,0,0,0,
6,7,35,498,12,12,-24,0,6,202,20,24,1,1,1,0,1365,1365,65536,0,0,0,0,249,249,0,0,124,0,199200,0,85425,85425,300000,85425,65536,2048,50000,50000,35425,35425,
6,7,35,498,12,12,-24,0,7,237,12,24,3,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,142015,1597,0,0,978480,1597,65536,10922,0,0,0,0,
6,7,35,498,12,12,-24,0,8,238,9,24,1,0,0,0,2730,2730,2359,0,0,0,999,9037,9037,0,0,899,0,11021,10638,0,0,103611,10638,53293,5403,0,0,0,0,
6,7,35,498,12,12,-24,0,9,241,20,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41320,0,0,0,0,0,
