epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,reserve
1,1,5,374,10,9,-19,timber,138715.56
1,1,5,374,10,9,-19,stone,4.1229677e+08
1,1,5,374,10,9,-19,fertile_soil,351799.44
1,1,5,374,10,9,-19,coal,7.492285e+07
1,1,5,374,10,9,-19,oil,0
1,1,5,374,10,9,-19,natural_gas,0
1,1,5,374,10,9,-19,copper_ore,0
1,1,5,374,10,9,-19,iron_ore,3.0255472e+08
1,1,5,374,10,9,-19,gold_ore,0
1,1,5,374,10,9,-19,silver_ore,434396.22
1,1,5,374,10,9,-19,salt,0
1,1,5,374,10,9,-19,saltpeter,0
1,1,5,374,10,9,-19,rare_earth,7.224217e+06
1,1,5,374,10,9,-19,clay,50194.367
1,1,5,374,10,9,-19,wild_game,4949.657
1,1,5,374,10,9,-19,marine_fish,0
1,1,5,374,10,9,-19,arable_land,125000
1,1,5,374,10,9,-19,paddy_land,0
1,1,5,374,10,9,-19,plantation_land,0
1,1,5,374,10,9,-19,pasture,125000
1,1,5,374,10,9,-19,bauxite,0
1,1,5,374,10,9,-19,limestone,0
1,1,5,374,10,9,-19,silica_sand,0
1,1,5,374,10,9,-19,phosphate_rock,0
1,1,5,374,10,9,-19,tin_ore,0
1,1,5,374,10,9,-19,lead_ore,0
1,1,5,374,10,9,-19,zinc_ore,0
1,1,5,374,10,9,-19,manganese_ore,0
1,1,5,374,10,9,-19,sulfur,0
1,1,5,374,10,9,-19,flint,5.2782276e+07
2,2,10,374,10,9,-19,timber,132481.16
2,2,10,374,10,9,-19,stone,4.1229677e+08
2,2,10,374,10,9,-19,fertile_soil,353139.2
2,2,10,374,10,9,-19,coal,7.492285e+07
2,2,10,374,10,9,-19,oil,0
2,2,10,374,10,9,-19,natural_gas,0
2,2,10,374,10,9,-19,copper_ore,0
2,2,10,374,10,9,-19,iron_ore,3.0255472e+08
2,2,10,374,10,9,-19,gold_ore,0
2,2,10,374,10,9,-19,silver_ore,434383.72
2,2,10,374,10,9,-19,salt,565.36475
2,2,10,374,10,9,-19,saltpeter,0
2,2,10,374,10,9,-19,rare_earth,7.224217e+06
2,2,10,374,10,9,-19,clay,81982.625
2,2,10,374,10,9,-19,wild_game,4930.3203
2,2,10,374,10,9,-19,marine_fish,0
2,2,10,374,10,9,-19,arable_land,125000
2,2,10,374,10,9,-19,paddy_land,0
2,2,10,374,10,9,-19,plantation_land,0
2,2,10,374,10,9,-19,pasture,125000
2,2,10,374,10,9,-19,bauxite,0
2,2,10,374,10,9,-19,limestone,0
2,2,10,374,10,9,-19,silica_sand,0
2,2,10,374,10,9,-19,phosphate_rock,0
2,2,10,374,10,9,-19,tin_ore,0
2,2,10,374,10,9,-19,lead_ore,0
2,2,10,374,10,9,-19,zinc_ore,0
2,2,10,374,10,9,-19,manganese_ore,0
2,2,10,374,10,9,-19,sulfur,0
2,2,10,374,10,9,-19,flint,5.2782252e+07
3,3,15,374,10,9,-19,timber,126580.52
3,3,15,374,10,9,-19,stone,4.1229677e+08
3,3,15,374,10,9,-19,fertile_soil,354486.88
3,3,15,374,10,9,-19,coal,7.492285e+07
3,3,15,374,10,9,-19,oil,0
3,3,15,374,10,9,-19,natural_gas,0
3,3,15,374,10,9,-19,copper_ore,0
3,3,15,374,10,9,-19,iron_ore,3.0255472e+08
3,3,15,374,10,9,-19,gold_ore,0
3,3,15,374,10,9,-19,silver_ore,434371.22
3,3,15,374,10,9,-19,salt,1084.7727
3,3,15,374,10,9,-19,saltpeter,0
3,3,15,374,10,9,-19,rare_earth,7.224217e+06
3,3,15,374,10,9,-19,clay,114478.08
3,3,15,374,10,9,-19,wild_game,4920.636
3,3,15,374,10,9,-19,marine_fish,0
3,3,15,374,10,9,-19,arable_land,125000
3,3,15,374,10,9,-19,paddy_land,0
3,3,15,374,10,9,-19,plantation_land,0
3,3,15,374,10,9,-19,pasture,125000
3,3,15,374,10,9,-19,bauxite,0
3,3,15,374,10,9,-19,limestone,0
3,3,15,374,10,9,-19,silica_sand,0
3,3,15,374,10,9,-19,phosphate_rock,0
3,3,15,374,10,9,-19,tin_ore,0
3,3,15,374,10,9,-19,lead_ore,0
3,3,15,374,10,9,-19,zinc_ore,0
3,3,15,374,10,9,-19,manganese_ore,0
3,3,15,374,10,9,-19,sulfur,0
3,3,15,374,10,9,-19,flint,5.278225e+07
4,4,20,374,10,9,-19,timber,120923.79
4,4,20,374,10,9,-19,stone,4.1229677e+08
4,4,20,374,10,9,-19,fertile_soil,355784.28
4,4,20,374,10,9,-19,coal,7.492285e+07
4,4,20,374,10,9,-19,oil,0
4,4,20,374,10,9,-19,natural_gas,0
4,4,20,374,10,9,-19,copper_ore,0
4,4,20,374,10,9,-19,iron_ore,3.0255472e+08
4,4,20,374,10,9,-19,gold_ore,0
4,4,20,374,10,9,-19,silver_ore,434358.72
4,4,20,374,10,9,-19,salt,1690.2457
4,4,20,374,10,9,-19,saltpeter,0
4,4,20,374,10,9,-19,rare_earth,7.224217e+06
4,4,20,374,10,9,-19,clay,144986.8
4,4,20,374,10,9,-19,wild_game,4803.1216
4,4,20,374,10,9,-19,marine_fish,0
4,4,20,374,10,9,-19,arable_land,125000
4,4,20,374,10,9,-19,paddy_land,0
4,4,20,374,10,9,-19,plantation_land,0
4,4,20,374,10,9,-19,pasture,125000
4,4,20,374,10,9,-19,bauxite,0
4,4,20,374,10,9,-19,limestone,0
4,4,20,374,10,9,-19,silica_sand,0
4,4,20,374,10,9,-19,phosphate_rock,0
4,4,20,374,10,9,-19,tin_ore,0
4,4,20,374,10,9,-19,lead_ore,0
4,4,20,374,10,9,-19,zinc_ore,0
4,4,20,374,10,9,-19,manganese_ore,0
4,4,20,374,10,9,-19,sulfur,0
4,4,20,374,10,9,-19,flint,5.278225e+07
5,5,25,374,10,9,-19,timber,115577.77
5,5,25,374,10,9,-19,stone,4.1229674e+08
5,5,25,374,10,9,-19,fertile_soil,357092.38
5,5,25,374,10,9,-19,coal,7.492285e+07
5,5,25,374,10,9,-19,oil,0
5,5,25,374,10,9,-19,natural_gas,0
5,5,25,374,10,9,-19,copper_ore,0
5,5,25,374,10,9,-19,iron_ore,3.0255472e+08
5,5,25,374,10,9,-19,gold_ore,0
5,5,25,374,10,9,-19,silver_ore,434346.22
5,5,25,374,10,9,-19,salt,2251.425
5,5,25,374,10,9,-19,saltpeter,0
5,5,25,374,10,9,-19,rare_earth,7.224217e+06
5,5,25,374,10,9,-19,clay,176182.23
5,5,25,374,10,9,-19,wild_game,4770.782
5,5,25,374,10,9,-19,marine_fish,0
5,5,25,374,10,9,-19,arable_land,125000
5,5,25,374,10,9,-19,paddy_land,0
5,5,25,374,10,9,-19,plantation_land,0
5,5,25,374,10,9,-19,pasture,125000
5,5,25,374,10,9,-19,bauxite,0
5,5,25,374,10,9,-19,limestone,0
5,5,25,374,10,9,-19,silica_sand,0
5,5,25,374,10,9,-19,phosphate_rock,0
5,5,25,374,10,9,-19,tin_ore,0
5,5,25,374,10,9,-19,lead_ore,0
5,5,25,374,10,9,-19,zinc_ore,0
5,5,25,374,10,9,-19,manganese_ore,0
5,5,25,374,10,9,-19,sulfur,0
5,5,25,374,10,9,-19,flint,5.278225e+07
6,6,30,374,10,9,-19,timber,110513.13
6,6,30,374,10,9,-19,stone,4.1229674e+08
6,6,30,374,10,9,-19,fertile_soil,358384.4
6,6,30,374,10,9,-19,coal,7.492285e+07
6,6,30,374,10,9,-19,oil,0
6,6,30,374,10,9,-19,natural_gas,0
6,6,30,374,10,9,-19,copper_ore,0
6,6,30,374,10,9,-19,iron_ore,3.0255472e+08
6,6,30,374,10,9,-19,gold_ore,0
6,6,30,374,10,9,-19,silver_ore,434333.72
6,6,30,374,10,9,-19,salt,2828.5676
6,6,30,374,10,9,-19,saltpeter,0
6,6,30,374,10,9,-19,rare_earth,7.224217e+06
6,6,30,374,10,9,-19,clay,206834.6
6,6,30,374,10,9,-19,wild_game,4733.92
6,6,30,374,10,9,-19,marine_fish,0
6,6,30,374,10,9,-19,arable_land,125000
6,6,30,374,10,9,-19,paddy_land,0
6,6,30,374,10,9,-19,plantation_land,0
6,6,30,374,10,9,-19,pasture,125000
6,6,30,374,10,9,-19,bauxite,0
6,6,30,374,10,9,-19,limestone,0
6,6,30,374,10,9,-19,silica_sand,0
6,6,30,374,10,9,-19,phosphate_rock,0
6,6,30,374,10,9,-19,tin_ore,0
6,6,30,374,10,9,-19,lead_ore,0
6,6,30,374,10,9,-19,zinc_ore,0
6,6,30,374,10,9,-19,manganese_ore,0
6,6,30,374,10,9,-19,sulfur,0
6,6,30,374,10,9,-19,flint,5.278225e+07
7,7,35,374,10,9,-19,timber,105737.18
7,7,35,374,10,9,-19,stone,4.1229674e+08
7,7,35,374,10,9,-19,fertile_soil,359689.7
7,7,35,374,10,9,-19,coal,7.492285e+07
7,7,35,374,10,9,-19,oil,0
7,7,35,374,10,9,-19,natural_gas,0
7,7,35,374,10,9,-19,copper_ore,0
7,7,35,374,10,9,-19,iron_ore,3.0255472e+08
7,7,35,374,10,9,-19,gold_ore,0
7,7,35,374,10,9,-19,silver_ore,434321.22
7,7,35,374,10,9,-19,salt,3361.2568
7,7,35,374,10,9,-19,saltpeter,0
7,7,35,374,10,9,-19,rare_earth,7.224217e+06
7,7,35,374,10,9,-19,clay,238188.16
7,7,35,374,10,9,-19,wild_game,4707.661
7,7,35,374,10,9,-19,marine_fish,0
7,7,35,374,10,9,-19,arable_land,125000
7,7,35,374,10,9,-19,paddy_land,0
7,7,35,374,10,9,-19,plantation_land,0
7,7,35,374,10,9,-19,pasture,125000
7,7,35,374,10,9,-19,bauxite,0
7,7,35,374,10,9,-19,limestone,0
7,7,35,374,10,9,-19,silica_sand,0
7,7,35,374,10,9,-19,phosphate_rock,0
7,7,35,374,10,9,-19,tin_ore,0
7,7,35,374,10,9,-19,lead_ore,0
7,7,35,374,10,9,-19,zinc_ore,0
7,7,35,374,10,9,-19,manganese_ore,0
7,7,35,374,10,9,-19,sulfur,0
7,7,35,374,10,9,-19,flint,5.278225e+07
8,8,40,374,10,9,-19,timber,101190.12
8,8,40,374,10,9,-19,stone,4.1229674e+08
8,8,40,374,10,9,-19,fertile_soil,360979.34
8,8,40,374,10,9,-19,coal,7.492285e+07
8,8,40,374,10,9,-19,oil,0
8,8,40,374,10,9,-19,natural_gas,0
8,8,40,374,10,9,-19,copper_ore,0
8,8,40,374,10,9,-19,iron_ore,3.0255472e+08
8,8,40,374,10,9,-19,gold_ore,0
8,8,40,374,10,9,-19,silver_ore,434308.72
8,8,40,374,10,9,-19,salt,3908.9968
8,8,40,374,10,9,-19,saltpeter,0
8,8,40,374,10,9,-19,rare_earth,7.224217e+06
8,8,40,374,10,9,-19,clay,269019.2
8,8,40,374,10,9,-19,wild_game,4677.086
8,8,40,374,10,9,-19,marine_fish,0
8,8,40,374,10,9,-19,arable_land,125000
8,8,40,374,10,9,-19,paddy_land,0
8,8,40,374,10,9,-19,plantation_land,0
8,8,40,374,10,9,-19,pasture,125000
8,8,40,374,10,9,-19,bauxite,0
8,8,40,374,10,9,-19,limestone,0
8,8,40,374,10,9,-19,silica_sand,0
8,8,40,374,10,9,-19,phosphate_rock,0
8,8,40,374,10,9,-19,tin_ore,0
8,8,40,374,10,9,-19,lead_ore,0
8,8,40,374,10,9,-19,zinc_ore,0
8,8,40,374,10,9,-19,manganese_ore,0
8,8,40,374,10,9,-19,sulfur,0
8,8,40,374,10,9,-19,flint,5.2782244e+07
9,9,45,374,10,9,-19,timber,96858.73
9,9,45,374,10,9,-19,stone,4.1229674e+08
9,9,45,374,10,9,-19,fertile_soil,362284.56
9,9,45,374,10,9,-19,coal,7.492285e+07
9,9,45,374,10,9,-19,oil,0
9,9,45,374,10,9,-19,natural_gas,0
9,9,45,374,10,9,-19,copper_ore,0
9,9,45,374,10,9,-19,iron_ore,3.0255472e+08
9,9,45,374,10,9,-19,gold_ore,0
9,9,45,374,10,9,-19,silver_ore,434296.22
9,9,45,374,10,9,-19,salt,4412.0645
9,9,45,374,10,9,-19,saltpeter,0
9,9,45,374,10,9,-19,rare_earth,7.224217e+06
9,9,45,374,10,9,-19,clay,300565.2
9,9,45,374,10,9,-19,wild_game,4657.537
9,9,45,374,10,9,-19,marine_fish,0
9,9,45,374,10,9,-19,arable_land,125000
9,9,45,374,10,9,-19,paddy_land,0
9,9,45,374,10,9,-19,plantation_land,0
9,9,45,374,10,9,-19,pasture,125000
9,9,45,374,10,9,-19,bauxite,0
9,9,45,374,10,9,-19,limestone,0
9,9,45,374,10,9,-19,silica_sand,0
9,9,45,374,10,9,-19,phosphate_rock,0
9,9,45,374,10,9,-19,tin_ore,0
9,9,45,374,10,9,-19,lead_ore,0
9,9,45,374,10,9,-19,zinc_ore,0
9,9,45,374,10,9,-19,manganese_ore,0
9,9,45,374,10,9,-19,sulfur,0
9,9,45,374,10,9,-19,flint,5.2782244e+07
10,10,50,374,10,9,-19,timber,92709.055
10,10,50,374,10,9,-19,stone,4.1229674e+08
10,10,50,374,10,9,-19,fertile_soil,363571.5
10,10,50,374,10,9,-19,coal,7.492285e+07
10,10,50,374,10,9,-19,oil,0
10,10,50,374,10,9,-19,natural_gas,0
10,10,50,374,10,9,-19,copper_ore,0
10,10,50,374,10,9,-19,iron_ore,3.0255472e+08
10,10,50,374,10,9,-19,gold_ore,0
10,10,50,374,10,9,-19,silver_ore,434283.72
10,10,50,374,10,9,-19,salt,4935.5513
10,10,50,374,10,9,-19,saltpeter,0
10,10,50,374,10,9,-19,rare_earth,7.224217e+06
10,10,50,374,10,9,-19,clay,331480.03
10,10,50,374,10,9,-19,wild_game,4632.3237
10,10,50,374,10,9,-19,marine_fish,0
10,10,50,374,10,9,-19,arable_land,125000
10,10,50,374,10,9,-19,paddy_land,0
10,10,50,374,10,9,-19,plantation_land,0
10,10,50,374,10,9,-19,pasture,125000
10,10,50,374,10,9,-19,bauxite,0
10,10,50,374,10,9,-19,limestone,0
10,10,50,374,10,9,-19,silica_sand,0
10,10,50,374,10,9,-19,phosphate_rock,0
10,10,50,374,10,9,-19,tin_ore,0
10,10,50,374,10,9,-19,lead_ore,0
10,10,50,374,10,9,-19,zinc_ore,0
10,10,50,374,10,9,-19,manganese_ore,0
10,10,50,374,10,9,-19,sulfur,0
10,10,50,374,10,9,-19,flint,5.2782244e+07
11,11,55,374,10,9,-19,timber,88768.44
11,11,55,374,10,9,-19,stone,4.1229674e+08
11,11,55,374,10,9,-19,fertile_soil,364874.47
11,11,55,374,10,9,-19,coal,7.492285e+07
11,11,55,374,10,9,-19,oil,0
11,11,55,374,10,9,-19,natural_gas,0
11,11,55,374,10,9,-19,copper_ore,0
11,11,55,374,10,9,-19,iron_ore,3.0255472e+08
11,11,55,374,10,9,-19,gold_ore,0
11,11,55,374,10,9,-19,silver_ore,434271.22
11,11,55,374,10,9,-19,salt,5413.989
11,11,55,374,10,9,-19,saltpeter,0
11,11,55,374,10,9,-19,rare_earth,7.224217e+06
11,11,55,374,10,9,-19,clay,363120
11,11,55,374,10,9,-19,wild_game,4618.134
11,11,55,374,10,9,-19,marine_fish,0
11,11,55,374,10,9,-19,arable_land,125000
11,11,55,374,10,9,-19,paddy_land,0
11,11,55,374,10,9,-19,plantation_land,0
11,11,55,374,10,9,-19,pasture,125000
11,11,55,374,10,9,-19,bauxite,0
11,11,55,374,10,9,-19,limestone,0
