epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,2,10,578,11,14,-25,0,8589948800,9,9,0,76,38078678,2012184,1218413,98015,65535,10,0,76,0,0
1,2,10,578,11,14,-25,1,8589948801,2,2,0,14,6906924,396355,417753,-157,65535,10,0,14,0,0
1,2,10,578,11,14,-25,2,8589948802,8,8,0,24,15225801,3114405,499562,365568,65535,10,0,24,0,0
1,2,10,578,11,14,-25,3,8589948803,22,22,0,38,22767304,3200627,1113343,355612,65535,10,0,0,38,0
1,2,10,578,11,14,-25,4,4294981508,20,20,0,20,21523336,12312352,8558583,778308,65535,10,1,20,0,0
1,2,10,578,11,14,-25,5,8589948805,12,12,0,24,10516112,0,610131,-107148,65535,10,0,24,0,0
1,2,10,578,11,14,-25,6,8589948806,31,31,0,33,16200387,1350974,1420810,7899,65535,-1,0,0,0,33
2,3,15,578,11,14,-25,0,8589948800,9,9,0,74,37947521,2236279,1365366,144651,65535,10,0,74,0,0
2,3,15,578,11,14,-25,1,8589948801,2,2,0,8,3990968,292444,248290,5485,65535,10,0,8,0,0
2,3,15,578,11,14,-25,2,8589948802,8,8,0,21,13550636,675773,447713,148459,65535,10,0,21,0,0
2,3,15,578,11,14,-25,3,8589948803,22,22,0,38,24822724,3200627,1145207,390281,65535,10,0,0,38,0
2,3,15,578,11,14,-25,4,4294981508,20,20,0,20,26229589,12465760,7759507,880146,65535,10,1,20,0,0
2,3,15,578,11,14,-25,5,8589948805,12,12,0,24,13322118,3352541,546535,310570,65535,10,0,24,0,0
2,3,15,578,11,14,-25,6,8589948806,31,31,0,44,21484690,612118,854647,-9275,65535,-1,0,0,0,44
3,4,20,578,11,14,-25,0,8589948800,9,9,0,63,33079630,2342552,1569596,142799,65535,10,0,63,0,0
3,4,20,578,11,14,-25,1,8589948801,2,2,0,5,2579949,270977,185383,11983,65535,16,0,5,0,0
3,4,20,578,11,14,-25,2,8589948802,8,8,0,13,8425063,366439,329865,39035,65535,16,0,13,0,0
3,4,20,578,11,14,-25,3,8589948803,22,22,0,38,26660256,3200627,1363095,376046,65535,16,0,0,38,0
3,4,20,578,11,14,-25,4,4294981508,20,20,0,20,33229747,12976581,5976423,1205073,65535,10,1,20,0,0
3,4,20,578,11,14,-25,5,8589948805,12,12,0,3,1792851,209999,82413,30506,65535,16,0,3,0,0
3,4,20,578,11,14,-25,6,8589948806,31,31,0,87,44278770,3632995,2107222,319190,65535,-1,0,0,0,87
4,5,25,578,11,14,-25,0,8589948800,9,9,0,57,31176045,3273371,2026516,204306,65535,10,0,57,0,0
4,5,25,578,11,14,-25,1,8589948801,2,2,0,3,1673273,288445,163142,18358,65535,16,0,3,0,0
4,5,25,578,11,14,-25,2,8589948802,8,8,0,7,4461310,173030,248293,-1525,65535,16,0,7,0,0
4,5,25,578,11,14,-25,3,8589948803,22,22,0,38,28590437,3821594,1891413,382289,65535,16,0,0,38,0
4,5,25,578,11,14,-25,4,4294981508,20,20,0,20,39701392,14400463,7928818,1260857,65535,10,1,20,0,0
4,5,25,578,11,14,-25,5,8589948805,12,12,0,3,1861619,183007,114239,20034,65535,16,0,3,0,0
4,5,25,578,11,14,-25,6,8589948806,31,31,0,101,51006268,500615,1719294,-18985,65535,-1,0,0,0,101
5,6,30,578,11,14,-25,0,8589948800,9,9,0,53,29894652,3047815,2141416,184537,65535,10,0,53,0,0
5,6,30,578,11,14,-25,1,8589948801,2,2,0,3,1837193,331529,167609,27374,65535,16,0,3,0,0
5,6,30,578,11,14,-25,2,8589948802,8,8,0,5,3110396,108977,185231,-9939,65535,16,0,5,0,0
5,6,30,578,11,14,-25,3,8589948803,22,22,0,38,30369647,3831747,2052537,365759,65535,16,0,0,38,0
5,6,30,578,11,14,-25,4,4294981508,20,20,0,20,46873138,14772537,7600791,1369289,65535,10,1,20,0,0
