epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,1,5,1227,17,20,-37,0,8589993600,9,9,0,58,45126880,3760760,1111475,331160,65535,10,0,58,0,0
1,1,5,1227,17,20,-37,1,8589993601,12,12,0,48,35376474,1278448,1055844,27825,65535,10,0,48,0,0
1,1,5,1227,17,20,-37,2,8589993602,2,2,0,4,3005488,205191,129191,9500,65535,10,0,4,0,0
1,1,5,1227,17,20,-37,3,4295026307,20,20,0,3,41531051,2888889,5543005,-331764,65535,10,1,2,0,1
1,1,5,1227,17,20,-37,4,8589993604,22,22,0,2,1570984,171250,65011,13279,65535,10,0,0,2,0
2,2,10,1227,17,20,-37,0,8589993600,9,9,0,59,62003481,5179112,3030899,351240,65535,5,0,59,0,0
2,2,10,1227,17,20,-37,1,8589993601,12,12,0,48,35645613,1358569,1089430,44075,65535,5,0,48,0,0
2,2,10,1227,17,20,-37,2,8589993602,2,2,0,4,3041839,219058,182707,8105,65535,5,0,4,0,0
2,2,10,1227,17,20,-37,3,4295026307,20,20,0,2,24642325,3002405,6047448,-463571,65535,5,1,2,0,0
2,2,10,1227,17,20,-37,4,8589993604,22,22,0,2,1677633,171250,64601,18309,65535,5,0,0,2,0
3,3,15,1227,17,20,-37,0,8589993600,9,9,0,59,65674979,5424997,1753499,590651,65535,10,0,59,0,0
3,3,15,1227,17,20,-37,1,8589993601,12,12,0,48,37948334,3852580,1549859,304368,65535,10,0,48,0,0
3,3,15,1227,17,20,-37,2,8589993602,2,2,0,4,3054675,233182,220346,4643,65535,10,0,4,0,0
3,3,15,1227,17,20,-37,3,4295026307,20,20,0,2,18958004,4111751,9796072,-884379,65535,10,1,2,0,0
3,3,15,1227,17,20,-37,4,8589993604,22,22,0,2,1774922,182101,84812,19025,65535,10,0,0,2,0
4,4,20,1227,17,20,-37,0,8589993600,9,9,0,59,69071974,5206349,1809354,646118,65535,10,0,59,0,0
4,4,20,1227,17,20,-37,1,8589993601,12,12,0,48,39570163,3179151,1557322,316866,65535,10,0,48,0,0
4,4,20,1227,17,20,-37,2,8589993602,2,2,0,4,3073154,235862,217383,4050,65535,10,0,4,0,0
4,4,20,1227,17,20,-37,3,4295026307,20,20,0,2,14202972,4166714,8921746,-926020,65535,10,1,2,0,0
4,4,20,1227,17,20,-37,4,8589993604,22,22,0,2,1892674,200883,83131,21852,65535,10,0,0,2,0
5,5,25,1227,17,20,-37,0,8589993600,9,9,0,59,70374372,3117002,1814604,405093,65535,10,0,59,0,0
5,5,25,1227,17,20,-37,1,8589993601,12,12,0,48,38312009,259093,1517247,-38444,65535,10,0,48,0,0
5,5,25,1227,17,20,-37,2,8589993602,2,2,0,4,3137608,340715,276261,9574,65535,10,0,4,0,0
5,5,25,1227,17,20,-37,3,4295026307,20,20,0,2,14374245,4187571,4016298,-325849,65535,10,1,2,0,0
5,5,25,1227,17,20,-37,4,8589993604,22,22,0,2,2012730,202208,82152,23200,65535,10,0,0,2,0
6,6,30,1227,17,20,-37,0,8589993600,9,9,0,59,71802723,3258872,1830521,330452,65535,10,0,59,0,0
6,6,30,1227,17,20,-37,1,8589993601,12,12,0,48,36827920,5687,1489776,-199926,65535,10,0,48,0,0
6,6,30,1227,17,20,-37,2,8589993602,2,2,0,4,3213332,390764,315040,13055,65535,10,0,4,0,0
6,6,30,1227,17,20,-37,3,4295026307,20,20,0,2,14633662,4214389,3954972,-89767,65535,10,1,2,0,0
6,6,30,1227,17,20,-37,4,8589993604,22,22,0,2,2133356,202913,82287,23778,65535,10,0,0,2,0
7,7,35,1227,17,20,-37,0,8589993600,9,9,0,59,73315287,3370961,1858397,312989,65535,10,0,59,0,0
7,7,35,1227,17,20,-37,1,8589993601,12,12,0,48,35352473,11557,1487004,-259402,65535,10,0,48,0,0
7,7,35,1227,17,20,-37,2,8589993602,2,2,0,4,3278087,385345,320590,12989,65535,10,0,4,0,0
7,7,35,1227,17,20,-37,3,4295026307,20,20,0,2,14810806,4246271,4069127,-11520,65535,10,1,2,0,0
7,7,35,1227,17,20,-37,4,8589993604,22,22,0,2,2254371,204175,83160,24042,65535,10,0,0,2,0
8,8,40,1227,17,20,-37,0,8589993600,9,9,0,59,74921069,3509526,1903744,318092,65535,10,0,59,0,0
8,8,40,1227,17,20,-37,1,8589993601,12,12,0,48,33860410,8783,1500846,-283782,65535,10,0,48,0,0
8,8,40,1227,17,20,-37,2,8589993602,2,2,0,4,3199113,243614,322588,-5001,65535,10,0,4,0,0
8,8,40,1227,17,20,-37,3,4295026307,20,20,0,2,15054495,4309870,4066181,26140,65535,10,1,2,0,0
8,8,40,1227,17,20,-37,4,8589993604,22,22,0,2,2375969,206198,84600,24214,65535,10,0,0,2,0
