epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,1,5,1645,12,27,-39,0,8590005376,9,9,0,52,36291115,3992540,984220,376040,65535,10,0,52,0,0
1,1,5,1645,12,27,-39,1,8590005377,12,12,0,48,31017535,1345920,1050966,36868,65535,10,0,48,0,0
1,1,5,1645,12,27,-39,2,8590005378,2,2,0,2,1216997,0,63110,-7888,65535,10,0,2,0,0
1,1,5,1645,12,27,-39,3,4295038083,20,20,0,3,27783019,2917630,5907918,-373785,65535,10,1,2,0,1
1,1,5,1645,12,27,-39,4,8590005380,22,22,0,2,1655232,441250,66126,46890,65535,10,0,0,2,0
2,2,10,1645,12,27,-39,0,8590005376,9,9,0,53,49081287,6397411,3865008,410841,65535,5,0,53,0,0
2,2,10,1645,12,27,-39,1,8590005377,12,12,0,48,30870154,1433240,1580621,-4597,65535,5,0,48,0,0
2,2,10,1645,12,27,-39,2,8590005378,2,2,0,2,1148978,21201,89220,-11459,65535,5,0,2,0,0
2,2,10,1645,12,27,-39,3,4295038083,20,20,0,2,15484535,4397706,7435184,-473130,65535,5,1,2,0,0
2,2,10,1645,12,27,-39,4,8590005380,22,22,0,2,2003963,441250,92519,61174,65535,5,0,0,2,0
3,3,15,1645,12,27,-39,0,8590005376,9,9,0,53,52396624,5621289,2305952,568481,65535,5,0,53,0,0
3,3,15,1645,12,27,-39,1,8590005377,12,12,0,48,31310984,2237268,1796438,53380,65535,5,0,48,0,0
3,3,15,1645,12,27,-39,2,8590005378,2,2,0,2,1078441,25215,95752,-13113,65535,5,0,2,0,0
3,3,15,1645,12,27,-39,3,4295038083,20,20,0,2,12081660,5036724,8439599,-602782,65535,5,1,2,0,0
3,3,15,1645,12,27,-39,4,8590005380,22,22,0,2,2346230,441250,98983,65723,65535,5,0,0,2,0
4,4,20,1645,12,27,-39,0,8590005376,9,9,0,53,55628935,5744694,2512383,617218,65535,5,0,53,0,0
4,4,20,1645,12,27,-39,1,8590005377,12,12,0,48,31789825,2359868,1881027,79872,65535,5,0,48,0,0
4,4,20,1645,12,27,-39,2,8590005378,2,2,0,2,1020006,40975,99410,-12221,65535,5,0,2,0,0
4,4,20,1645,12,27,-39,3,4295038083,20,20,0,2,8713222,5331456,8699894,-647097,65535,5,1,2,0,0
4,4,20,1645,12,27,-39,4,8590005380,22,22,0,2,2686984,441250,100496,67239,65535,5,0,0,2,0
5,5,25,1645,12,27,-39,0,8590005376,9,9,0,53,56394069,3457601,2692467,327097,65535,5,0,53,0,0
5,5,25,1645,12,27,-39,1,8590005377,12,12,0,48,32287875,2461864,1963814,92208,65535,5,0,48,0,0
5,5,25,1645,12,27,-39,2,8590005378,2,2,0,2,981717,66585,104874,-9367,65535,5,0,2,0,0
5,5,25,1645,12,27,-39,3,4295038083,20,20,0,2,7775383,5599556,6537395,-359890,65535,5,1,2,0,0
5,5,25,1645,12,27,-39,4,8590005380,22,22,0,2,3024969,441250,103265,67462,65535,5,0,0,2,0
6,6,30,1645,12,27,-39,0,8590005376,9,9,0,53,56982191,3470411,2882289,196176,65535,5,0,53,0,0
6,6,30,1645,12,27,-39,1,8590005377,12,12,0,48,33509852,3296229,2074252,187324,65535,5,0,48,0,0
6,6,30,1645,12,27,-39,2,8590005378,2,2,0,2,976751,106025,110991,-4132,65535,5,0,2,0,0
6,6,30,1645,12,27,-39,3,4295038083,20,20,0,2,6333318,5917065,7359130,-315216,65535,5,1,2,0,0
6,6,30,1645,12,27,-39,4,8590005380,22,22,0,2,3356341,441250,109878,66719,65535,5,0,0,2,0
7,7,35,1645,12,27,-39,0,8590005376,9,9,0,53,56439274,2531156,3074073,5702,65535,5,0,53,0,0
7,7,35,1645,12,27,-39,1,8590005377,12,12,0,48,34500995,3202645,2211502,194138,65535,5,0,48,0,0
7,7,35,1645,12,27,-39,2,8590005378,2,2,0,2,988029,128836,117558,-140,65535,5,0,2,0,0
7,7,35,1645,12,27,-39,3,4295038083,20,20,0,2,6495430,6265777,6103665,-97943,65535,5,1,2,0,0
7,7,35,1645,12,27,-39,4,8590005380,22,22,0,2,3680862,441250,116729,65584,65535,5,0,0,2,0
8,8,40,1645,12,27,-39,0,8590005376,9,9,0,53,55935209,2750884,3254949,-60870,65535,5,0,53,0,0
8,8,40,1645,12,27,-39,1,8590005377,12,12,0,48,35395626,3246435,2351804,184629,65535,5,0,48,0,0
8,8,40,1645,12,27,-39,2,8590005378,2,2,0,2,985276,121555,124308,-395,65535,5,0,2,0,0
8,8,40,1645,12,27,-39,3,4295038083,20,20,0,2,6850758,6607830,6252502,7687,65535,5,1,2,0,0
8,8,40,1645,12,27,-39,4,8590005380,22,22,0,2,3998327,441250,123785,64277,65535,5,0,0,2,0
9,9,45,1645,12,27,-39,0,8590005376,9,9,0,53,56430908,4004840,3509141,39135,65535,5,0,53,0,0
9,9,45,1645,12,27,-39,1,8590005377,12,12,0,48,34637128,1873138,2631636,-25576,65535,5,0,48,0,0
9,9,45,1645,12,27,-39,2,8590005378,2,2,0,2,1007367,159841,137750,2613,65535,5,0,2,0,0
9,9,45,1645,12,27,-39,3,4295038083,20,20,0,2,7455904,7181987,6576841,78525,65535,5,1,2,0,0
9,9,45,1645,12,27,-39,4,8590005380,22,22,0,2,4302518,441250,137059,62126,65535,5,0,0,2,0
10,10,50,1645,12,27,-39,0,8590005376,9,9,0,53,58156397,5932929,4207440,230360,65535,5,0,53,0,0
10,10,50,1645,12,27,-39,1,8590005377,12,12,0,48,32098015,677065,3216178,-326979,65535,5,0,48,0,0
10,10,50,1645,12,27,-39,2,8590005378,2,2,0,2,973534,133354,167187,-3249,65535,5,0,2,0,0
10,10,50,1645,12,27,-39,3,4295038083,20,20,0,2,8872430,8552225,7135699,206511,65535,5,1,2,0,0
10,10,50,1645,12,27,-39,4,8590005380,22,22,0,2,4577988,441250,165780,57730,65535,5,0,0,2,0
11,11,55,1645,12,27,-39,0,8590005376,9,9,0,53,58990654,5331944,4497687,190666,65535,5,0,53,0,0
11,11,55,1645,12,27,-39,1,8590005377,12,12,0,48,28614930,19594,3502679,-558002,65535,5,0,48,0,0
11,11,55,1645,12,27,-39,2,8590005378,2,2,0,2,964965,170317,178886,-2288,65535,5,0,2,0,0
11,11,55,1645,12,27,-39,3,4295038083,20,20,0,2,11891369,9167312,6148373,454807,65535,5,1,2,0,0
11,11,55,1645,12,27,-39,4,8590005380,22,22,0,2,4841538,441250,177700,54591,65535,5,0,0,2,0
12,12,60,1645,12,27,-39,0,8590005376,9,9,0,53,61485872,7628664,5133446,383400,65535,5,0,53,0,0
12,12,60,1645,12,27,-39,1,8590005377,12,12,0,48,24524637,34027,4124320,-720536,65535,5,0,48,0,0
12,12,60,1645,12,27,-39,2,8590005378,2,2,0,2,931978,170163,203150,-4981,65535,5,0,2,0,0
12,12,60,1645,12,27,-39,3,4295038083,20,20,0,2,13904500,10497526,8484395,422193,65535,5,1,2,0,0
12,12,60,1645,12,27,-39,4,8590005380,22,22,0,2,5081547,441250,201241,50471,65535,5,0,0,2,0
13,13,65,1645,12,27,-39,0,8590005376,9,9,0,53,67007219,11055525,5534178,833943,65535,5,0,53,0,0
13,13,65,1645,12,27,-39,1,8590005377,12,12,0,48,20074927,40366,4490076,-826414,65535,5,0,48,0,0
