epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,epoch_in_kind_income,cash_expense_coverage_q16,livelihood_coverage_q16,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,3,3,936,29,15,-44,0,8589957312,9,9,0,4589,2488670981,970449731,263756323,94554000,241129,194792,88336675,65535,0,0,4589,0,0
1,3,3,936,29,15,-44,1,8589957313,8,8,0,2147,1003290541,311625706,141865851,88456400,143957,113839,21219981,65535,0,0,2147,0,0
1,3,3,936,29,15,-44,2,8589957314,2,2,0,1500,546468909,89827929,125704632,0,46831,46831,-4484587,65535,0,0,1500,0,0
1,3,3,936,29,15,-44,3,8589957315,22,22,0,500,322167924,171250152,43197432,0,259808,259808,16006590,65535,0,0,0,0,500
1,3,3,936,29,15,-44,4,4294990020,20,20,0,1001,6557569798,1091099992,1656301736,0,43172,43172,-70650217,65535,14,1,1000,0,1
1,3,3,936,29,15,-44,5,8589957317,12,12,0,40,18243860,5043978,2329334,1648000,141912,110266,339330,65535,0,0,40,0,0
1,3,3,936,29,15,-44,6,4294990022,31,31,0,517,193020051,0,6142150,0,0,0,-767768,65535,-1,0,0,0,517
2,4,4,936,29,15,-44,0,8589957312,9,9,0,4589,2488670981,970449731,263756323,94554000,241129,194792,88336675,65535,0,0,4589,0,0
2,4,4,936,29,15,-44,1,8589957313,8,8,0,2147,1003290541,311625706,141865851,88456400,143957,113839,21219981,65535,0,0,2147,0,0
2,4,4,936,29,15,-44,2,8589957314,2,2,0,1500,546468909,89827929,125704632,0,46831,46831,-4484587,65535,0,0,1500,0,0
2,4,4,936,29,15,-44,3,8589957315,22,22,0,500,322167924,171250152,43197432,0,259808,259808,16006590,65535,0,0,0,0,500
2,4,4,936,29,15,-44,4,4294990020,20,20,0,1001,6557569798,1091099992,1656301736,0,43172,43172,-70650217,65535,14,1,1000,0,1
2,4,4,936,29,15,-44,5,8589957317,12,12,0,40,18243860,5043978,2329334,1648000,141912,110266,339330,65535,0,0,40,0,0
2,4,4,936,29,15,-44,6,4294990022,31,31,0,517,193020051,0,6142150,0,0,0,-767768,65535,-1,0,0,0,517
3,5,5,936,29,15,-44,0,8589957312,9,9,0,4589,2488670981,970449731,263756323,94554000,241129,194792,88336675,65535,0,0,4589,0,0
3,5,5,936,29,15,-44,1,8589957313,8,8,0,2147,1003290541,311625706,141865851,88456400,143957,113839,21219981,65535,0,0,2147,0,0
3,5,5,936,29,15,-44,2,8589957314,2,2,0,1500,546468909,89827929,125704632,0,46831,46831,-4484587,65535,0,0,1500,0,0
3,5,5,936,29,15,-44,3,8589957315,22,22,0,500,322167924,171250152,43197432,0,259808,259808,16006590,65535,0,0,0,0,500
3,5,5,936,29,15,-44,4,4294990020,20,20,0,1001,6557569798,1091099992,1656301736,0,43172,43172,-70650217,65535,14,1,1000,0,1
3,5,5,936,29,15,-44,5,8589957317,12,12,0,40,18243860,5043978,2329334,1648000,141912,110266,339330,65535,0,0,40,0,0
3,5,5,936,29,15,-44,6,4294990022,31,31,0,517,193020051,0,6142150,0,0,0,-767768,65535,-1,0,0,0,517
4,6,6,936,29,15,-44,0,8589957312,9,9,0,4881,2799161557,729067618,515946700,89032046,92606,88622,52418455,65535,-1,0,4588,0,293
4,6,6,936,29,15,-44,1,8589957313,8,8,0,2325,1058956371,305789049,305382307,83281700,65623,65604,3423940,65535,-1,0,2146,0,179
4,6,6,936,29,15,-44,2,8589957314,2,2,0,1499,534523553,102881442,114826798,0,58718,58718,-3174889,65535,-1,0,1499,0,0
4,6,6,936,29,15,-44,3,12884924611,22,22,0,500,383220770,255896596,66315762,0,252887,252887,26491360,65535,-1,0,0,0,500
4,6,6,936,29,15,-44,4,4294990020,20,20,0,56,6293078448,69979711,51695749,0,88715,88715,-559650,65535,14,1,56,0,0
4,6,6,936,29,15,-44,5,8589957317,12,12,0,512,201587562,503988903,444628029,1997046,74285,74246,-4136969,65535,-1,0,40,0,472
4,6,6,936,29,15,-44,6,4294990022,31,31,0,521,258903817,87524425,28844303,0,198860,198860,10223760,65535,-1,0,0,0,521
5,7,7,936,29,15,-44,0,8589957312,9,9,0,4881,2799161557,729067618,515946700,89032046,92606,88622,52418455,65535,-1,0,4588,0,293
5,7,7,936,29,15,-44,1,8589957313,8,8,0,2325,1058956371,305789049,305382307,83281700,65623,65604,3423940,65535,-1,0,2146,0,179
5,7,7,936,29,15,-44,2,8589957314,2,2,0,1499,534523553,102881442,114826798,0,58718,58718,-3174889,65535,-1,0,1499,0,0
5,7,7,936,29,15,-44,3,12884924611,22,22,0,500,383220770,255896596,66315762,0,252887,252887,26491360,65535,-1,0,0,0,500
5,7,7,936,29,15,-44,4,4294990020,20,20,0,56,6293078448,69979711,51695749,0,88715,88715,-559650,65535,14,1,56,0,0
5,7,7,936,29,15,-44,5,8589957317,12,12,0,512,201587562,503988903,444628029,1997046,74285,74246,-4136969,65535,-1,0,40,0,472
5,7,7,936,29,15,-44,6,4294990022,31,31,0,521,258903817,87524425,28844303,0,198860,198860,10223760,65535,-1,0,0,0,521
6,8,8,936,29,15,-44,0,8589957312,9,9,0,4881,2799161557,729067618,515946700,89032046,92606,88622,52418455,65535,-1,0,4588,0,293
6,8,8,936,29,15,-44,1,8589957313,8,8,0,2325,1058956371,305789049,305382307,83281700,65623,65604,3423940,65535,-1,0,2146,0,179
6,8,8,936,29,15,-44,2,8589957314,2,2,0,1499,534523553,102881442,114826798,0,58718,58718,-3174889,65535,-1,0,1499,0,0
6,8,8,936,29,15,-44,3,12884924611,22,22,0,500,383220770,255896596,66315762,0,252887,252887,26491360,65535,-1,0,0,0,500
6,8,8,936,29,15,-44,4,4294990020,20,20,0,56,6293078448,69979711,51695749,0,88715,88715,-559650,65535,14,1,56,0,0
6,8,8,936,29,15,-44,5,8589957317,12,12,0,512,201587562,503988903,444628029,1997046,74285,74246,-4136969,65535,-1,0,40,0,472
6,8,8,936,29,15,-44,6,4294990022,31,31,0,521,258903817,87524425,28844303,0,198860,198860,10223760,65535,-1,0,0,0,521
7,9,9,936,29,15,-44,0,8589957312,9,9,0,4881,2799161557,729067618,515946700,89032046,92606,88622,52418455,65535,-1,0,4588,0,293
7,9,9,936,29,15,-44,1,8589957313,8,8,0,2325,1058956371,305789049,305382307,83281700,65623,65604,3423940,65535,-1,0,2146,0,179
7,9,9,936,29,15,-44,2,8589957314,2,2,0,1499,534523553,102881442,114826798,0,58718,58718,-3174889,65535,-1,0,1499,0,0
7,9,9,936,29,15,-44,3,12884924611,22,22,0,500,383220770,255896596,66315762,0,252887,252887,26491360,65535,-1,0,0,0,500
7,9,9,936,29,15,-44,4,4294990020,20,20,0,56,6293078448,69979711,51695749,0,88715,88715,-559650,65535,14,1,56,0,0
7,9,9,936,29,15,-44,5,8589957317,12,12,0,512,201587562,503988903,444628029,1997046,74285,74246,-4136969,65535,-1,0,40,0,472
7,9,9,936,29,15,-44,6,4294990022,31,31,0,521,258903817,87524425,28844303,0,198860,198860,10223760,65535,-1,0,0,0,521
8,10,10,936,29,15,-44,0,8589957312,9,9,0,4881,2799161557,729067618,515946700,89032046,92606,88622,52418455,65535,-1,0,4588,0,293
8,10,10,936,29,15,-44,1,8589957313,8,8,0,2325,1058956371,305789049,305382307,83281700,65623,65604,3423940,65535,-1,0,2146,0,179
8,10,10,936,29,15,-44,2,8589957314,2,2,0,1499,534523553,102881442,114826798,0,58718,58718,-3174889,65535,-1,0,1499,0,0
8,10,10,936,29,15,-44,3,12884924611,22,22,0,500,383220770,255896596,66315762,0,252887,252887,26491360,65535,-1,0,0,0,500
8,10,10,936,29,15,-44,4,4294990020,20,20,0,56,6293078448,69979711,51695749,0,88715,88715,-559650,65535,14,1,56,0,0
8,10,10,936,29,15,-44,5,8589957317,12,12,0,512,201587562,503988903,444628029,1997046,74285,74246,-4136969,65535,-1,0,40,0,472
8,10,10,936,29,15,-44,6,4294990022,31,31,0,521,258903817,87524425,28844303,0,198860,198860,10223760,65535,-1,0,0,0,521
9,11,11,936,29,15,-44,0,8589957312,9,9,0,4881,3115117396,733830293,373007729,86838525,128931,116959,65624019,65535,-1,0,4881,0,0
9,11,11,936,29,15,-44,1,8589957313,8,8,0,2325,953085128,93835395,193328846,81686262,31808,41826,-10004212,65535,-1,0,2325,0,0
9,11,11,936,29,15,-44,2,8589957314,2,2,0,1500,447351706,21217521,108806870,6919,12779,12782,-12132321,65535,-1,0,1500,0,0
9,11,11,936,29,15,-44,3,17179891907,22,22,0,500,400803425,371712951,179660806,3459872,135592,134268,27471362,65535,-1,0,0,0,500
9,11,11,936,29,15,-44,4,4294990020,20,20,0,573,6683604060,1291806518,1117129731,3577509,75783,75750,25207378,65535,14,1,573,0,0
9,11,11,936,29,15,-44,5,8589957317,12,12,0,512,329470403,276197699,159537533,32047317,113458,105442,17732132,65535,-1,0,512,0,0
9,11,11,936,29,15,-44,6,8589957318,31,31,0,4,0,0,0,0,65536,65536,0,65535,-1,0,0,0,4
10,12,12,936,29,15,-44,0,8589957312,9,9,0,4881,3115117396,733830293,373007729,86838525,128931,116959,65624019,65535,-1,0,4881,0,0
10,12,12,936,29,15,-44,1,8589957313,8,8,0,2325,953085128,93835395,193328846,81686262,31808,41826,-10004212,65535,-1,0,2325,0,0
10,12,12,936,29,15,-44,2,8589957314,2,2,0,1500,447351706,21217521,108806870,6919,12779,12782,-12132321,65535,-1,0,1500,0,0
10,12,12,936,29,15,-44,3,17179891907,22,22,0,500,400803425,371712951,179660806,3459872,135592,134268,27471362,65535,-1,0,0,0,500
10,12,12,936,29,15,-44,4,4294990020,20,20,0,573,6683604060,1291806518,1117129731,3577509,75783,75750,25207378,65535,14,1,573,0,0
10,12,12,936,29,15,-44,5,8589957317,12,12,0,512,329470403,276197699,159537533,32047317,113458,105442,17732132,65535,-1,0,512,0,0
10,12,12,936,29,15,-44,6,8589957318,31,31,0,4,0,0,0,0,65536,65536,0,65535,-1,0,0,0,4
11,13,13,936,29,15,-44,0,8589957312,9,9,0,4881,3115117396,733830293,373007729,86838525,128931,116959,65624019,65535,-1,0,4881,0,0
11,13,13,936,29,15,-44,1,8589957313,8,8,0,2325,953085128,93835395,193328846,81686262,31808,41826,-10004212,65535,-1,0,2325,0,0
11,13,13,936,29,15,-44,2,8589957314,2,2,0,1500,447351706,21217521,108806870,6919,12779,12782,-12132321,65535,-1,0,1500,0,0
11,13,13,936,29,15,-44,3,17179891907,22,22,0,500,400803425,371712951,179660806,3459872,135592,134268,27471362,65535,-1,0,0,0,500
11,13,13,936,29,15,-44,4,4294990020,20,20,0,573,6683604060,1291806518,1117129731,3577509,75783,75750,25207378,65535,14,1,573,0,0
11,13,13,936,29,15,-44,5,8589957317,12,12,0,512,329470403,276197699,159537533,32047317,113458,105442,17732132,65535,-1,0,512,0,0
11,13,13,936,29,15,-44,6,8589957318,31,31,0,4,0,0,0,0,65536,65536,0,65535,-1,0,0,0,4
12,14,14,936,29,15,-44,0,8589957312,9,9,0,4881,3115117396,733830293,373007729,86838525,128931,116959,65624019,65535,-1,0,4881,0,0
12,14,14,936,29,15,-44,1,8589957313,8,8,0,2325,953085128,93835395,193328846,81686262,31808,41826,-10004212,65535,-1,0,2325,0,0
12,14,14,936,29,15,-44,2,8589957314,2,2,0,1500,447351706,21217521,108806870,6919,12779,12782,-12132321,65535,-1,0,1500,0,0
12,14,14,936,29,15,-44,3,17179891907,22,22,0,500,400803425,371712951,179660806,3459872,135592,134268,27471362,65535,-1,0,0,0,500
12,14,14,936,29,15,-44,4,4294990020,20,20,0,573,6683604060,1291806518,1117129731,3577509,75783,75750,25207378,65535,14,1,573,0,0
12,14,14,936,29,15,-44,5,8589957317,12,12,0,512,329470403,276197699,159537533,32047317,113458,105442,17732132,65535,-1,0,512,0,0
12,14,14,936,29,15,-44,6,8589957318,31,31,0,4,0,0,0,0,65536,65536,0,65535,-1,0,0,0,4
13,15,15,936,29,15,-44,0,8589957312,9,9,0,4881,3115117396,733830293,373007729,86838525,128931,116959,65624019,65535,-1,0,4881,0,0
13,15,15,936,29,15,-44,1,8589957313,8,8,0,2325,953085128,93835395,193328846,81686262,31808,41826,-10004212,65535,-1,0,2325,0,0
13,15,15,936,29,15,-44,2,8589957314,2,2,0,1500,447351706,21217521,108806870,6919,12779,12782,-12132321,65535,-1,0,1500,0,0
13,15,15,936,29,15,-44,3,17179891907,22,22,0,500,400803425,371712951,179660806,3459872,135592,134268,27471362,65535,-1,0,0,0,500
13,15,15,936,29,15,-44,4,4294990020,20,20,0,573,6683604060,1291806518,1117129731,3577509,75783,75750,25207378,65535,14,1,573,0,0
13,15,15,936,29,15,-44,5,8589957317,12,12,0,512,329470403,276197699,159537533,32047317,113458,105442,17732132,65535,-1,0,512,0,0
13,15,15,936,29,15,-44,6,8589957318,31,31,0,4,0,0,0,0,65536,65536,0,65535,-1,0,0,0,4
14,16,16,936,29,15,-44,0,8589957312,9,9,0,5208,3287515943,683860377,531137631,77116708,84380,81991,48486075,65535,10,0,4882,0,326
14,16,16,936,29,15,-44,1,8589957313,8,8,0,2501,893584026,213241614,279929644,66966369,49923,52937,-9601665,65535,10,0,2325,0,176
14,16,16,936,29,15,-44,2,8589957314,2,2,0,1000,297269920,70059789,71024340,0,64645,64645,-3153648,65535,10,0,1000,0,0
14,16,16,936,29,15,-44,3,21474859203,22,22,0,500,401402457,359888328,151247307,1724192,155940,154921,30455237,65535,10,0,0,0,500
14,16,16,936,29,15,-44,4,4294990020,20,20,0,1,6838009087,13084273,818151,1474,1048083,1046316,62116,65535,14,1,1,0,0
14,16,16,936,29,15,-44,5,8589957317,12,12,0,1008,571882415,690776017,445137205,30872858,101700,99355,44768267,65535,10,0,512,0,496
14,16,16,936,29,15,-44,6,8589957318,31,31,0,79,39768306,27918451,16678839,255181,109699,109034,2052467,65535,-1,0,0,0,79
15,17,17,936,29,15,-44,0,8589957312,9,9,0,5208,3287515943,683860377,531137631,77116708,84380,81991,48486075,65535,10,0,4882,0,326
15,17,17,936,29,15,-44,1,8589957313,8,8,0,2501,893584026,213241614,279929644,66966369,49923,52937,-9601665,65535,10,0,2325,0,176
15,17,17,936,29,15,-44,2,8589957314,2,2,0,1000,297269920,70059789,71024340,0,64645,64645,-3153648,65535,10,0,1000,0,0
15,17,17,936,29,15,-44,3,21474859203,22,22,0,500,401402457,359888328,151247307,1724192,155940,154921,30455237,65535,10,0,0,0,500
15,17,17,936,29,15,-44,4,4294990020,20,20,0,1,6838009087,13084273,818151,1474,1048083,1046316,62116,65535,14,1,1,0,0
15,17,17,936,29,15,-44,5,8589957317,12,12,0,1008,571882415,690776017,445137205,30872858,101700,99355,44768267,65535,10,0,512,0,496
15,17,17,936,29,15,-44,6,8589957318,31,31,0,79,39768306,27918451,16678839,255181,109699,109034,2052467,65535,-1,0,0,0,79
16,18,18,936,29,15,-44,0,8589957312,9,9,0,5208,3287515943,683860377,531137631,77116708,84380,81991,48486075,65535,10,0,4882,0,326
16,18,18,936,29,15,-44,1,8589957313,8,8,0,2501,893584026,213241614,279929644,66966369,49923,52937,-9601665,65535,10,0,2325,0,176
16,18,18,936,29,15,-44,2,8589957314,2,2,0,1000,297269920,70059789,71024340,0,64645,64645,-3153648,65535,10,0,1000,0,0
16,18,18,936,29,15,-44,3,21474859203,22,22,0,500,401402457,359888328,151247307,1724192,155940,154921,30455237,65535,10,0,0,0,500
16,18,18,936,29,15,-44,4,4294990020,20,20,0,1,6838009087,13084273,818151,1474,1048083,1046316,62116,65535,14,1,1,0,0
16,18,18,936,29,15,-44,5,8589957317,12,12,0,1008,571882415,690776017,445137205,30872858,101700,99355,44768267,65535,10,0,512,0,496
16,18,18,936,29,15,-44,6,8589957318,31,31,0,79,39768306,27918451,16678839,255181,109699,109034,2052467,65535,-1,0,0,0,79
17,19,19,936,29,15,-44,0,8589957312,9,9,0,5208,3287515943,683860377,531137631,77116708,84380,81991,48486075,65535,10,0,4882,0,326
17,19,19,936,29,15,-44,1,8589957313,8,8,0,2501,893584026,213241614,279929644,66966369,49923,52937,-9601665,65535,10,0,2325,0,176
17,19,19,936,29,15,-44,2,8589957314,2,2,0,1000,297269920,70059789,71024340,0,64645,64645,-3153648,65535,10,0,1000,0,0
17,19,19,936,29,15,-44,3,21474859203,22,22,0,500,401402457,359888328,151247307,1724192,155940,154921,30455237,65535,10,0,0,0,500
17,19,19,936,29,15,-44,4,4294990020,20,20,0,1,6838009087,13084273,818151,1474,1048083,1046316,62116,65535,14,1,1,0,0
17,19,19,936,29,15,-44,5,8589957317,12,12,0,1008,571882415,690776017,445137205,30872858,101700,99355,44768267,65535,10,0,512,0,496
17,19,19,936,29,15,-44,6,8589957318,31,31,0,79,39768306,27918451,16678839,255181,109699,109034,2052467,65535,-1,0,0,0,79
18,20,20,936,29,15,-44,0,8589957312,9,9,0,5208,3287515943,683860377,531137631,77116708,84380,81991,48486075,65535,10,0,4882,0,326
18,20,20,936,29,15,-44,1,8589957313,8,8,0,2501,893584026,213241614,279929644,66966369,49923,52937,-9601665,65535,10,0,2325,0,176
18,20,20,936,29,15,-44,2,8589957314,2,2,0,1000,297269920,70059789,71024340,0,64645,64645,-3153648,65535,10,0,1000,0,0
18,20,20,936,29,15,-44,3,21474859203,22,22,0,500,401402457,359888328,151247307,1724192,155940,154921,30455237,65535,10,0,0,0,500
18,20,20,936,29,15,-44,4,4294990020,20,20,0,1,6838009087,13084273,818151,1474,1048083,1046316,62116,65535,14,1,1,0,0
18,20,20,936,29,15,-44,5,8589957317,12,12,0,1008,571882415,690776017,445137205,30872858,101700,99355,44768267,65535,10,0,512,0,496
18,20,20,936,29,15,-44,6,8589957318,31,31,0,79,39768306,27918451,16678839,255181,109699,109034,2052467,65535,-1,0,0,0,79
19,21,21,936,29,15,-44,0,8589957312,9,9,0,4706,3126205778,619447079,399374365,77447502,101649,95783,45653018,65535,5,0,4706,0,0
19,21,21,936,29,15,-44,1,8589957313,8,8,0,2501,752577609,58965220,213106311,64115753,18133,29096,-21069786,65535,5,0,2501,0,0
19,21,21,936,29,15,-44,2,8589957314,2,2,0,579,361715707,255213663,76249579,1025696,219354,217312,22463943,65535,5,0,579,0,0
19,21,21,936,29,15,-44,3,25769826499,22,22,0,500,397915027,337818573,154643198,6569141,143163,140000,27261588,65535,5,0,0,0,500
19,21,21,936,29,15,-44,4,4294990020,20,20,0,1000,7424462510,1575555642,1418152047,13125144,72809,72743,28419347,65535,14,1,1000,0,0
19,21,21,936,29,15,-44,5,8589957317,12,12,0,1008,666556091,345577261,182522862,66335821,124081,108475,33238837,65535,5,0,1008,0,0
19,21,21,936,29,15,-44,6,12884924614,31,31,0,5,0,0,0,0,65536,65536,0,65535,-1,0,0,0,5
20,22,22,936,29,15,-44,0,8589957312,9,9,0,4706,3126205778,619447079,399374365,77447502,101649,95783,45653018,65535,5,0,4706,0,0
20,22,22,936,29,15,-44,1,8589957313,8,8,0,2501,752577609,58965220,213106311,64115753,18133,29096,-21069786,65535,5,0,2501,0,0
20,22,22,936,29,15,-44,2,8589957314,2,2,0,579,361715707,255213663,76249579,1025696,219354,217312,22463943,65535,5,0,579,0,0
20,22,22,936,29,15,-44,3,25769826499,22,22,0,500,397915027,337818573,154643198,6569141,143163,140000,27261588,65535,5,0,0,0,500
20,22,22,936,29,15,-44,4,4294990020,20,20,0,1000,7424462510,1575555642,1418152047,13125144,72809,72743,28419347,65535,14,1,1000,0,0
20,22,22,936,29,15,-44,5,8589957317,12,12,0,1008,666556091,345577261,182522862,66335821,124081,108475,33238837,65535,5,0,1008,0,0
