epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,filled_owner,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
1,17,85,877,27,21,-48,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588995,0,26531,65536,0,0,0,0,
1,17,85,877,27,21,-48,0,1,65,9,19,1,0,0,0,2048,2048,0,0,0,0,0,8906,0,8906,0,1484,0,0,0,0,0,4853,0,65536,2048,0,0,0,0,
1,17,85,877,27,21,-48,0,2,69,9,24,5,0,0,0,13653,13653,0,0,0,0,0,74998,13877,1,61120,0,0,302102,0,0,0,1811850,0,65536,15151,0,0,0,0,
1,17,85,877,27,21,-48,0,3,79,2,1,1,0,0,0,38368,38368,0,0,0,0,0,351,332,1,18,0,0,48705,0,0,0,51531,0,65536,38368,0,0,0,0,
1,17,85,877,27,21,-48,0,4,90,2,1,1,0,0,0,2048,2048,4830,0,0,0,156,86,56,1,29,0,0,826,89,0,0,1270,89,48981,2048,0,0,0,0,
1,17,85,877,27,21,-48,0,5,202,20,1,1,0,0,0,65536,65536,0,0,0,0,0,500,500,0,0,250,0,400000,0,0,0,400000,0,65536,65536,0,0,0,0,
1,17,85,877,27,21,-48,0,6,237,12,6,1,0,0,0,131,2048,-1114,0,0,0,11,6,0,2,4,29,0,0,170,0,0,12551,170,64317,2048,0,0,0,0,
1,17,85,877,27,21,-48,0,7,238,9,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-42662,0,0,0,0,0,
1,17,85,877,27,21,-48,0,8,241,20,1,1,0,0,0,65536,65536,0,0,0,0,0,10000,10000,0,0,2500,0,100000,0,0,0,100000,0,65536,65536,0,0,0,0,
2,18,90,877,27,21,-48,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588995,0,23919,65536,0,0,0,0,
2,18,90,877,27,21,-48,0,1,65,9,19,1,0,0,0,2048,2048,0,0,0,0,0,8906,0,8906,0,1484,0,0,0,0,0,4328,0,65536,2048,0,0,0,0,
2,18,90,877,27,21,-48,0,2,69,9,24,5,0,0,0,13653,13653,0,0,0,0,0,74998,15832,1,59165,0,0,376674,0,0,0,1980004,0,65536,15150,0,0,0,0,
2,18,90,877,27,21,-48,0,3,79,2,1,1,0,0,0,38310,38310,0,0,0,0,0,350,333,1,16,0,0,52153,0,0,0,54931,0,65536,38310,0,0,0,0,
2,18,90,877,27,21,-48,0,4,90,2,1,1,0,0,0,2048,2048,5052,0,0,0,156,86,57,1,28,0,0,850,79,0,0,1285,79,50049,2048,0,0,0,0,
2,18,90,877,27,21,-48,0,5,202,20,1,1,0,0,0,65536,65536,0,0,0,0,0,500,500,0,0,250,0,400000,0,0,0,400000,0,65536,65536,0,0,0,0,
2,18,90,877,27,21,-48,0,6,237,12,6,1,0,0,0,196,2048,-1749,0,0,0,17,9,0,3,6,44,0,0,267,0,0,12544,267,64009,2048,0,0,0,0,
2,18,90,877,27,21,-48,0,7,238,9,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-43884,0,0,0,0,0,
2,18,90,877,27,21,-48,0,8,241,20,1,1,0,0,0,65536,65536,0,0,0,0,0,10000,10000,0,0,2500,0,100000,0,0,0,100000,0,65536,65536,0,0,0,0,
3,19,95,877,27,21,-48,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588995,0,22024,65536,0,0,0,0,
3,19,95,877,27,21,-48,0,1,65,9,19,1,0,0,0,2048,2048,0,0,0,0,0,8906,0,8906,0,1484,0,0,0,0,0,3883,0,65536,2048,0,0,0,0,
3,19,95,877,27,21,-48,0,2,69,9,24,5,0,0,0,13653,13653,0,0,0,0,0,74998,15072,2076,57850,0,0,381849,0,0,0,2108275,0,65536,15149,0,0,0,0,
3,19,95,877,27,21,-48,0,3,79,2,1,1,0,0,0,38252,38252,0,0,0,0,0,350,334,1,15,0,0,55351,0,0,0,58035,0,65536,38252,0,0,0,0,
3,19,95,877,27,21,-48,0,4,90,2,1,1,0,0,0,2048,2048,5354,0,0,0,156,86,59,1,26,0,0,888,71,0,0,1296,71,50928,2048,0,0,0,0,
3,19,95,877,27,21,-48,0,5,202,20,1,1,0,0,0,65536,65536,0,0,0,0,0,500,500,0,0,250,0,400000,0,0,0,400000,0,65536,65536,0,0,0,0,
3,19,95,877,27,21,-48,0,6,237,12,6,1,0,0,0,283,2048,-2595,0,0,0,25,15,0,5,10,64,0,0,396,0,0,12539,396,63766,2048,0,0,0,0,
3,19,95,877,27,21,-48,0,7,238,9,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-44994,0,0,0,0,0,
3,19,95,877,27,21,-48,0,8,241,20,1,1,0,0,0,65536,65536,0,0,0,0,0,10000,10000,0,0,2500,0,100000,0,0,0,100000,0,65536,65536,0,0,0,0,
