epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,epoch_in_kind_income,cash_expense_coverage_q16,livelihood_coverage_q16,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,4,4,1065,37,17,-54,0,4294992640,2,2,0,2,722680,0,0,0,65536,65536,0,65535,-1,0,0,0,2
1,4,4,1065,37,17,-54,1,4294992641,9,9,0,52,18627180,0,0,0,65536,65536,0,65535,-1,0,0,0,52
1,4,4,1065,37,17,-54,2,4294992642,12,12,0,16,5716000,0,0,0,65536,65536,0,65535,-1,0,0,0,16
1,4,4,1065,37,17,-54,3,4294992643,20,20,0,2,82802701,0,0,0,65536,65536,0,65535,-1,1,0,0,2
1,4,4,1065,37,17,-54,4,4294992644,22,22,0,2,712680,0,0,0,65536,65536,0,65535,-1,0,0,0,2
2,5,5,1065,37,17,-54,0,8589959936,9,9,0,52,50960380,3621435,515224,657105,460643,239180,388276,65535,10,0,52,0,0
2,5,5,1065,37,17,-54,1,8589959937,12,12,0,16,15132937,670488,261910,341432,167771,109916,51071,65535,10,0,16,0,0
2,5,5,1065,37,17,-54,2,8589959938,2,2,0,2,1789687,0,50857,0,0,0,-6356,65535,10,0,2,0,0
2,5,5,1065,37,17,-54,3,4294992643,20,20,0,2,26643842,910476,3094565,0,19281,19281,-273011,65535,10,1,2,0,0
2,5,5,1065,37,17,-54,4,12884927236,22,22,0,1,7227197,348868,788790,0,28985,28985,-54990,65535,-1,0,0,1,0
2,5,5,1065,37,17,-54,5,8589959941,31,31,0,1,7227198,348869,788790,0,28985,28985,-54990,65535,-1,0,0,0,1
3,6,6,1065,37,17,-54,0,8589959936,9,9,0,52,50960380,3621435,515224,657105,460643,239180,388276,65535,10,0,52,0,0
3,6,6,1065,37,17,-54,1,8589959937,12,12,0,16,15132937,670488,261910,341432,167771,109916,51071,65535,10,0,16,0,0
3,6,6,1065,37,17,-54,2,8589959938,2,2,0,2,1789687,0,50857,0,0,0,-6356,65535,10,0,2,0,0
3,6,6,1065,37,17,-54,3,4294992643,20,20,0,2,26643842,910476,3094565,0,19281,19281,-273011,65535,10,1,2,0,0
3,6,6,1065,37,17,-54,4,12884927236,22,22,0,1,7227197,348868,788790,0,28985,28985,-54990,65535,-1,0,0,1,0
3,6,6,1065,37,17,-54,5,8589959941,31,31,0,1,7227198,348869,788790,0,28985,28985,-54990,65535,-1,0,0,0,1
4,7,7,1065,37,17,-54,0,8589959936,9,9,0,52,50960380,3621435,515224,657105,460643,239180,388276,65535,10,0,52,0,0
4,7,7,1065,37,17,-54,1,8589959937,12,12,0,16,15132937,670488,261910,341432,167771,109916,51071,65535,10,0,16,0,0
4,7,7,1065,37,17,-54,2,8589959938,2,2,0,2,1789687,0,50857,0,0,0,-6356,65535,10,0,2,0,0
4,7,7,1065,37,17,-54,3,4294992643,20,20,0,2,26643842,910476,3094565,0,19281,19281,-273011,65535,10,1,2,0,0
4,7,7,1065,37,17,-54,4,12884927236,22,22,0,1,7227197,348868,788790,0,28985,28985,-54990,65535,-1,0,0,1,0
4,7,7,1065,37,17,-54,5,8589959941,31,31,0,1,7227198,348869,788790,0,28985,28985,-54990,65535,-1,0,0,0,1
5,8,8,1065,37,17,-54,0,8589959936,9,9,0,52,50960380,3621435,515224,657105,460643,239180,388276,65535,10,0,52,0,0
5,8,8,1065,37,17,-54,1,8589959937,12,12,0,16,15132937,670488,261910,341432,167771,109916,51071,65535,10,0,16,0,0
5,8,8,1065,37,17,-54,2,8589959938,2,2,0,2,1789687,0,50857,0,0,0,-6356,65535,10,0,2,0,0
5,8,8,1065,37,17,-54,3,4294992643,20,20,0,2,26643842,910476,3094565,0,19281,19281,-273011,65535,10,1,2,0,0
5,8,8,1065,37,17,-54,4,12884927236,22,22,0,1,7227197,348868,788790,0,28985,28985,-54990,65535,-1,0,0,1,0
5,8,8,1065,37,17,-54,5,8589959941,31,31,0,1,7227198,348869,788790,0,28985,28985,-54990,65535,-1,0,0,0,1
6,9,9,1065,37,17,-54,0,8589959936,9,9,0,52,50960380,3621435,515224,657105,460643,239180,388276,65535,10,0,52,0,0
6,9,9,1065,37,17,-54,1,8589959937,12,12,0,16,15132937,670488,261910,341432,167771,109916,51071,65535,10,0,16,0,0
6,9,9,1065,37,17,-54,2,8589959938,2,2,0,2,1789687,0,50857,0,0,0,-6356,65535,10,0,2,0,0
6,9,9,1065,37,17,-54,3,4294992643,20,20,0,2,26643842,910476,3094565,0,19281,19281,-273011,65535,10,1,2,0,0
6,9,9,1065,37,17,-54,4,12884927236,22,22,0,1,7227197,348868,788790,0,28985,28985,-54990,65535,-1,0,0,1,0
6,9,9,1065,37,17,-54,5,8589959941,31,31,0,1,7227198,348869,788790,0,28985,28985,-54990,65535,-1,0,0,0,1
7,10,10,1065,37,17,-54,0,8589959936,9,9,0,52,51944560,1512912,528732,673127,187524,119202,268625,65535,10,0,52,0,0
7,10,10,1065,37,17,-54,1,8589959937,12,12,0,16,15583941,760591,309587,385266,161008,108073,75526,65535,10,0,16,0,0
7,10,10,1065,37,17,-54,2,8589959938,2,2,0,2,1843588,110617,56716,7691,127819,120381,4354,65535,10,0,2,0,0
7,10,10,1065,37,17,-54,3,4294992643,20,20,0,2,25017169,1030546,2657219,0,25416,25416,-305712,65535,10,1,2,0,0
7,10,10,1065,37,17,-54,4,21474861828,22,22,0,1,7302006,274434,419586,0,42864,42864,-38764,65535,-1,0,0,1,0
7,10,10,1065,37,17,-54,5,8589959941,31,31,0,1,7302006,274434,419587,0,42864,42864,-38765,65535,12,0,0,0,1
8,11,11,1065,37,17,-54,0,8589959936,9,9,0,52,51944560,1512912,528732,673127,187524,119202,268625,65535,10,0,52,0,0
8,11,11,1065,37,17,-54,1,8589959937,12,12,0,16,15583941,760591,309587,385266,161008,108073,75526,65535,10,0,16,0,0
8,11,11,1065,37,17,-54,2,8589959938,2,2,0,2,1843588,110617,56716,7691,127819,120381,4354,65535,10,0,2,0,0
8,11,11,1065,37,17,-54,3,4294992643,20,20,0,2,25017169,1030546,2657219,0,25416,25416,-305712,65535,10,1,2,0,0
8,11,11,1065,37,17,-54,4,21474861828,22,22,0,1,7302006,274434,419586,0,42864,42864,-38764,65535,-1,0,0,1,0
8,11,11,1065,37,17,-54,5,8589959941,31,31,0,1,7302006,274434,419587,0,42864,42864,-38765,65535,12,0,0,0,1
9,12,12,1065,37,17,-54,0,8589959936,9,9,0,52,51944560,1512912,528732,673127,187524,119202,268625,65535,10,0,52,0,0
9,12,12,1065,37,17,-54,1,8589959937,12,12,0,16,15583941,760591,309587,385266,161008,108073,75526,65535,10,0,16,0,0
9,12,12,1065,37,17,-54,2,8589959938,2,2,0,2,1843588,110617,56716,7691,127819,120381,4354,65535,10,0,2,0,0
9,12,12,1065,37,17,-54,3,4294992643,20,20,0,2,25017169,1030546,2657219,0,25416,25416,-305712,65535,10,1,2,0,0
9,12,12,1065,37,17,-54,4,21474861828,22,22,0,1,7302006,274434,419586,0,42864,42864,-38764,65535,-1,0,0,1,0
9,12,12,1065,37,17,-54,5,8589959941,31,31,0,1,7302006,274434,419587,0,42864,42864,-38765,65535,12,0,0,0,1
10,13,13,1065,37,17,-54,0,8589959936,9,9,0,52,51944560,1512912,528732,673127,187524,119202,268625,65535,10,0,52,0,0
10,13,13,1065,37,17,-54,1,8589959937,12,12,0,16,15583941,760591,309587,385266,161008,108073,75526,65535,10,0,16,0,0
10,13,13,1065,37,17,-54,2,8589959938,2,2,0,2,1843588,110617,56716,7691,127819,120381,4354,65535,10,0,2,0,0
10,13,13,1065,37,17,-54,3,4294992643,20,20,0,2,25017169,1030546,2657219,0,25416,25416,-305712,65535,10,1,2,0,0
10,13,13,1065,37,17,-54,4,21474861828,22,22,0,1,7302006,274434,419586,0,42864,42864,-38764,65535,-1,0,0,1,0
10,13,13,1065,37,17,-54,5,8589959941,31,31,0,1,7302006,274434,419587,0,42864,42864,-38765,65535,12,0,0,0,1
11,14,14,1065,37,17,-54,0,8589959936,9,9,0,52,51944560,1512912,528732,673127,187524,119202,268625,65535,10,0,52,0,0
11,14,14,1065,37,17,-54,1,8589959937,12,12,0,16,15583941,760591,309587,385266,161008,108073,75526,65535,10,0,16,0,0
11,14,14,1065,37,17,-54,2,8589959938,2,2,0,2,1843588,110617,56716,7691,127819,120381,4354,65535,10,0,2,0,0
11,14,14,1065,37,17,-54,3,4294992643,20,20,0,2,25017169,1030546,2657219,0,25416,25416,-305712,65535,10,1,2,0,0
11,14,14,1065,37,17,-54,4,21474861828,22,22,0,1,7302006,274434,419586,0,42864,42864,-38764,65535,-1,0,0,1,0
11,14,14,1065,37,17,-54,5,8589959941,31,31,0,1,7302006,274434,419587,0,42864,42864,-38765,65535,12,0,0,0,1
12,15,15,1065,37,17,-54,0,8589959936,9,9,0,52,51864405,455176,535331,809010,55723,61628,90715,65535,10,0,52,0,0
