epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,epoch_in_kind_income,cash_expense_coverage_q16,livelihood_coverage_q16,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,1,1,851,4,14,-18,0,8589958336,9,9,0,52,64938381,4610951,3014299,630250,100249,94246,199583,65535,10,0,52,0,0
1,1,1,851,4,14,-18,1,8589958337,12,12,0,18,20005040,751398,307315,387000,160238,107452,55510,65535,10,0,18,0,0
1,1,1,851,4,14,-18,2,8589958338,2,2,0,2,2120215,0,53225,0,0,0,-6653,65535,10,0,2,0,0
1,1,1,851,4,14,-18,3,4294991043,20,20,0,2,20200117,879626,2492534,0,23127,23127,-201614,65535,10,1,2,0,0
1,1,1,851,4,14,-18,4,12884925636,22,22,0,2,2537569,356278,80880,8185,288687,268179,34424,65535,-1,0,0,2,0
2,2,2,851,4,14,-18,0,8589958336,9,9,0,52,64938381,4610951,3014299,630250,100249,94246,199583,65535,10,0,52,0,0
2,2,2,851,4,14,-18,1,8589958337,12,12,0,18,20005040,751398,307315,387000,160238,107452,55510,65535,10,0,18,0,0
2,2,2,851,4,14,-18,2,8589958338,2,2,0,2,2120215,0,53225,0,0,0,-6653,65535,10,0,2,0,0
2,2,2,851,4,14,-18,3,4294991043,20,20,0,2,20200117,879626,2492534,0,23127,23127,-201614,65535,10,1,2,0,0
2,2,2,851,4,14,-18,4,12884925636,22,22,0,2,2537569,356278,80880,8185,288687,268179,34424,65535,-1,0,0,2,0
3,3,3,851,4,14,-18,0,8589958336,9,9,0,52,64938381,4610951,3014299,630250,100249,94246,199583,65535,10,0,52,0,0
3,3,3,851,4,14,-18,1,8589958337,12,12,0,18,20005040,751398,307315,387000,160238,107452,55510,65535,10,0,18,0,0
3,3,3,851,4,14,-18,2,8589958338,2,2,0,2,2120215,0,53225,0,0,0,-6653,65535,10,0,2,0,0
3,3,3,851,4,14,-18,3,4294991043,20,20,0,2,20200117,879626,2492534,0,23127,23127,-201614,65535,10,1,2,0,0
3,3,3,851,4,14,-18,4,12884925636,22,22,0,2,2537569,356278,80880,8185,288687,268179,34424,65535,-1,0,0,2,0
4,4,4,851,4,14,-18,0,8589958336,9,9,0,52,64938381,4610951,3014299,630250,100249,94246,199583,65535,10,0,52,0,0
4,4,4,851,4,14,-18,1,8589958337,12,12,0,18,20005040,751398,307315,387000,160238,107452,55510,65535,10,0,18,0,0
4,4,4,851,4,14,-18,2,8589958338,2,2,0,2,2120215,0,53225,0,0,0,-6653,65535,10,0,2,0,0
4,4,4,851,4,14,-18,3,4294991043,20,20,0,2,20200117,879626,2492534,0,23127,23127,-201614,65535,10,1,2,0,0
4,4,4,851,4,14,-18,4,12884925636,22,22,0,2,2537569,356278,80880,8185,288687,268179,34424,65535,-1,0,0,2,0
5,5,5,851,4,14,-18,0,8589958336,9,9,0,52,64938381,4610951,3014299,630250,100249,94246,199583,65535,10,0,52,0,0
5,5,5,851,4,14,-18,1,8589958337,12,12,0,18,20005040,751398,307315,387000,160238,107452,55510,65535,10,0,18,0,0
5,5,5,851,4,14,-18,2,8589958338,2,2,0,2,2120215,0,53225,0,0,0,-6653,65535,10,0,2,0,0
5,5,5,851,4,14,-18,3,4294991043,20,20,0,2,20200117,879626,2492534,0,23127,23127,-201614,65535,10,1,2,0,0
5,5,5,851,4,14,-18,4,12884925636,22,22,0,2,2537569,356278,80880,8185,288687,268179,34424,65535,-1,0,0,2,0
6,6,6,851,4,14,-18,0,8589958336,9,9,0,52,65914803,1529642,553220,688260,181205,117079,196895,65535,10,0,52,0,0
6,6,6,851,4,14,-18,1,8589958337,12,12,0,18,20492994,842580,354626,439529,155711,105803,81809,65535,10,0,18,0,0
6,6,6,851,4,14,-18,2,8589958338,2,2,0,2,2172162,109875,57928,8508,124305,116779,3999,65535,10,0,2,0,0
6,6,6,851,4,14,-18,3,4294991043,20,20,0,3,19807294,1506145,3030053,4092,32575,32620,-259639,65535,10,1,3,0,0
6,6,6,851,4,14,-18,4,21474860228,22,22,0,1,1433900,378139,75325,4093,328997,315419,44306,65535,-1,0,0,1,0
7,7,7,851,4,14,-18,0,8589958336,9,9,0,52,65914803,1529642,553220,688260,181205,117079,196895,65535,10,0,52,0,0
7,7,7,851,4,14,-18,1,8589958337,12,12,0,18,20492994,842580,354626,439529,155711,105803,81809,65535,10,0,18,0,0
7,7,7,851,4,14,-18,2,8589958338,2,2,0,2,2172162,109875,57928,8508,124305,116779,3999,65535,10,0,2,0,0
7,7,7,851,4,14,-18,3,4294991043,20,20,0,3,19807294,1506145,3030053,4092,32575,32620,-259639,65535,10,1,3,0,0
7,7,7,851,4,14,-18,4,21474860228,22,22,0,1,1433900,378139,75325,4093,328997,315419,44306,65535,-1,0,0,1,0
8,8,8,851,4,14,-18,0,8589958336,9,9,0,52,65914803,1529642,553220,688260,181205,117079,196895,65535,10,0,52,0,0
8,8,8,851,4,14,-18,1,8589958337,12,12,0,18,20492994,842580,354626,439529,155711,105803,81809,65535,10,0,18,0,0
8,8,8,851,4,14,-18,2,8589958338,2,2,0,2,2172162,109875,57928,8508,124305,116779,3999,65535,10,0,2,0,0
8,8,8,851,4,14,-18,3,4294991043,20,20,0,3,19807294,1506145,3030053,4092,32575,32620,-259639,65535,10,1,3,0,0
8,8,8,851,4,14,-18,4,21474860228,22,22,0,1,1433900,378139,75325,4093,328997,315419,44306,65535,-1,0,0,1,0
9,9,9,851,4,14,-18,0,8589958336,9,9,0,52,65914803,1529642,553220,688260,181205,117079,196895,65535,10,0,52,0,0
9,9,9,851,4,14,-18,1,8589958337,12,12,0,18,20492994,842580,354626,439529,155711,105803,81809,65535,10,0,18,0,0
9,9,9,851,4,14,-18,2,8589958338,2,2,0,2,2172162,109875,57928,8508,124305,116779,3999,65535,10,0,2,0,0
9,9,9,851,4,14,-18,3,4294991043,20,20,0,3,19807294,1506145,3030053,4092,32575,32620,-259639,65535,10,1,3,0,0
9,9,9,851,4,14,-18,4,21474860228,22,22,0,1,1433900,378139,75325,4093,328997,315419,44306,65535,-1,0,0,1,0
10,10,10,851,4,14,-18,0,8589958336,9,9,0,52,65914803,1529642,553220,688260,181205,117079,196895,65535,10,0,52,0,0
10,10,10,851,4,14,-18,1,8589958337,12,12,0,18,20492994,842580,354626,439529,155711,105803,81809,65535,10,0,18,0,0
10,10,10,851,4,14,-18,2,8589958338,2,2,0,2,2172162,109875,57928,8508,124305,116779,3999,65535,10,0,2,0,0
10,10,10,851,4,14,-18,3,4294991043,20,20,0,3,19807294,1506145,3030053,4092,32575,32620,-259639,65535,10,1,3,0,0
10,10,10,851,4,14,-18,4,21474860228,22,22,0,1,1433900,378139,75325,4093,328997,315419,44306,65535,-1,0,0,1,0
11,11,11,851,4,14,-18,0,8589958336,9,9,0,52,65868662,468959,515100,779471,59665,63200,68068,65535,10,0,52,0,0
11,11,11,851,4,14,-18,1,8589958337,12,12,0,18,22433582,2291289,350701,477014,428176,219185,273251,65535,10,0,18,0,0
11,11,11,851,4,14,-18,2,8589958338,2,2,0,2,2139051,18464,51575,8335,23462,29315,-2639,65535,10,0,2,0,0
11,11,11,851,4,14,-18,3,4294991043,20,20,0,3,17787579,1060514,3080229,0,22563,22563,-349828,65535,10,1,3,0,0
11,11,11,851,4,14,-18,4,30064794820,22,22,0,1,1604320,578139,104905,4093,361173,350072,75767,65535,-1,0,0,1,0
12,12,12,851,4,14,-18,0,8589958336,9,9,0,52,65868662,468959,515100,779471,59665,63200,68068,65535,10,0,52,0,0
12,12,12,851,4,14,-18,1,8589958337,12,12,0,18,22433582,2291289,350701,477014,428176,219185,273251,65535,10,0,18,0,0
12,12,12,851,4,14,-18,2,8589958338,2,2,0,2,2139051,18464,51575,8335,23462,29315,-2639,65535,10,0,2,0,0
12,12,12,851,4,14,-18,3,4294991043,20,20,0,3,17787579,1060514,3080229,0,22563,22563,-349828,65535,10,1,3,0,0
12,12,12,851,4,14,-18,4,30064794820,22,22,0,1,1604320,578139,104905,4093,361173,350072,75767,65535,-1,0,0,1,0
13,13,13,851,4,14,-18,0,8589958336,9,9,0,52,65868662,468959,515100,779471,59665,63200,68068,65535,10,0,52,0,0
13,13,13,851,4,14,-18,1,8589958337,12,12,0,18,22433582,2291289,350701,477014,428176,219185,273251,65535,10,0,18,0,0
13,13,13,851,4,14,-18,2,8589958338,2,2,0,2,2139051,18464,51575,8335,23462,29315,-2639,65535,10,0,2,0,0
13,13,13,851,4,14,-18,3,4294991043,20,20,0,3,17787579,1060514,3080229,0,22563,22563,-349828,65535,10,1,3,0,0
13,13,13,851,4,14,-18,4,30064794820,22,22,0,1,1604320,578139,104905,4093,361173,350072,75767,65535,-1,0,0,1,0
14,14,14,851,4,14,-18,0,8589958336,9,9,0,52,65868662,468959,515100,779471,59665,63200,68068,65535,10,0,52,0,0
14,14,14,851,4,14,-18,1,8589958337,12,12,0,18,22433582,2291289,350701,477014,428176,219185,273251,65535,10,0,18,0,0
14,14,14,851,4,14,-18,2,8589958338,2,2,0,2,2139051,18464,51575,8335,23462,29315,-2639,65535,10,0,2,0,0
14,14,14,851,4,14,-18,3,4294991043,20,20,0,3,17787579,1060514,3080229,0,22563,22563,-349828,65535,10,1,3,0,0
14,14,14,851,4,14,-18,4,30064794820,22,22,0,1,1604320,578139,104905,4093,361173,350072,75767,65535,-1,0,0,1,0
15,15,15,851,4,14,-18,0,8589958336,9,9,0,52,65868662,468959,515100,779471,59665,63200,68068,65535,10,0,52,0,0
15,15,15,851,4,14,-18,1,8589958337,12,12,0,18,22433582,2291289,350701,477014,428176,219185,273251,65535,10,0,18,0,0
15,15,15,851,4,14,-18,2,8589958338,2,2,0,2,2139051,18464,51575,8335,23462,29315,-2639,65535,10,0,2,0,0
15,15,15,851,4,14,-18,3,4294991043,20,20,0,3,17787579,1060514,3080229,0,22563,22563,-349828,65535,10,1,3,0,0
15,15,15,851,4,14,-18,4,30064794820,22,22,0,1,1604320,578139,104905,4093,361173,350072,75767,65535,-1,0,0,1,0
16,16,16,851,4,14,-18,0,8589958336,9,9,0,52,65392788,28632,504506,669666,3719,38975,-33958,65535,10,0,52,0,0
16,16,16,851,4,14,-18,1,8589958337,12,12,0,18,23081129,972838,325291,505704,195996,116604,183412,65535,10,0,18,0,0
16,16,16,851,4,14,-18,2,8589958338,2,2,0,2,2247538,160822,52335,8382,201387,182633,12571,65535,10,0,2,0,0
16,16,16,851,4,14,-18,3,4294991043,20,20,0,3,17345192,1010765,1453152,0,45584,45584,-186483,65535,10,1,3,0,0
16,16,16,851,4,14,-18,4,38654729412,22,22,0,1,1774396,778139,134829,4093,378228,369015,108825,65535,-1,0,0,1,0
17,17,17,851,4,14,-18,0,8589958336,9,9,0,52,65392788,28632,504506,669666,3719,38975,-33958,65535,10,0,52,0,0
17,17,17,851,4,14,-18,1,8589958337,12,12,0,18,23081129,972838,325291,505704,195996,116604,183412,65535,10,0,18,0,0
17,17,17,851,4,14,-18,2,8589958338,2,2,0,2,2247538,160822,52335,8382,201387,182633,12571,65535,10,0,2,0,0
17,17,17,851,4,14,-18,3,4294991043,20,20,0,3,17345192,1010765,1453152,0,45584,45584,-186483,65535,10,1,3,0,0
17,17,17,851,4,14,-18,4,38654729412,22,22,0,1,1774396,778139,134829,4093,378228,369015,108825,65535,-1,0,0,1,0
18,18,18,851,4,14,-18,0,8589958336,9,9,0,52,65392788,28632,504506,669666,3719,38975,-33958,65535,10,0,52,0,0
18,18,18,851,4,14,-18,1,8589958337,12,12,0,18,23081129,972838,325291,505704,195996,116604,183412,65535,10,0,18,0,0
18,18,18,851,4,14,-18,2,8589958338,2,2,0,2,2247538,160822,52335,8382,201387,182633,12571,65535,10,0,2,0,0
18,18,18,851,4,14,-18,3,4294991043,20,20,0,3,17345192,1010765,1453152,0,45584,45584,-186483,65535,10,1,3,0,0
18,18,18,851,4,14,-18,4,38654729412,22,22,0,1,1774396,778139,134829,4093,378228,369015,108825,65535,-1,0,0,1,0
19,19,19,851,4,14,-18,0,8589958336,9,9,0,52,65392788,28632,504506,669666,3719,38975,-33958,65535,10,0,52,0,0
19,19,19,851,4,14,-18,1,8589958337,12,12,0,18,23081129,972838,325291,505704,195996,116604,183412,65535,10,0,18,0,0
19,19,19,851,4,14,-18,2,8589958338,2,2,0,2,2247538,160822,52335,8382,201387,182633,12571,65535,10,0,2,0,0
19,19,19,851,4,14,-18,3,4294991043,20,20,0,3,17345192,1010765,1453152,0,45584,45584,-186483,65535,10,1,3,0,0
19,19,19,851,4,14,-18,4,38654729412,22,22,0,1,1774396,778139,134829,4093,378228,369015,108825,65535,-1,0,0,1,0
20,20,20,851,4,14,-18,0,8589958336,9,9,0,52,65392788,28632,504506,669666,3719,38975,-33958,65535,10,0,52,0,0
20,20,20,851,4,14,-18,1,8589958337,12,12,0,18,23081129,972838,325291,505704,195996,116604,183412,65535,10,0,18,0,0
20,20,20,851,4,14,-18,2,8589958338,2,2,0,2,2247538,160822,52335,8382,201387,182633,12571,65535,10,0,2,0,0
20,20,20,851,4,14,-18,3,4294991043,20,20,0,3,17345192,1010765,1453152,0,45584,45584,-186483,65535,10,1,3,0,0
20,20,20,851,4,14,-18,4,38654729412,22,22,0,1,1774396,778139,134829,4093,378228,369015,108825,65535,-1,0,0,1,0
21,21,21,851,4,14,-18,0,8589958336,9,9,0,52,64953020,225127,664895,1236813,22189,50380,-67704,65535,10,0,52,0,0
21,21,21,851,4,14,-18,1,8589958337,12,12,0,18,25071444,2467339,477024,524649,338975,195755,317568,65535,10,0,18,0,0
21,21,21,851,4,14,-18,2,8589958338,2,2,0,2,2235623,53495,65410,8240,53598,54933,3225,65535,10,0,2,0,0
21,21,21,851,4,14,-18,3,4294991043,20,20,0,3,15653578,1371511,3063125,0,29343,29343,-281382,65535,10,1,3,0,0
21,21,21,851,4,14,-18,4,47244664004,22,22,0,1,1939453,978139,169772,4093,377584,370238,141854,65535,-1,0,0,1,0
22,22,22,851,4,14,-18,0,8589958336,9,9,0,52,64953020,225127,664895,1236813,22189,50380,-67704,65535,10,0,52,0,0
22,22,22,851,4,14,-18,1,8589958337,12,12,0,18,25071444,2467339,477024,524649,338975,195755,317568,65535,10,0,18,0,0
22,22,22,851,4,14,-18,2,8589958338,2,2,0,2,2235623,53495,65410,8240,53598,54933,3225,65535,10,0,2,0,0
22,22,22,851,4,14,-18,3,4294991043,20,20,0,3,15653578,1371511,3063125,0,29343,29343,-281382,65535,10,1,3,0,0
22,22,22,851,4,14,-18,4,47244664004,22,22,0,1,1939453,978139,169772,4093,377584,370238,141854,65535,-1,0,0,1,0
23,23,23,851,4,14,-18,0,8589958336,9,9,0,52,64953020,225127,664895,1236813,22189,50380,-67704,65535,10,0,52,0,0
23,23,23,851,4,14,-18,1,8589958337,12,12,0,18,25071444,2467339,477024,524649,338975,195755,317568,65535,10,0,18,0,0
23,23,23,851,4,14,-18,2,8589958338,2,2,0,2,2235623,53495,65410,8240,53598,54933,3225,65535,10,0,2,0,0
23,23,23,851,4,14,-18,3,4294991043,20,20,0,3,15653578,1371511,3063125,0,29343,29343,-281382,65535,10,1,3,0,0
23,23,23,851,4,14,-18,4,47244664004,22,22,0,1,1939453,978139,169772,4093,377584,370238,141854,65535,-1,0,0,1,0
24,24,24,851,4,14,-18,0,8589958336,9,9,0,52,64953020,225127,664895,1236813,22189,50380,-67704,65535,10,0,52,0,0
24,24,24,851,4,14,-18,1,8589958337,12,12,0,18,25071444,2467339,477024,524649,338975,195755,317568,65535,10,0,18,0,0
24,24,24,851,4,14,-18,2,8589958338,2,2,0,2,2235623,53495,65410,8240,53598,54933,3225,65535,10,0,2,0,0
24,24,24,851,4,14,-18,3,4294991043,20,20,0,3,15653578,1371511,3063125,0,29343,29343,-281382,65535,10,1,3,0,0
24,24,24,851,4,14,-18,4,47244664004,22,22,0,1,1939453,978139,169772,4093,377584,370238,141854,65535,-1,0,0,1,0
25,25,25,851,4,14,-18,0,8589958336,9,9,0,52,64953020,225127,664895,1236813,22189,50380,-67704,65535,10,0,52,0,0
25,25,25,851,4,14,-18,1,8589958337,12,12,0,18,25071444,2467339,477024,524649,338975,195755,317568,65535,10,0,18,0,0
25,25,25,851,4,14,-18,2,8589958338,2,2,0,2,2235623,53495,65410,8240,53598,54933,3225,65535,10,0,2,0,0
25,25,25,851,4,14,-18,3,4294991043,20,20,0,3,15653578,1371511,3063125,0,29343,29343,-281382,65535,10,1,3,0,0
25,25,25,851,4,14,-18,4,47244664004,22,22,0,1,1939453,978139,169772,4093,377584,370238,141854,65535,-1,0,0,1,0
26,26,26,851,4,14,-18,0,8589958336,9,9,0,52,64587113,230530,596437,911851,25330,49637,-71127,65535,10,0,52,0,0
26,26,26,851,4,14,-18,1,8589958337,12,12,0,18,25683326,1029516,417634,538034,161553,107496,195573,65535,10,0,18,0,0
26,26,26,851,4,14,-18,2,8589958338,2,2,0,2,2477849,308471,66245,8375,305169,278274,31487,65535,10,0,2,0,0
26,26,26,851,4,14,-18,3,4294991043,20,20,0,3,15010992,1240561,1883147,0,43173,43173,-185841,65535,10,1,3,0,0
26,26,26,851,4,14,-18,4,51539631300,22,22,0,1,2101684,1178139,207541,4093,372025,366097,174519,65535,10,0,0,1,0
27,27,27,851,4,14,-18,0,8589958336,9,9,0,52,64587113,230530,596437,911851,25330,49637,-71127,65535,10,0,52,0,0
27,27,27,851,4,14,-18,1,8589958337,12,12,0,18,25683326,1029516,417634,538034,161553,107496,195573,65535,10,0,18,0,0
27,27,27,851,4,14,-18,2,8589958338,2,2,0,2,2477849,308471,66245,8375,305169,278274,31487,65535,10,0,2,0,0
27,27,27,851,4,14,-18,3,4294991043,20,20,0,3,15010992,1240561,1883147,0,43173,43173,-185841,65535,10,1,3,0,0
27,27,27,851,4,14,-18,4,51539631300,22,22,0,1,2101684,1178139,207541,4093,372025,366097,174519,65535,10,0,0,1,0
28,28,28,851,4,14,-18,0,8589958336,9,9,0,52,64587113,230530,596437,911851,25330,49637,-71127,65535,10,0,52,0,0
28,28,28,851,4,14,-18,1,8589958337,12,12,0,18,25683326,1029516,417634,538034,161553,107496,195573,65535,10,0,18,0,0
28,28,28,851,4,14,-18,2,8589958338,2,2,0,2,2477849,308471,66245,8375,305169,278274,31487,65535,10,0,2,0,0
28,28,28,851,4,14,-18,3,4294991043,20,20,0,3,15010992,1240561,1883147,0,43173,43173,-185841,65535,10,1,3,0,0
28,28,28,851,4,14,-18,4,51539631300,22,22,0,1,2101684,1178139,207541,4093,372025,366097,174519,65535,10,0,0,1,0
29,29,29,851,4,14,-18,0,8589958336,9,9,0,52,64587113,230530,596437,911851,25330,49637,-71127,65535,10,0,52,0,0
29,29,29,851,4,14,-18,1,8589958337,12,12,0,18,25683326,1029516,417634,538034,161553,107496,195573,65535,10,0,18,0,0
29,29,29,851,4,14,-18,2,8589958338,2,2,0,2,2477849,308471,66245,8375,305169,278274,31487,65535,10,0,2,0,0
29,29,29,851,4,14,-18,3,4294991043,20,20,0,3,15010992,1240561,1883147,0,43173,43173,-185841,65535,10,1,3,0,0
