epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,owner_living_cost_per_day,owner_livelihood_required,viability_operating_cost,viability_income_gap,projected_owner_income_per_day,construction_ready_days,funded_capacity_q16,owner_working_capital_allocated,investment_score_q16,investment_payback_days,investment_rejection_reason,merchant_debt_principal,merchant_debt_premium,merchant_debt_term_cycles_left,merchant_debt_delinquent_cycles,last_in_kind_livelihood_value,recovery_failed_reviews,investment_candidate,investment_shortage_q16,investment_utilization_q16,investment_required_capital,investment_projected_profit_per_day,investment_driver_good_id,investment_driver_pressure_q16,investment_driver_utilization_q16,investment_driver_sellable,investment_driver_merchant_sold,investment_driver_sell_through_q16,investment_driver_discard_q16
1,7,7,1122,33,18,-51,0,0,30,9,44,44,44,7,44,0,0,0,0,10922,10922,65536,0,0,0,256652,925996,925996,0,0,0,0,14648317,1255541,0,0,14648319,1255541,65536,10922,0,0,0,0,12069,2655180,3910721,10737596,53562,,10922,1255541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
1,7,7,1122,33,18,-51,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-60755,0,0,0,0,1227,1227,0,0,30,0,4402,0,0,0,4449,0,65536,2048,0,0,0,0,12069,60345,60345,-55943,889,,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
1,7,7,1122,33,18,-51,0,2,67,8,46,46,46,27,46,0,0,0,0,39061,39061,65536,0,0,0,0,531891,342371,0,189520,13297,0,3823932,0,0,0,5940596,0,65536,39061,0,0,0,0,14938,3435740,3435740,388192,35031,,39061,0,0,0,0,0,0,0,0,2116748,0,0,0,0,0,0,-1,0,0,0,0,0,0
1,7,7,1122,33,18,-51,0,3,70,9,190,380,380,206,380,0,0,0,0,35563,35563,56143,0,0,0,0,7217222,5457982,0,1759240,0,0,26596742,0,0,0,35162308,0,65536,35563,0,0,0,0,12069,22931100,22931100,3665642,23036,,35563,0,0,0,0,0,0,0,0,8606201,0,0,0,0,0,0,-1,0,0,0,0,0,0
1,7,7,1122,33,18,-51,0,4,80,2,29,29,29,15,29,0,0,0,0,34038,34038,-55531,1,0,0,9038,16568,16568,0,0,0,0,370276,44213,0,0,370298,44213,-48247,34038,0,0,0,0,16423,2381335,2425548,-2055272,2248,,34038,44213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
1,7,7,1122,33,18,-51,0,5,91,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,500,2200,2200,0,0,0,0,195063,1844,0,0,195100,1844,65536,65536,0,0,0,0,16423,82115,83959,111104,38652,,65536,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
1,7,7,1122,33,18,-51,0,6,99,2,1,1,1,1,1,0,0,0,0,2048,2048,-58003,0,0,0,157,599,599,0,0,0,0,9662,1949,0,0,9776,1949,58376,2048,0,0,0,0,16423,82115,84064,-74402,1567,,2048,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
1,7,7,1122,33,18,-51,0,7,107,20,100,100,100,100,100,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18086,9043000,9043000,-9043000,0,,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
1,7,7,1122,33,18,-51,0,8,204,20,1,1,1,1,1,0,1,0,0,65536,65536,65536,0,0,0,0,1000,1000,0,0,250,0,800000,0,342500,342500,800000,342500,65536,65536,200000,200000,142500,142500,18086,90430,290430,509570,120000,,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
1,7,7,1122,33,18,-51,0,9,239,12,77,154,154,154,154,0,0,0,0,5293,65536,-64739,1,0,0,311,211129,3730,0,207399,22232,0,90831,27585,0,0,33315205,27585,65536,65536,0,0,0,0,13048,10046960,10074545,-9983714,46200,,5293,341487,0,0,0,0,0,0,0,2600575,0,0,0,0,0,0,-1,0,0,0,0,0,0
