epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,2,10,418,13,10,-23,0,4294975040,2,2,0,3,1156180,42031,52233,-3374,26418,11,0,3,0,0
1,2,10,418,13,10,-23,1,4294975041,9,9,0,45,16981407,24693,13029,22177,37358,11,0,45,0,0
1,2,10,418,13,10,-23,2,4294975042,12,12,0,6,2100237,0,64534,-12077,26622,11,0,6,0,0
1,2,10,418,13,10,-23,3,4294975043,20,20,0,1,3170213,544443,81371,62023,23865,11,1,1,0,0
2,3,15,418,13,10,-23,0,4294975040,2,2,0,3,1140912,45561,60829,-3173,37800,11,0,3,0,0
2,3,15,418,13,10,-23,1,4294975041,9,9,0,45,17091451,134146,24102,22071,43007,11,0,45,0,0
2,3,15,418,13,10,-23,2,4294975042,12,12,0,6,2005619,17166,111784,-16354,39425,10,0,6,0,0
2,3,15,418,13,10,-23,3,4294975043,20,20,0,1,3570055,618134,218292,73238,34925,11,1,1,0,0
3,4,20,418,13,10,-23,0,4294975040,2,2,0,3,1133023,49330,57219,-2174,39594,11,0,3,0,0
3,4,20,418,13,10,-23,1,4294975041,9,9,0,45,17193500,128896,26847,21031,48109,11,0,45,0,0
3,4,20,418,13,10,-23,2,4294975042,12,12,0,6,1910453,16065,111231,-18027,41430,10,0,6,0,0
3,4,20,418,13,10,-23,3,4294975043,20,20,0,1,3971061,616180,215174,77589,37238,11,1,1,0,0
4,5,25,418,13,10,-23,0,4294975040,2,2,0,3,1127713,53521,58831,-1478,44915,10,0,3,0,0
4,5,25,418,13,10,-23,1,4294975041,9,9,0,45,17303681,138670,28489,21658,52344,10,0,45,0,0
4,5,25,418,13,10,-23,2,4294975042,12,12,0,6,1809475,18525,119503,-19381,46747,10,0,6,0,0
4,5,25,418,13,10,-23,3,4294975043,20,20,0,1,4367168,629189,233082,78608,42879,10,1,1,0,0
5,6,30,418,13,10,-23,0,4294975040,2,2,0,3,1127886,57735,57562,-533,47258,11,0,3,0,0
5,6,30,418,13,10,-23,1,4294975041,9,9,0,45,17387808,146237,62110,18636,54702,11,0,45,0,0
5,6,30,418,13,10,-23,2,4294975042,12,12,0,6,1721592,0,87883,-18252,47602,11,0,0,0,6
5,6,30,418,13,10,-23,3,4294975043,20,20,0,1,4770751,629281,225698,79925,45623,11,1,1,0,0
6,7,35,418,13,10,-23,0,4294975040,2,2,0,3,1132585,62295,57596,387,40841,11,0,3,0,0
6,7,35,418,13,10,-23,1,4294975041,9,9,0,45,17474315,146709,60202,17801,42607,11,0,45,0,0
6,7,35,418,13,10,-23,2,4294975042,12,12,0,6,1631584,0,90008,-18094,40960,11,0,0,0,6
6,7,35,418,13,10,-23,3,4294975043,20,20,0,1,5169553,628974,230172,79821,41194,11,1,1,0,0
7,8,40,418,13,10,-23,0,4294975040,2,2,0,3,1142994,68487,58078,1445,45452,11,0,3,0,0
7,8,40,418,13,10,-23,1,4294975041,9,9,0,45,17559034,150893,66174,17264,47503,11,0,45,0,0
7,8,40,418,13,10,-23,2,4294975042,12,12,0,6,1539003,0,92581,-18357,45563,11,0,0,0,6
7,8,40,418,13,10,-23,3,4294975043,20,20,0,1,5567006,638743,241290,79613,46509,11,1,1,0,0
8,9,45,418,13,10,-23,0,4294975040,2,2,0,3,1155659,74849,62184,2124,53345,10,0,3,0,0
8,9,45,418,13,10,-23,1,4294975041,9,9,0,45,17655043,155880,59871,18474,61942,10,0,44,0,1
8,9,45,418,13,10,-23,2,4294975042,12,12,0,6,1444147,47052,141908,-18739,53579,10,0,6,0,0
8,9,45,418,13,10,-23,3,4294975043,20,20,0,1,5953188,690308,304126,78126,52722,10,1,1,0,0
9,10,50,418,13,10,-23,0,4294975040,2,2,0,3,1172386,80172,63445,2886,53722,10,0,3,0,0
9,10,50,418,13,10,-23,1,4294975041,9,9,0,45,17751102,160656,64597,18933,62231,10,0,44,0,1
9,10,50,418,13,10,-23,2,4294975042,12,12,0,6,1356083,61339,149403,-18034,53987,10,0,6,0,0
9,10,50,418,13,10,-23,3,4294975043,20,20,0,1,6328466,704625,329347,76206,53143,10,1,1,0,0
10,11,55,418,13,10,-23,0,4294975040,2,2,0,3,1192854,85256,64788,3640,53950,10,0,3,0,0
10,11,55,418,13,10,-23,1,4294975041,9,9,0,45,17848814,165667,67955,19312,62263,10,0,44,0,1
10,11,55,418,13,10,-23,2,4294975042,12,12,0,6,1252502,52713,156294,-19709,54244,10,0,6,0,0
10,11,55,418,13,10,-23,3,4294975043,20,20,0,1,6713867,717013,331612,76752,53378,10,1,1,0,0
11,12,60,418,13,10,-23,0,4294975040,2,2,0,3,1216899,89294,65249,4370,54028,10,0,3,0,0
11,12,60,418,13,10,-23,1,4294975041,9,9,0,45,17959867,170558,59505,21123,62203,10,0,44,0,1
11,12,60,418,13,10,-23,2,4294975042,12,12,0,6,1149920,58095,160677,-20212,54381,10,0,6,0,0
11,12,60,418,13,10,-23,3,4294975043,20,20,0,1,7081351,713789,346305,74717,53451,10,1,1,0,0
12,13,65,418,13,10,-23,0,4294975040,2,2,0,3,1215313,64316,65902,1440,54194,10,0,3,0,0
12,13,65,418,13,10,-23,1,4294975041,9,9,0,45,18078476,178144,59535,22746,62144,10,0,44,0,1
12,13,65,418,13,10,-23,2,4294975042,12,12,0,6,1040319,55572,165173,-21279,54592,10,0,6,0,0
12,13,65,418,13,10,-23,3,4294975043,20,20,0,1,7473929,719788,327210,77089,53616,10,1,1,0,0
13,14,70,418,13,10,-23,0,4294975040,2,2,0,3,1207549,58802,66566,-430,54326,10,0,3,0,0
13,14,70,418,13,10,-23,1,4294975041,9,9,0,45,18204861,183319,56934,24327,62087,10,0,44,0,1
13,14,70,418,13,10,-23,2,4294975042,12,12,0,6,936296,52866,156889,-20981,54774,10,0,6,0,0
13,14,70,418,13,10,-23,3,4294975043,20,20,0,1,7859331,710077,324675,77083,53717,10,1,1,0,0
14,15,75,418,13,10,-23,0,4294975040,2,2,0,3,1199271,60388,68666,-1195,54480,10,0,3,0,0
14,15,75,418,13,10,-23,1,4294975041,9,9,0,45,18336069,188487,57279,25522,62028,10,0,44,0,1
