epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,epoch_in_kind_income,cash_expense_coverage_q16,livelihood_coverage_q16,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,3,3,1640,7,27,-34,0,4295015808,2,2,0,32,11661960,0,0,0,65536,65536,0,65535,-1,0,0,0,32
1,3,3,1640,7,27,-34,1,4295015809,9,9,0,427,175920810,0,0,0,65536,65536,0,65535,-1,0,0,0,427
1,3,3,1640,7,27,-34,2,4295015810,12,12,0,140,50184750,0,0,0,65536,65536,0,65535,-1,0,0,0,140
1,3,3,1640,7,27,-34,3,4295015811,20,20,0,1,354897049,0,0,0,65536,65536,0,65535,-1,1,0,0,1
1,3,3,1640,7,27,-34,4,4295015812,22,22,0,3,1073340,0,0,0,65536,65536,0,65535,-1,0,0,0,3
1,3,3,1640,7,27,-34,5,4295015813,31,31,0,1697,607152660,0,0,0,65536,65536,0,65535,-1,0,0,0,1697
2,4,4,1640,7,27,-34,0,4295015808,2,2,0,32,11661960,0,0,0,65536,65536,0,65535,-1,0,0,0,32
2,4,4,1640,7,27,-34,1,4295015809,9,9,0,427,175920810,0,0,0,65536,65536,0,65535,-1,0,0,0,427
2,4,4,1640,7,27,-34,2,4295015810,12,12,0,140,50184750,0,0,0,65536,65536,0,65535,-1,0,0,0,140
2,4,4,1640,7,27,-34,3,4295015811,20,20,0,1,354897049,0,0,0,65536,65536,0,65535,-1,1,0,0,1
2,4,4,1640,7,27,-34,4,4295015812,22,22,0,3,1073340,0,0,0,65536,65536,0,65535,-1,0,0,0,3
2,4,4,1640,7,27,-34,5,4295015813,31,31,0,1697,607152660,0,0,0,65536,65536,0,65535,-1,0,0,0,1697
3,5,5,1640,7,27,-34,0,8589983104,9,9,0,427,245007035,108357619,20479435,8796200,346753,262258,10984772,65535,11,0,427,0,0
3,5,5,1640,7,27,-34,1,8589983105,2,2,0,32,11111956,1236831,1900338,0,42653,42653,-82938,65535,11,0,32,0,0
3,5,5,1640,7,27,-34,2,8589983106,22,22,0,3,1797775,877500,183674,0,313097,313097,86728,65535,11,0,0,0,3
3,5,5,1640,7,27,-34,3,4295015811,20,20,0,103,331368200,57507140,118570281,0,31785,31785,-7632892,65535,11,1,102,0,1
3,5,5,1640,7,27,-34,4,8589983108,12,12,0,140,45505558,57369,6069468,1400640,619,12791,-751511,65535,5,0,140,0,0
3,5,5,1640,7,27,-34,5,4295015813,31,31,0,1596,567900078,0,19033230,0,0,0,-2379153,65535,-1,0,0,0,1596
4,6,6,1640,7,27,-34,0,8589983104,9,9,0,427,245007035,108357619,20479435,8796200,346753,262258,10984772,65535,11,0,427,0,0
4,6,6,1640,7,27,-34,1,8589983105,2,2,0,32,11111956,1236831,1900338,0,42653,42653,-82938,65535,11,0,32,0,0
4,6,6,1640,7,27,-34,2,8589983106,22,22,0,3,1797775,877500,183674,0,313097,313097,86728,65535,11,0,0,0,3
4,6,6,1640,7,27,-34,3,4295015811,20,20,0,103,331368200,57507140,118570281,0,31785,31785,-7632892,65535,11,1,102,0,1
4,6,6,1640,7,27,-34,4,8589983108,12,12,0,140,45505558,57369,6069468,1400640,619,12791,-751511,65535,5,0,140,0,0
4,6,6,1640,7,27,-34,5,4295015813,31,31,0,1596,567900078,0,19033230,0,0,0,-2379153,65535,-1,0,0,0,1596
5,7,7,1640,7,27,-34,0,8589983104,9,9,0,427,245007035,108357619,20479435,8796200,346753,262258,10984772,65535,11,0,427,0,0
5,7,7,1640,7,27,-34,1,8589983105,2,2,0,32,11111956,1236831,1900338,0,42653,42653,-82938,65535,11,0,32,0,0
5,7,7,1640,7,27,-34,2,8589983106,22,22,0,3,1797775,877500,183674,0,313097,313097,86728,65535,11,0,0,0,3
5,7,7,1640,7,27,-34,3,4295015811,20,20,0,103,331368200,57507140,118570281,0,31785,31785,-7632892,65535,11,1,102,0,1
5,7,7,1640,7,27,-34,4,8589983108,12,12,0,140,45505558,57369,6069468,1400640,619,12791,-751511,65535,5,0,140,0,0
5,7,7,1640,7,27,-34,5,4295015813,31,31,0,1596,567900078,0,19033230,0,0,0,-2379153,65535,-1,0,0,0,1596
6,8,8,1640,7,27,-34,0,8589983104,9,9,0,427,245007035,108357619,20479435,8796200,346753,262258,10984772,65535,11,0,427,0,0
6,8,8,1640,7,27,-34,1,8589983105,2,2,0,32,11111956,1236831,1900338,0,42653,42653,-82938,65535,11,0,32,0,0
6,8,8,1640,7,27,-34,2,8589983106,22,22,0,3,1797775,877500,183674,0,313097,313097,86728,65535,11,0,0,0,3
6,8,8,1640,7,27,-34,3,4295015811,20,20,0,103,331368200,57507140,118570281,0,31785,31785,-7632892,65535,11,1,102,0,1
6,8,8,1640,7,27,-34,4,8589983108,12,12,0,140,45505558,57369,6069468,1400640,619,12791,-751511,65535,5,0,140,0,0
6,8,8,1640,7,27,-34,5,4295015813,31,31,0,1596,567900078,0,19033230,0,0,0,-2379153,65535,-1,0,0,0,1596
7,9,9,1640,7,27,-34,0,8589983104,9,9,0,427,245007035,108357619,20479435,8796200,346753,262258,10984772,65535,11,0,427,0,0
7,9,9,1640,7,27,-34,1,8589983105,2,2,0,32,11111956,1236831,1900338,0,42653,42653,-82938,65535,11,0,32,0,0
7,9,9,1640,7,27,-34,2,8589983106,22,22,0,3,1797775,877500,183674,0,313097,313097,86728,65535,11,0,0,0,3
7,9,9,1640,7,27,-34,3,4295015811,20,20,0,103,331368200,57507140,118570281,0,31785,31785,-7632892,65535,11,1,102,0,1
7,9,9,1640,7,27,-34,4,8589983108,12,12,0,140,45505558,57369,6069468,1400640,619,12791,-751511,65535,5,0,140,0,0
7,9,9,1640,7,27,-34,5,4295015813,31,31,0,1596,567900078,0,19033230,0,0,0,-2379153,65535,-1,0,0,0,1596
8,10,10,1640,7,27,-34,0,8589983104,9,9,0,427,269452838,39377861,14932058,8595646,172827,133629,7175014,65535,11,0,427,0,0
8,10,10,1640,7,27,-34,1,8589983105,2,2,0,32,9975043,620095,1757008,0,23129,23129,-173214,65535,11,0,32,0,0
8,10,10,1640,7,27,-34,2,12884950402,22,22,0,3,1770362,880191,183854,0,313750,313750,85378,65535,11,0,0,0,3
8,10,10,1640,7,27,-34,3,4295015811,20,20,0,102,330494459,51097417,48753992,0,68686,68686,-2541617,65535,11,1,102,0,0
8,10,10,1640,7,27,-34,4,8589983108,12,12,0,140,39709157,58651,5855052,1747773,656,15571,-1006366,65535,5,0,140,0,0
8,10,10,1640,7,27,-34,5,4295015813,31,31,0,1596,553088782,1433130,20084362,0,4676,4676,-3217187,65535,-1,0,0,0,1596
9,11,11,1640,7,27,-34,0,8589983104,9,9,0,427,269452838,39377861,14932058,8595646,172827,133629,7175014,65535,11,0,427,0,0
9,11,11,1640,7,27,-34,1,8589983105,2,2,0,32,9975043,620095,1757008,0,23129,23129,-173214,65535,11,0,32,0,0
9,11,11,1640,7,27,-34,2,12884950402,22,22,0,3,1770362,880191,183854,0,313750,313750,85378,65535,11,0,0,0,3
9,11,11,1640,7,27,-34,3,4295015811,20,20,0,102,330494459,51097417,48753992,0,68686,68686,-2541617,65535,11,1,102,0,0
9,11,11,1640,7,27,-34,4,8589983108,12,12,0,140,39709157,58651,5855052,1747773,656,15571,-1006366,65535,5,0,140,0,0
9,11,11,1640,7,27,-34,5,4295015813,31,31,0,1596,553088782,1433130,20084362,0,4676,4676,-3217187,65535,-1,0,0,0,1596
10,12,12,1640,7,27,-34,0,8589983104,9,9,0,427,269452838,39377861,14932058,8595646,172827,133629,7175014,65535,11,0,427,0,0
10,12,12,1640,7,27,-34,1,8589983105,2,2,0,32,9975043,620095,1757008,0,23129,23129,-173214,65535,11,0,32,0,0
10,12,12,1640,7,27,-34,2,12884950402,22,22,0,3,1770362,880191,183854,0,313750,313750,85378,65535,11,0,0,0,3
10,12,12,1640,7,27,-34,3,4295015811,20,20,0,102,330494459,51097417,48753992,0,68686,68686,-2541617,65535,11,1,102,0,0
10,12,12,1640,7,27,-34,4,8589983108,12,12,0,140,39709157,58651,5855052,1747773,656,15571,-1006366,65535,5,0,140,0,0
10,12,12,1640,7,27,-34,5,4295015813,31,31,0,1596,553088782,1433130,20084362,0,4676,4676,-3217187,65535,-1,0,0,0,1596
