epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,1,5,617,10,15,-25,0,8589957568,9,9,0,73,36868643,1694990,502026,149120,65535,11,0,73,0,0
1,1,5,617,10,15,-25,1,8589957569,2,2,0,25,12705784,896072,407985,61010,65535,11,0,25,0,0
1,1,5,617,10,15,-25,2,8589957570,22,22,0,25,13921207,2114064,410556,212938,65535,11,0,0,25,0
1,1,5,617,10,15,-25,3,4294990275,20,20,0,15,11830793,6840068,3792993,380884,65535,11,1,14,0,1
1,1,5,617,10,15,-25,4,8589957572,12,12,0,24,11375718,0,353273,-44158,65535,11,0,24,0,0
2,2,10,617,10,15,-25,0,8589957568,9,9,0,52,26653017,755262,364841,88635,65535,11,0,52,0,0
2,2,10,617,10,15,-25,1,8589957569,2,2,0,13,6766277,394939,235670,31805,65535,11,0,13,0,0
2,2,10,617,10,15,-25,2,8589957570,22,22,0,26,16232819,2277719,457663,308433,65535,11,0,0,26,0
2,2,10,617,10,15,-25,3,4294990275,20,20,0,14,15341852,7063955,2764177,670780,65535,11,1,14,0,0
2,2,10,617,10,15,-25,4,8589957572,12,12,0,24,11015243,0,360475,-61618,65535,11,0,24,0,0
2,2,10,617,10,15,-25,5,8589957573,31,31,0,33,16570505,1333314,984194,79154,65535,-1,0,0,0,33
3,3,15,617,10,15,-25,0,8589957568,9,9,0,44,22441234,860873,972192,14210,65535,10,0,44,0,0
3,3,15,617,10,15,-25,1,8589957569,2,2,0,7,3720877,283113,205616,16108,65535,10,0,7,0,0
3,3,15,617,10,15,-25,2,8589957570,22,22,0,26,17947536,2426827,712110,330001,65535,10,0,0,26,0
3,3,15,617,10,15,-25,3,4294990275,20,20,0,14,18714542,8357762,4985072,673128,65535,10,1,14,0,0
3,3,15,617,10,15,-25,4,8589957572,12,12,0,24,13662643,3143458,496058,307819,65535,10,0,24,0,0
3,3,15,617,10,15,-25,5,8589957573,31,31,0,47,23248501,298473,710264,-11173,65535,-1,0,0,0,47
4,4,20,617,10,15,-25,0,8589957568,9,9,0,29,14727851,793499,856462,-4358,65535,5,0,29,0,0
4,4,20,617,10,15,-25,1,8589957569,2,2,0,4,2245247,250933,131902,18329,65535,5,0,4,0,0
4,4,20,617,10,15,-25,2,8589957570,22,22,0,26,19800442,2629212,776306,355363,65535,5,0,0,26,0
4,4,20,617,10,15,-25,3,4294990275,20,20,0,14,23360771,8221906,3575677,833201,65535,5,1,14,0,0
4,4,20,617,10,15,-25,4,8589957572,12,12,0,3,1850027,209725,67529,32203,65535,5,0,3,0,0
4,4,20,617,10,15,-25,5,8589957573,31,31,0,86,43516369,3165338,1785625,273681,65535,-1,0,0,0,86
5,5,25,617,10,15,-25,0,8589957568,9,9,0,21,10754650,684466,594812,10023,65535,5,0,21,0,0
5,5,25,617,10,15,-25,1,8589957569,2,2,0,2,1145975,92186,68835,6354,65535,5,0,2,0,0
5,5,25,617,10,15,-25,2,8589957570,22,22,0,26,21873018,2840788,768212,392332,65535,5,0,0,26,0
5,5,25,617,10,15,-25,3,4294990275,20,20,0,14,27610350,7942748,3693169,843646,65535,5,1,14,0,0
5,5,25,617,10,15,-25,4,8589957572,12,12,0,3,1967047,182770,65750,26703,65535,5,0,3,0,0
5,5,25,617,10,15,-25,5,8589957573,31,31,0,96,47708906,344362,1295157,-13233,65535,-1,0,0,0,96
6,6,30,617,10,15,-25,0,8589957568,9,9,0,23,12087529,971503,574539,52408,65535,5,0,23,0,0
6,6,30,617,10,15,-25,1,8589957569,2,2,0,2,1107723,23239,61491,-2399,65535,5,0,2,0,0
6,6,30,617,10,15,-25,2,8589957570,22,22,0,26,24190190,3080971,763799,436770,65535,5,0,0,26,0
