epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,epoch_in_kind_income,cash_expense_coverage_q16,livelihood_coverage_q16,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,1,1,885,38,14,-52,0,4294992512,2,2,0,4,1446240,0,0,0,65536,65536,0,65535,-1,0,0,0,4
1,1,1,885,38,14,-52,1,4294992513,9,9,0,52,18664620,0,0,0,65536,65536,0,65535,-1,0,0,0,52
1,1,1,885,38,14,-52,2,4294992514,12,12,0,24,8591280,0,0,0,65536,65536,0,65535,-1,0,0,0,24
1,1,1,885,38,14,-52,3,4294992515,20,20,0,3,41728936,0,0,0,65536,65536,0,65535,-1,1,0,0,3
1,1,1,885,38,14,-52,4,4294992516,22,22,0,2,714120,0,0,0,65536,65536,0,65535,-1,0,0,0,2
2,2,2,885,38,14,-52,0,4294992512,2,2,0,4,1446240,0,0,0,65536,65536,0,65535,-1,0,0,0,4
2,2,2,885,38,14,-52,1,4294992513,9,9,0,52,18664620,0,0,0,65536,65536,0,65535,-1,0,0,0,52
2,2,2,885,38,14,-52,2,4294992514,12,12,0,24,8591280,0,0,0,65536,65536,0,65535,-1,0,0,0,24
2,2,2,885,38,14,-52,3,4294992515,20,20,0,3,41728936,0,0,0,65536,65536,0,65535,-1,1,0,0,3
2,2,2,885,38,14,-52,4,4294992516,22,22,0,2,714120,0,0,0,65536,65536,0,65535,-1,0,0,0,2
3,3,3,885,38,14,-52,0,4294992512,2,2,0,4,1446240,0,0,0,65536,65536,0,65535,-1,0,0,0,4
3,3,3,885,38,14,-52,1,4294992513,9,9,0,52,18664620,0,0,0,65536,65536,0,65535,-1,0,0,0,52
3,3,3,885,38,14,-52,2,4294992514,12,12,0,24,8591280,0,0,0,65536,65536,0,65535,-1,0,0,0,24
3,3,3,885,38,14,-52,3,4294992515,20,20,0,3,41728936,0,0,0,65536,65536,0,65535,-1,1,0,0,3
3,3,3,885,38,14,-52,4,4294992516,22,22,0,2,714120,0,0,0,65536,65536,0,65535,-1,0,0,0,2
4,4,4,885,38,14,-52,0,4294992512,2,2,0,4,1446240,0,0,0,65536,65536,0,65535,-1,0,0,0,4
4,4,4,885,38,14,-52,1,4294992513,9,9,0,52,18664620,0,0,0,65536,65536,0,65535,-1,0,0,0,52
4,4,4,885,38,14,-52,2,4294992514,12,12,0,24,8591280,0,0,0,65536,65536,0,65535,-1,0,0,0,24
