epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,2,10,577,10,14,-24,0,4294988032,2,2,0,3,1165048,26915,64703,-5012,56462,11,0,3,0,0
1,2,10,577,10,14,-24,1,4294988033,9,9,0,43,16171693,589906,249810,59993,60989,11,0,30,0,13
1,2,10,577,10,14,-24,2,4294988034,12,12,0,23,7742454,0,318584,-47110,56464,11,0,23,0,0
1,2,10,577,10,14,-24,3,4294988035,20,20,0,1,5439036,652155,635879,-7870,56475,11,1,0,0,1
2,3,15,577,10,14,-24,0,4294988032,2,2,0,3,1131614,31730,65164,-6057,45555,10,0,3,0,0
2,3,15,577,10,14,-24,1,4294988033,9,9,0,43,16212082,506933,466544,27545,55528,10,0,28,0,15
2,3,15,577,10,14,-24,2,4294988034,12,12,0,23,7921715,538027,358766,4741,45558,10,0,23,0,0
2,3,15,577,10,14,-24,3,4294988035,20,20,0,1,5252820,920139,1106355,-26227,45576,10,1,0,0,1
3,4,20,577,10,14,-24,0,4294988032,2,2,0,3,1072138,24703,84179,-9705,51143,10,0,3,0,0
3,4,20,577,10,14,-24,1,4294988033,9,9,0,43,16393467,718159,536774,33002,58323,10,0,28,0,15
3,4,20,577,10,14,-24,2,4294988034,12,12,0,23,7785061,290489,427143,-15304,51147,10,0,5,0,18
3,4,20,577,10,14,-24,3,4294988035,20,20,0,1,5267565,1082049,1067304,-7992,51155,10,1,0,0,1
4,5,25,577,10,14,-24,0,4294988032,2,2,0,3,1023464,21378,70052,-9722,48963,10,0,3,0,0
4,5,25,577,10,14,-24,1,4294988033,9,9,0,43,16624232,744361,513596,41220,57227,10,0,28,0,15
4,5,25,577,10,14,-24,2,4294988034,12,12,0,23,7600589,238164,422636,-28797,48965,10,0,4,0,19
4,5,25,577,10,14,-24,3,4294988035,20,20,0,1,5269946,1039256,1036875,-2700,48971,10,1,0,0,1
5,6,30,577,10,14,-24,0,4294988032,2,2,0,3,970294,17815,70985,-10291,50120,10,0,3,0,0
5,6,30,577,10,14,-24,1,4294988033,9,9,0,43,16914028,814396,524600,51681,57809,10,0,28,0,15
5,6,30,577,10,14,-24,2,4294988034,12,12,0,23,7263601,106562,443550,-52921,50128,10,0,2,0,21
5,6,30,577,10,14,-24,3,4294988035,20,20,0,1,5370308,1073201,972839,11533,50147,10,1,0,0,1
6,7,35,577,10,14,-24,0,4294988032,2,2,0,3,916361,17933,71866,-10600,49728,10,0,3,0,0
6,7,35,577,10,14,-24,1,4294988033,9,9,0,43,17298899,824510,439639,67488,57611,10,0,28,0,15
6,7,35,577,10,14,-24,2,4294988034,12,12,0,23,6889476,42936,417061,-66610,49734,10,0,1,0,22
6,7,35,577,10,14,-24,3,4294988035,20,20,0,1,5413495,958917,915730,9722,49737,10,1,0,0,1
7,8,40,577,10,14,-24,0,4294988032,2,2,0,3,874512,18607,60456,-9205,49983,10,0,3,0,0
7,8,40,577,10,14,-24,1,4294988033,9,9,0,43,17591416,671667,379150,61872,57742,10,0,28,0,15
7,8,40,577,10,14,-24,2,4294988034,12,12,0,23,6686313,190573,393736,-50373,49986,10,0,23,0,0
7,8,40,577,10,14,-24,3,4294988035,20,20,0,1,5365990,861355,908860,-2293,49988,10,1,0,0,1
8,9,45,577,10,14,-24,0,4294988032,2,2,0,3,821360,16232,69384,-10094,49910,10,0,3,0,0
8,9,45,577,10,14,-24,1,4294988033,9,9,0,43,17965407,868601,494610,69950,57700,10,0,28,0,15
8,9,45,577,10,14,-24,2,4294988034,12,12,0,23,6380399,149034,454948,-57127,49913,10,0,2,0,21
8,9,45,577,10,14,-24,3,4294988035,20,20,0,1,5351065,1052527,1067452,-2724,49915,10,1,0,0,1
9,10,50,577,10,14,-24,0,4294988032,2,2,0,3,761397,18878,78841,-11280,50078,10,0,3,0,0
9,10,50,577,10,14,-24,1,4294988033,9,9,0,43,18377399,952241,540249,77729,57783,10,0,28,0,15
9,10,50,577,10,14,-24,2,4294988034,12,12,0,23,5961236,64192,483355,-73817,50079,10,0,1,0,22
9,10,50,577,10,14,-24,3,4294988035,20,20,0,1,5418199,1138463,1071329,7370,50101,10,1,0,0,1
10,11,55,577,10,14,-24,0,4294988032,2,2,0,3,696467,16418,81348,-12346,50081,10,0,3,0,0
10,11,55,577,10,14,-24,1,4294988033,9,9,0,43,18857010,1136466,656855,89099,57781,10,0,28,0,15
10,11,55,577,10,14,-24,2,4294988034,12,12,0,23,5485122,66485,542599,-87194,50084,10,0,1,0,22
10,11,55,577,10,14,-24,3,4294988035,20,20,0,1,5479632,1322369,1260936,10441,50092,10,1,0,0,1
11,12,60,577,10,14,-24,0,4294988032,2,2,0,3,631416,14879,79930,-12760,50217,10,0,3,0,0
11,12,60,577,10,14,-24,1,4294988033,9,9,0,43,19334125,1111703,634588,93051,57850,10,0,28,0,15
11,12,60,577,10,14,-24,2,4294988034,12,12,0,23,5013862,64262,535522,-91604,50219,10,0,1,0,22
11,12,60,577,10,14,-24,3,4294988035,20,20,0,1,5538828,1290976,1231780,11314,50234,10,1,0,0,1
12,13,65,577,10,14,-24,0,4294988032,2,2,0,3,570653,16187,76950,-12380,50253,10,0,3,0,0
12,13,65,577,10,14,-24,1,4294988033,9,9,0,43,19831988,1087460,589597,97126,57870,10,0,28,0,15
12,13,65,577,10,14,-24,2,4294988034,12,12,0,23,4546302,53969,521529,-92796,50255,10,0,1,0,22
12,13,65,577,10,14,-24,3,4294988035,20,20,0,1,5569288,1227307,1196847,8049,50272,10,1,0,0,1
13,14,70,577,10,14,-24,0,4294988032,2,2,0,3,516932,18832,72553,-11357,50323,10,0,3,0,0
13,14,70,577,10,14,-24,1,4294988033,9,9,0,43,20253203,854887,433672,89073,57913,10,0,28,0,15
13,14,70,577,10,14,-24,2,4294988034,12,12,0,23,4251432,174063,468933,-71656,50329,10,0,23,0,0
13,14,70,577,10,14,-24,3,4294988035,20,20,0,1,5496664,1007780,1080404,-6059,50329,10,1,0,0,1
14,15,75,577,10,14,-24,0,4294988032,2,2,0,3,455378,9330,70884,-11951,50375,10,0,3,0,0
14,15,75,577,10,14,-24,1,4294988033,9,9,0,43,20693297,888570,448476,88413,57939,10,0,28,0,15
14,15,75,577,10,14,-24,2,4294988034,12,12,0,23,3859101,87066,479397,-75912,50384,10,0,2,0,21
14,15,75,577,10,14,-24,3,4294988035,20,20,0,1,5510455,1032492,1018701,-549,50401,10,1,0,0,1
15,16,80,577,10,14,-24,0,4294988032,2,2,0,3,388416,5748,72710,-12851,50479,10,0,3,0,0
15,16,80,577,10,14,-24,1,4294988033,9,9,0,43,21152501,923637,464433,90554,57988,10,0,28,0,15
15,16,80,577,10,14,-24,2,4294988034,12,12,0,23,3438528,73341,493914,-81038,50480,10,0,1,0,22
15,16,80,577,10,14,-24,3,4294988035,20,20,0,1,5538786,1065966,1037635,3336,50506,10,1,0,0,1
16,17,85,577,10,14,-24,0,4294988032,2,2,0,3,315443,1579,74552,-13940,50565,10,0,3,0,0
16,17,85,577,10,14,-24,1,4294988033,9,9,0,43,21628926,958978,482553,93510,58035,10,0,28,0,15
16,17,85,577,10,14,-24,2,4294988034,12,12,0,23,2989910,60937,509555,-86465,50574,10,0,1,0,22
16,17,85,577,10,14,-24,3,4294988035,20,20,0,1,5583952,1102842,1057676,6896,50583,10,1,0,0,1
17,18,90,577,10,14,-24,0,4294988032,2,2,0,3,243987,4771,76227,-14158,50661,10,0,3,0,0
17,18,90,577,10,14,-24,1,4294988033,9,9,0,43,22123803,994875,499998,96925,58083,10,0,28,0,15
17,18,90,577,10,14,-24,2,4294988034,12,12,0,23,2529009,63575,524476,-90036,50673,10,0,1,0,22
17,18,90,577,10,14,-24,3,4294988035,20,20,0,1,5621432,1138163,1100683,7271,50696,10,1,0,0,1
18,19,95,577,10,14,-24,0,4294988032,2,2,0,3,170988,3409,76408,-14433,50828,10,0,3,0,0
18,19,95,577,10,14,-24,1,4294988033,9,9,0,43,22659672,1031058,495189,103329,58161,10,0,28,0,15
18,19,95,577,10,14,-24,2,4294988034,12,12,0,23,1987730,0,541279,-101422,50828,10,0,1,0,22
18,19,95,577,10,14,-24,3,4294988035,20,20,0,1,5699841,1150680,1072271,12526,50832,10,1,0,0,1
19,20,100,577,10,14,-24,0,4294988032,2,2,0,3,100064,4784,75708,-14277,50962,11,0,3,0,0
19,20,100,577,10,14,-24,1,4294988033,9,9,0,43,23248230,1066038,477480,112317,58234,11,0,28,0,15
