epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,opening_reserve,natural_net_change,natural_positive_change,natural_negative_change,artificial_change_applied,artificial_change_pending,artificial_generation_applied,artificial_extraction_applied,artificial_generation_pending,artificial_extraction_pending,reserve,safe_yield,projected_life_days
1,1,1,851,4,14,-18,timber,4.8567525e+06,0,0,0,0,0,0,0,0,0,4.8567525e+06,123977,-1
1,1,1,851,4,14,-18,stone,746578.5,0,0,0,0,0,0,0,0,0,746578.5,0,0
1,1,1,851,4,14,-18,fertile_soil,350000,0,0,0,0,0,0,0,0,0,350000,0,0
1,1,1,851,4,14,-18,coal,2.2685253e+08,0,0,0,0,0,0,0,0,0,2.2685253e+08,0,0
1,1,1,851,4,14,-18,oil,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,copper_ore,1.01037896e+08,0,0,0,0,0,0,0,0,0,1.01037896e+08,0,0
1,1,1,851,4,14,-18,iron_ore,2.6756379e+08,0,0,0,0,0,0,0,0,0,2.6756379e+08,0,0
1,1,1,851,4,14,-18,gold_ore,14913.586,0,0,0,0,-0.25,0,0,0,0.25,14913.586,0,298271
1,1,1,851,4,14,-18,silver_ore,1.4285165e+07,0,0,0,0,-1,0,0,0,1,1.4285165e+07,0,71425822
1,1,1,851,4,14,-18,salt,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,saltpeter,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,rare_earth,5.5539505e+06,0,0,0,0,0,0,0,0,0,5.5539505e+06,0,0
1,1,1,851,4,14,-18,clay,7.1307705e+06,0,0,0,0,0,0,0,0,0,7.1307705e+06,0,0
1,1,1,851,4,14,-18,wild_game,23959.035,0,0,0,0,-16.087,0,0,0,16.087,23959.035,11215,-1
1,1,1,851,4,14,-18,marine_fish,0,0,0,0,0,0,0,0,0,0,0,625133,-1
1,1,1,851,4,14,-18,arable_land,125000,0,0,0,0,0,0,0,0,0,125000,0,0
1,1,1,851,4,14,-18,paddy_land,60000,0,0,0,0,0,0,0,0,0,60000,0,0
1,1,1,851,4,14,-18,plantation_land,140000,0,0,0,0,0,0,0,0,0,140000,0,0
1,1,1,851,4,14,-18,pasture,125000,0,0,0,0,0,0,0,0,0,125000,0,0
1,1,1,851,4,14,-18,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,silica_sand,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,tin_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,lead_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,zinc_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,manganese_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,sulfur,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,851,4,14,-18,flint,57421.33,0,0,0,0,-0.98,0,0,0,0.98,57421.33,0,292965
2,2,2,851,4,14,-18,timber,4.8567525e+06,0,0,0,0,0,0,0,0,0,4.8567525e+06,123977,-1
2,2,2,851,4,14,-18,stone,746578.5,0,0,0,0,0,0,0,0,0,746578.5,0,0
2,2,2,851,4,14,-18,fertile_soil,350000,0,0,0,0,0,0,0,0,0,350000,0,0
2,2,2,851,4,14,-18,coal,2.2685253e+08,0,0,0,0,0,0,0,0,0,2.2685253e+08,0,0
2,2,2,851,4,14,-18,oil,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,copper_ore,1.01037896e+08,0,0,0,0,0,0,0,0,0,1.01037896e+08,0,0
2,2,2,851,4,14,-18,iron_ore,2.6756379e+08,0,0,0,0,0,0,0,0,0,2.6756379e+08,0,0
2,2,2,851,4,14,-18,gold_ore,14913.586,0.25,0.25,0,-0.25,0,0,0.25,0,0,14913.586,0,298271
2,2,2,851,4,14,-18,silver_ore,1.4285165e+07,1,1,0,-1,0,0,1,0,0,1.4285165e+07,0,71425822
2,2,2,851,4,14,-18,salt,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,saltpeter,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,rare_earth,5.5539505e+06,0,0,0,0,0,0,0,0,0,5.5539505e+06,0,0
2,2,2,851,4,14,-18,clay,7.1307705e+06,0,0,0,0,0,0,0,0,0,7.1307705e+06,0,0
2,2,2,851,4,14,-18,wild_game,23959.035,16.087,16.087,0,-16.087,0,0,16.087,0,0,23959.035,11215,-1
2,2,2,851,4,14,-18,marine_fish,0,0,0,0,0,0,0,0,0,0,0,625133,-1
2,2,2,851,4,14,-18,arable_land,125000,0,0,0,0,0,0,0,0,0,125000,0,0
2,2,2,851,4,14,-18,paddy_land,60000,0,0,0,0,0,0,0,0,0,60000,0,0
2,2,2,851,4,14,-18,plantation_land,140000,0,0,0,0,0,0,0,0,0,140000,0,0
2,2,2,851,4,14,-18,pasture,125000,0,0,0,0,0,0,0,0,0,125000,0,0
2,2,2,851,4,14,-18,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,silica_sand,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,tin_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,lead_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,zinc_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,manganese_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,sulfur,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,851,4,14,-18,flint,57421.33,0.98,0.98,0,-0.98,0,0,0.98,0,0,57421.33,0,292965
3,3,3,851,4,14,-18,timber,4.8567525e+06,0,0,0,0,0,0,0,0,0,4.8567525e+06,123977,-1
3,3,3,851,4,14,-18,stone,746578.5,0,0,0,0,0,0,0,0,0,746578.5,0,0
3,3,3,851,4,14,-18,fertile_soil,350000,0,0,0,0,0,0,0,0,0,350000,0,0
3,3,3,851,4,14,-18,coal,2.2685253e+08,0,0,0,0,0,0,0,0,0,2.2685253e+08,0,0
3,3,3,851,4,14,-18,oil,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,copper_ore,1.01037896e+08,0,0,0,0,0,0,0,0,0,1.01037896e+08,0,0
3,3,3,851,4,14,-18,iron_ore,2.6756379e+08,0,0,0,0,0,0,0,0,0,2.6756379e+08,0,0
3,3,3,851,4,14,-18,gold_ore,14913.586,0,0,0,0,0,0,0,0,0,14913.586,0,298271
3,3,3,851,4,14,-18,silver_ore,1.4285165e+07,0,0,0,0,0,0,0,0,0,1.4285165e+07,0,71425822
3,3,3,851,4,14,-18,salt,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,saltpeter,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,rare_earth,5.5539505e+06,0,0,0,0,0,0,0,0,0,5.5539505e+06,0,0
3,3,3,851,4,14,-18,clay,7.1307705e+06,0,0,0,0,0,0,0,0,0,7.1307705e+06,0,0
3,3,3,851,4,14,-18,wild_game,23959.035,0,0,0,0,0,0,0,0,0,23959.035,11215,-1
3,3,3,851,4,14,-18,marine_fish,0,0,0,0,0,0,0,0,0,0,0,625133,-1
3,3,3,851,4,14,-18,arable_land,125000,0,0,0,0,0,0,0,0,0,125000,0,0
3,3,3,851,4,14,-18,paddy_land,60000,0,0,0,0,0,0,0,0,0,60000,0,0
3,3,3,851,4,14,-18,plantation_land,140000,0,0,0,0,0,0,0,0,0,140000,0,0
3,3,3,851,4,14,-18,pasture,125000,0,0,0,0,0,0,0,0,0,125000,0,0
3,3,3,851,4,14,-18,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,silica_sand,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,tin_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,lead_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,zinc_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,manganese_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,sulfur,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,851,4,14,-18,flint,57421.33,0,0,0,0,0,0,0,0,0,57421.33,0,292965
4,4,4,851,4,14,-18,timber,4.8567525e+06,0,0,0,0,0,0,0,0,0,4.8567525e+06,123977,-1
4,4,4,851,4,14,-18,stone,746578.5,0,0,0,0,0,0,0,0,0,746578.5,0,0
4,4,4,851,4,14,-18,fertile_soil,350000,0,0,0,0,0,0,0,0,0,350000,0,0
4,4,4,851,4,14,-18,coal,2.2685253e+08,0,0,0,0,0,0,0,0,0,2.2685253e+08,0,0
4,4,4,851,4,14,-18,oil,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,copper_ore,1.01037896e+08,0,0,0,0,0,0,0,0,0,1.01037896e+08,0,0
4,4,4,851,4,14,-18,iron_ore,2.6756379e+08,0,0,0,0,0,0,0,0,0,2.6756379e+08,0,0
4,4,4,851,4,14,-18,gold_ore,14913.586,0,0,0,0,0,0,0,0,0,14913.586,0,298271
4,4,4,851,4,14,-18,silver_ore,1.4285165e+07,0,0,0,0,0,0,0,0,0,1.4285165e+07,0,71425822
4,4,4,851,4,14,-18,salt,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,saltpeter,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,rare_earth,5.5539505e+06,0,0,0,0,0,0,0,0,0,5.5539505e+06,0,0
4,4,4,851,4,14,-18,clay,7.1307705e+06,0,0,0,0,0,0,0,0,0,7.1307705e+06,0,0
4,4,4,851,4,14,-18,wild_game,23959.035,0,0,0,0,0,0,0,0,0,23959.035,11215,-1
4,4,4,851,4,14,-18,marine_fish,0,0,0,0,0,0,0,0,0,0,0,625133,-1
4,4,4,851,4,14,-18,arable_land,125000,0,0,0,0,0,0,0,0,0,125000,0,0
4,4,4,851,4,14,-18,paddy_land,60000,0,0,0,0,0,0,0,0,0,60000,0,0
4,4,4,851,4,14,-18,plantation_land,140000,0,0,0,0,0,0,0,0,0,140000,0,0
4,4,4,851,4,14,-18,pasture,125000,0,0,0,0,0,0,0,0,0,125000,0,0
4,4,4,851,4,14,-18,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,silica_sand,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,tin_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,lead_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,zinc_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,manganese_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,sulfur,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,851,4,14,-18,flint,57421.33,0,0,0,0,0,0,0,0,0,57421.33,0,292965
5,5,5,851,4,14,-18,timber,4.8567525e+06,1235,1235,0,0,0,0,0,0,0,4.8579875e+06,123977,-1
5,5,5,851,4,14,-18,stone,746578.5,0,0,0,0,0,0,0,0,0,746578.5,0,0
5,5,5,851,4,14,-18,fertile_soil,350000,1.375,1.375,0,0,0,0,0,0,0,350001.38,0,0
5,5,5,851,4,14,-18,coal,2.2685253e+08,0,0,0,0,0,0,0,0,0,2.2685253e+08,0,0
5,5,5,851,4,14,-18,oil,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,copper_ore,1.01037896e+08,0,0,0,0,0,0,0,0,0,1.01037896e+08,0,0
5,5,5,851,4,14,-18,iron_ore,2.6756379e+08,0,0,0,0,0,0,0,0,0,2.6756379e+08,0,0
5,5,5,851,4,14,-18,gold_ore,14913.586,-0.25,0,0.25,0,0,0,0,0,0,14913.336,0,298266
5,5,5,851,4,14,-18,silver_ore,1.4285165e+07,-1,0,1,0,0,0,0,0,0,1.4285164e+07,0,71425817
5,5,5,851,4,14,-18,salt,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,saltpeter,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,rare_earth,5.5539505e+06,0,0,0,0,0,0,0,0,0,5.5539505e+06,0,0
5,5,5,851,4,14,-18,clay,7.1307705e+06,0,0,0,0,0,0,0,0,0,7.1307705e+06,0,0
5,5,5,851,4,14,-18,wild_game,23959.035,48.820312,48.820312,0,0,0,0,0,0,0,24007.855,11215,-1
5,5,5,851,4,14,-18,marine_fish,0,0,0,0,0,0,0,0,0,0,0,625133,-1
5,5,5,851,4,14,-18,arable_land,125000,0,0,0,0,0,0,0,0,0,125000,0,0
5,5,5,851,4,14,-18,paddy_land,60000,0,0,0,0,0,0,0,0,0,60000,0,0
5,5,5,851,4,14,-18,plantation_land,140000,0,0,0,0,0,0,0,0,0,140000,0,0
5,5,5,851,4,14,-18,pasture,125000,0,0,0,0,0,0,0,0,0,125000,0,0
5,5,5,851,4,14,-18,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,silica_sand,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,tin_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,lead_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,zinc_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,manganese_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,sulfur,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,851,4,14,-18,flint,57421.33,-0.98046875,0,0.98046875,0,0,0,0,0,0,57420.348,0,292960
6,6,6,851,4,14,-18,timber,4.8579875e+06,0,0,0,0,0,0,0,0,0,4.8579875e+06,123977,-1
6,6,6,851,4,14,-18,stone,746578.5,0,0,0,0,0,0,0,0,0,746578.5,0,0
6,6,6,851,4,14,-18,fertile_soil,350001.38,0,0,0,0,0,0,0,0,0,350001.38,0,0
6,6,6,851,4,14,-18,coal,2.2685253e+08,0,0,0,0,0,0,0,0,0,2.2685253e+08,0,0
6,6,6,851,4,14,-18,oil,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,copper_ore,1.01037896e+08,0,0,0,0,0,0,0,0,0,1.01037896e+08,0,0
6,6,6,851,4,14,-18,iron_ore,2.6756379e+08,0,0,0,0,0,0,0,0,0,2.6756379e+08,0,0
6,6,6,851,4,14,-18,gold_ore,14913.336,0,0,0,0,-0.007,0,0,0,0.007,14913.336,0,298266
6,6,6,851,4,14,-18,silver_ore,1.4285164e+07,0,0,0,0,-0.031,0,0,0,0.031,1.4285164e+07,0,71425817
6,6,6,851,4,14,-18,salt,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,saltpeter,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,rare_earth,5.5539505e+06,0,0,0,0,0,0,0,0,0,5.5539505e+06,0,0
6,6,6,851,4,14,-18,clay,7.1307705e+06,0,0,0,0,0,0,0,0,0,7.1307705e+06,0,0
6,6,6,851,4,14,-18,wild_game,24007.855,0,0,0,0,-16.087,0,0,0,16.087,24007.855,11215,-1
6,6,6,851,4,14,-18,marine_fish,0,0,0,0,0,0,0,0,0,0,0,625133,-1
6,6,6,851,4,14,-18,arable_land,125000,0,0,0,0,0,0,0,0,0,125000,0,0
6,6,6,851,4,14,-18,paddy_land,60000,0,0,0,0,0,0,0,0,0,60000,0,0
6,6,6,851,4,14,-18,plantation_land,140000,0,0,0,0,0,0,0,0,0,140000,0,0
6,6,6,851,4,14,-18,pasture,125000,0,0,0,0,0,0,0,0,0,125000,0,0
6,6,6,851,4,14,-18,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,silica_sand,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,tin_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,lead_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,zinc_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,manganese_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,851,4,14,-18,sulfur,0,0,0,0,0,0,0,0,0,0,0,0,0
