epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,filled_owner,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
1,2,10,577,10,14,-24,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137595,0,63367,65536,0,0,0,0,
1,2,10,577,10,14,-24,0,1,65,9,17,3,0,0,0,11565,11565,0,0,0,0,0,47129,0,47129,0,2354,0,0,0,0,0,187084,0,65536,13106,0,0,0,0,
1,2,10,577,10,14,-24,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,360000,105284,206485,48231,0,0,589906,0,0,0,2017080,0,65536,65536,0,0,0,0,
1,2,10,577,10,14,-24,0,3,79,2,1,1,0,0,0,39312,39312,0,0,0,0,0,2159,0,2159,0,0,0,0,0,0,0,47409,0,65536,39312,0,0,0,0,
1,2,10,577,10,14,-24,0,4,90,2,1,1,0,0,0,65536,65536,30120,0,0,0,5000,11820,2644,9176,0,0,0,26915,18440,0,0,120325,18440,65536,65536,0,0,0,0,
1,2,10,577,10,14,-24,0,5,98,2,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131060,0,53600,65536,0,0,0,0,
1,2,10,577,10,14,-24,0,6,237,12,23,23,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978460,0,65536,65536,0,0,0,0,
1,2,10,577,10,14,-24,0,7,238,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68675,0,65536,65536,0,0,0,0,
1,2,10,577,10,14,-24,0,8,250,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86120,0,65536,65536,0,0,0,0,
2,3,15,577,10,14,-24,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172535,0,65536,65536,0,0,0,0,
2,3,15,577,10,14,-24,0,1,65,9,17,1,0,0,0,2048,2048,0,0,0,0,0,8345,0,8345,0,417,0,0,0,0,0,25385,0,65536,2048,0,0,0,0,
2,3,15,577,10,14,-24,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,360000,83207,229534,47259,0,0,493916,0,0,0,2136960,0,65536,65536,0,0,0,0,
2,3,15,577,10,14,-24,0,3,79,2,1,1,0,0,0,19656,19656,0,0,0,0,0,1079,246,833,0,0,0,5379,0,0,0,23610,0,65536,19656,0,0,0,0,
