epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,epoch_in_kind_income,cash_expense_coverage_q16,livelihood_coverage_q16,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,3,3,680,15,11,-26,0,4294986944,2,2,0,2,725560,0,0,0,65536,65536,0,65535,-1,0,0,0,2
1,3,3,680,15,11,-26,1,4294986945,9,9,0,51,18311780,0,0,0,65536,65536,0,65535,-1,0,0,0,51
1,3,3,680,15,11,-26,2,4294986946,12,12,0,16,5739040,0,0,0,65536,65536,0,65535,-1,0,0,0,16
1,3,3,680,15,11,-26,3,4294986947,20,20,0,3,80072007,0,0,0,65536,65536,0,65535,-1,1,0,0,3
1,3,3,680,15,11,-26,4,4294986948,22,22,0,2,715560,0,0,0,65536,65536,0,65535,-1,0,0,0,2
2,4,4,680,15,11,-26,0,4294986944,2,2,0,2,725560,0,0,0,65536,65536,0,65535,-1,0,0,0,2
2,4,4,680,15,11,-26,1,4294986945,9,9,0,51,18311780,0,0,0,65536,65536,0,65535,-1,0,0,0,51
2,4,4,680,15,11,-26,2,4294986946,12,12,0,16,5739040,0,0,0,65536,65536,0,65535,-1,0,0,0,16
2,4,4,680,15,11,-26,3,4294986947,20,20,0,3,80072007,0,0,0,65536,65536,0,65535,-1,1,0,0,3
2,4,4,680,15,11,-26,4,4294986948,22,22,0,2,715560,0,0,0,65536,65536,0,65535,-1,0,0,0,2
3,5,5,680,15,11,-26,0,8589954240,9,9,0,51,58072408,3227940,258780,1050600,817475,214145,371145,63588,10,0,51,0,0
3,5,5,680,15,11,-26,1,8589954241,12,12,0,16,17408134,338320,217480,673600,101950,74423,15105,65535,10,0,16,0,0
3,5,5,680,15,11,-26,2,8589954242,2,2,0,1,1060236,0,20220,0,0,0,-2527,63588,10,0,1,0,0
3,5,5,680,15,11,-26,3,4294986947,20,20,0,4,27112447,1305035,4124625,0,20735,20735,-352448,63588,10,1,3,0,1
3,5,5,680,15,11,-26,4,8589954244,22,22,0,2,2560722,447500,47690,0,614958,614958,49976,63588,10,0,0,0,2
4,6,6,680,15,11,-26,0,8589954240,9,9,0,51,58072408,3227940,258780,1050600,817475,214145,371145,63588,10,0,51,0,0
4,6,6,680,15,11,-26,1,8589954241,12,12,0,16,17408134,338320,217480,673600,101950,74423,15105,65535,10,0,16,0,0
4,6,6,680,15,11,-26,2,8589954242,2,2,0,1,1060236,0,20220,0,0,0,-2527,63588,10,0,1,0,0
4,6,6,680,15,11,-26,3,4294986947,20,20,0,4,27112447,1305035,4124625,0,20735,20735,-352448,63588,10,1,3,0,1
4,6,6,680,15,11,-26,4,8589954244,22,22,0,2,2560722,447500,47690,0,614958,614958,49976,63588,10,0,0,0,2
5,7,7,680,15,11,-26,0,8589954240,9,9,0,51,58072408,3227940,258780,1050600,817475,214145,371145,63588,10,0,51,0,0
5,7,7,680,15,11,-26,1,8589954241,12,12,0,16,17408134,338320,217480,673600,101950,74423,15105,65535,10,0,16,0,0
5,7,7,680,15,11,-26,2,8589954242,2,2,0,1,1060236,0,20220,0,0,0,-2527,63588,10,0,1,0,0
5,7,7,680,15,11,-26,3,4294986947,20,20,0,4,27112447,1305035,4124625,0,20735,20735,-352448,63588,10,1,3,0,1
5,7,7,680,15,11,-26,4,8589954244,22,22,0,2,2560722,447500,47690,0,614958,614958,49976,63588,10,0,0,0,2
6,8,8,680,15,11,-26,0,8589954240,9,9,0,51,58072408,3227940,258780,1050600,817475,214145,371145,63588,10,0,51,0,0
6,8,8,680,15,11,-26,1,8589954241,12,12,0,16,17408134,338320,217480,673600,101950,74423,15105,65535,10,0,16,0,0
6,8,8,680,15,11,-26,2,8589954242,2,2,0,1,1060236,0,20220,0,0,0,-2527,63588,10,0,1,0,0
6,8,8,680,15,11,-26,3,4294986947,20,20,0,4,27112447,1305035,4124625,0,20735,20735,-352448,63588,10,1,3,0,1
6,8,8,680,15,11,-26,4,8589954244,22,22,0,2,2560722,447500,47690,0,614958,614958,49976,63588,10,0,0,0,2
7,9,9,680,15,11,-26,0,8589954240,9,9,0,51,58072408,3227940,258780,1050600,817475,214145,371145,63588,10,0,51,0,0
7,9,9,680,15,11,-26,1,8589954241,12,12,0,16,17408134,338320,217480,673600,101950,74423,15105,65535,10,0,16,0,0
7,9,9,680,15,11,-26,2,8589954242,2,2,0,1,1060236,0,20220,0,0,0,-2527,63588,10,0,1,0,0
7,9,9,680,15,11,-26,3,4294986947,20,20,0,4,27112447,1305035,4124625,0,20735,20735,-352448,63588,10,1,3,0,1
7,9,9,680,15,11,-26,4,8589954244,22,22,0,2,2560722,447500,47690,0,614958,614958,49976,63588,10,0,0,0,2
8,10,10,680,15,11,-26,0,8589954240,9,9,0,51,58786520,1014101,299989,989244,221541,101836,228442,63990,10,0,51,0,0
8,10,10,680,15,11,-26,1,8589954241,12,12,0,16,17546036,377257,239355,765636,103293,74528,22901,65535,10,0,16,0,0
8,10,10,680,15,11,-26,2,8589954242,2,2,0,2,4230350,363084,407610,8569,58377,58524,-11279,65535,10,0,2,0,0
8,10,10,680,15,11,-26,3,4294986947,20,20,0,3,19102113,748504,1980727,0,24765,24765,-253153,64151,10,1,3,0,0
8,10,10,680,15,11,-26,4,12884921540,22,22,0,2,6568756,915839,776364,0,77309,77309,7900,64173,10,0,0,0,2
9,11,11,680,15,11,-26,0,8589954240,9,9,0,51,58786520,1014101,299989,989244,221541,101836,228442,63990,10,0,51,0,0
9,11,11,680,15,11,-26,1,8589954241,12,12,0,16,17546036,377257,239355,765636,103293,74528,22901,65535,10,0,16,0,0
9,11,11,680,15,11,-26,2,8589954242,2,2,0,2,4230350,363084,407610,8569,58377,58524,-11279,65535,10,0,2,0,0
9,11,11,680,15,11,-26,3,4294986947,20,20,0,3,19102113,748504,1980727,0,24765,24765,-253153,64151,10,1,3,0,0
