epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,reserve
1,2,10,418,13,10,-23,timber,3078.938
1,2,10,418,13,10,-23,stone,9.558371e+07
1,2,10,418,13,10,-23,fertile_soil,16061.514
1,2,10,418,13,10,-23,coal,2.3794379e+08
1,2,10,418,13,10,-23,oil,0
1,2,10,418,13,10,-23,natural_gas,0
1,2,10,418,13,10,-23,copper_ore,0
1,2,10,418,13,10,-23,iron_ore,6.6270176e+07
1,2,10,418,13,10,-23,gold_ore,21483.76
1,2,10,418,13,10,-23,silver_ore,0
1,2,10,418,13,10,-23,salt,263.6187
1,2,10,418,13,10,-23,saltpeter,0
1,2,10,418,13,10,-23,rare_earth,281831.22
1,2,10,418,13,10,-23,clay,1.4466897e+07
1,2,10,418,13,10,-23,wild_game,9062.507
1,2,10,418,13,10,-23,marine_fish,0
1,2,10,418,13,10,-23,arable_land,7058.3945
1,2,10,418,13,10,-23,paddy_land,0
1,2,10,418,13,10,-23,plantation_land,0
1,2,10,418,13,10,-23,pasture,5990.5513
1,2,10,418,13,10,-23,bauxite,0
1,2,10,418,13,10,-23,limestone,0
1,2,10,418,13,10,-23,silica_sand,0
1,2,10,418,13,10,-23,phosphate_rock,0
1,2,10,418,13,10,-23,tin_ore,0
1,2,10,418,13,10,-23,lead_ore,0
1,2,10,418,13,10,-23,zinc_ore,0
1,2,10,418,13,10,-23,manganese_ore,0
1,2,10,418,13,10,-23,sulfur,0
1,2,10,418,13,10,-23,flint,6.4086828e+07
2,3,15,418,13,10,-23,timber,2603.0845
2,3,15,418,13,10,-23,stone,9.558371e+07
2,3,15,418,13,10,-23,fertile_soil,16106.108
2,3,15,418,13,10,-23,coal,2.3794379e+08
2,3,15,418,13,10,-23,oil,0
2,3,15,418,13,10,-23,natural_gas,0
2,3,15,418,13,10,-23,copper_ore,0
2,3,15,418,13,10,-23,iron_ore,6.6270176e+07
2,3,15,418,13,10,-23,gold_ore,21483.51
2,3,15,418,13,10,-23,silver_ore,0
2,3,15,418,13,10,-23,salt,411.86023
2,3,15,418,13,10,-23,saltpeter,0
2,3,15,418,13,10,-23,rare_earth,281831.22
2,3,15,418,13,10,-23,clay,1.4435449e+07
2,3,15,418,13,10,-23,wild_game,9198.54
2,3,15,418,13,10,-23,marine_fish,0
2,3,15,418,13,10,-23,arable_land,7058.3945
2,3,15,418,13,10,-23,paddy_land,0
2,3,15,418,13,10,-23,plantation_land,0
2,3,15,418,13,10,-23,pasture,5990.5513
2,3,15,418,13,10,-23,bauxite,0
2,3,15,418,13,10,-23,limestone,0
2,3,15,418,13,10,-23,silica_sand,0
2,3,15,418,13,10,-23,phosphate_rock,0
2,3,15,418,13,10,-23,tin_ore,0
2,3,15,418,13,10,-23,lead_ore,0
2,3,15,418,13,10,-23,zinc_ore,0
2,3,15,418,13,10,-23,manganese_ore,0
2,3,15,418,13,10,-23,sulfur,0
2,3,15,418,13,10,-23,flint,6.4086784e+07
3,4,20,418,13,10,-23,timber,2136.6348
3,4,20,418,13,10,-23,stone,9.558371e+07
3,4,20,418,13,10,-23,fertile_soil,16131.036
3,4,20,418,13,10,-23,coal,2.3794379e+08
3,4,20,418,13,10,-23,oil,0
3,4,20,418,13,10,-23,natural_gas,0
3,4,20,418,13,10,-23,copper_ore,0
3,4,20,418,13,10,-23,iron_ore,6.6270176e+07
3,4,20,418,13,10,-23,gold_ore,21483.26
3,4,20,418,13,10,-23,silver_ore,0
3,4,20,418,13,10,-23,salt,730.8247
3,4,20,418,13,10,-23,saltpeter,0
3,4,20,418,13,10,-23,rare_earth,281831.22
3,4,20,418,13,10,-23,clay,1.4400619e+07
3,4,20,418,13,10,-23,wild_game,9251.188
3,4,20,418,13,10,-23,marine_fish,0
3,4,20,418,13,10,-23,arable_land,7058.3945
3,4,20,418,13,10,-23,paddy_land,0
3,4,20,418,13,10,-23,plantation_land,0
3,4,20,418,13,10,-23,pasture,5990.5513
3,4,20,418,13,10,-23,bauxite,0
3,4,20,418,13,10,-23,limestone,0
3,4,20,418,13,10,-23,silica_sand,0
3,4,20,418,13,10,-23,phosphate_rock,0
3,4,20,418,13,10,-23,tin_ore,0
3,4,20,418,13,10,-23,lead_ore,0
3,4,20,418,13,10,-23,zinc_ore,0
3,4,20,418,13,10,-23,manganese_ore,0
3,4,20,418,13,10,-23,sulfur,0
3,4,20,418,13,10,-23,flint,6.4086736e+07
4,5,25,418,13,10,-23,timber,1679.4032
4,5,25,418,13,10,-23,stone,9.558371e+07
4,5,25,418,13,10,-23,fertile_soil,16167.858
4,5,25,418,13,10,-23,coal,2.3794379e+08
4,5,25,418,13,10,-23,oil,0
4,5,25,418,13,10,-23,natural_gas,0
4,5,25,418,13,10,-23,copper_ore,0
4,5,25,418,13,10,-23,iron_ore,6.6270176e+07
4,5,25,418,13,10,-23,gold_ore,21483.01
4,5,25,418,13,10,-23,silver_ore,0
4,5,25,418,13,10,-23,salt,937.26917
4,5,25,418,13,10,-23,saltpeter,0
4,5,25,418,13,10,-23,rare_earth,281831.22
4,5,25,418,13,10,-23,clay,1.4368245e+07
4,5,25,418,13,10,-23,wild_game,9358.889
4,5,25,418,13,10,-23,marine_fish,0
4,5,25,418,13,10,-23,arable_land,7058.3945
4,5,25,418,13,10,-23,paddy_land,0
4,5,25,418,13,10,-23,plantation_land,0
4,5,25,418,13,10,-23,pasture,5990.5513
4,5,25,418,13,10,-23,bauxite,0
4,5,25,418,13,10,-23,limestone,0
4,5,25,418,13,10,-23,silica_sand,0
4,5,25,418,13,10,-23,phosphate_rock,0
4,5,25,418,13,10,-23,tin_ore,0
4,5,25,418,13,10,-23,lead_ore,0
4,5,25,418,13,10,-23,zinc_ore,0
4,5,25,418,13,10,-23,manganese_ore,0
4,5,25,418,13,10,-23,sulfur,0
4,5,25,418,13,10,-23,flint,6.4086692e+07
5,6,30,418,13,10,-23,timber,1231.2075
5,6,30,418,13,10,-23,stone,9.558371e+07
5,6,30,418,13,10,-23,fertile_soil,16192.736
5,6,30,418,13,10,-23,coal,2.3794379e+08
5,6,30,418,13,10,-23,oil,0
5,6,30,418,13,10,-23,natural_gas,0
5,6,30,418,13,10,-23,copper_ore,0
5,6,30,418,13,10,-23,iron_ore,6.6270176e+07
5,6,30,418,13,10,-23,gold_ore,21482.76
5,6,30,418,13,10,-23,silver_ore,0
5,6,30,418,13,10,-23,salt,1245.6763
5,6,30,418,13,10,-23,saltpeter,0
5,6,30,418,13,10,-23,rare_earth,281831.22
5,6,30,418,13,10,-23,clay,1.4333906e+07
5,6,30,418,13,10,-23,wild_game,9413.819
5,6,30,418,13,10,-23,marine_fish,0
5,6,30,418,13,10,-23,arable_land,7058.3945
5,6,30,418,13,10,-23,paddy_land,0
5,6,30,418,13,10,-23,plantation_land,0
5,6,30,418,13,10,-23,pasture,5990.5513
5,6,30,418,13,10,-23,bauxite,0
5,6,30,418,13,10,-23,limestone,0
5,6,30,418,13,10,-23,silica_sand,0
5,6,30,418,13,10,-23,phosphate_rock,0
5,6,30,418,13,10,-23,tin_ore,0
5,6,30,418,13,10,-23,lead_ore,0
5,6,30,418,13,10,-23,zinc_ore,0
5,6,30,418,13,10,-23,manganese_ore,0
5,6,30,418,13,10,-23,sulfur,0
