epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,35,175,337,13,8,-21,0,4294976704,2,2,0,10,63,1015,1015,0,1278,11,0,2,0,8
1,35,175,337,13,8,-21,1,4294976705,8,8,0,24,1,38149,38149,-997,49984,10,0,14,0,10
1,35,175,337,13,8,-21,2,4294976706,9,9,0,49,7607191,55558,302435,-45106,65535,5,0,21,0,28
1,35,175,337,13,8,-21,3,4294976707,12,12,0,20,136,2671,2671,0,14287,10,0,3,0,17
1,35,175,337,13,8,-21,4,4294976708,20,20,0,1,56567275,362977,19010,65726,65535,5,1,0,0,1
2,36,180,337,13,8,-21,0,4294976704,2,2,0,9,63,1015,1015,0,1374,11,0,2,0,7
2,36,180,337,13,8,-21,1,4294976705,8,8,0,24,1,22898,22898,-373,44704,10,0,11,0,13
2,36,180,337,13,8,-21,2,4294976706,9,9,0,49,7353263,25327,279255,-48654,65535,5,0,15,0,34
2,36,180,337,13,8,-21,3,4294976707,12,12,0,20,136,2671,2671,0,13989,10,0,3,0,17
2,36,180,337,13,8,-21,4,4294976708,20,20,0,1,56872811,323261,17725,62838,65535,5,1,0,0,1
3,37,185,337,13,8,-21,0,4294976704,2,2,0,9,63,1015,1015,0,1636,11,0,2,0,7
3,37,185,337,13,8,-21,1,4294976705,8,8,0,24,1,17315,17315,-139,42534,10,0,10,0,14
3,37,185,337,13,8,-21,2,4294976706,9,9,0,49,7103246,11457,261474,-49496,65535,5,0,12,0,37
3,37,185,337,13,8,-21,3,4294976707,12,12,0,19,136,2671,2671,0,13715,10,0,3,0,16
3,37,185,337,13,8,-21,4,4294976708,20,20,0,1,57154983,298902,16730,58835,65535,5,1,0,0,1
4,38,190,337,13,8,-21,0,4294976704,2,2,0,9,63,1015,1015,0,1667,10,0,2,0,7
4,38,190,337,13,8,-21,1,4294976705,8,8,0,24,1,13029,13029,-52,40316,10,0,9,0,15
4,38,190,337,13,8,-21,2,4294976706,9,9,0,49,6858145,7379,252480,-49198,65263,5,0,11,0,38
4,38,190,337,13,8,-21,3,4294976707,12,12,0,19,136,2671,2671,0,14323,10,0,3,0,16
4,38,190,337,13,8,-21,4,4294976708,20,20,0,1,57423875,285146,16254,55674,64997,5,1,0,0,1
5,39,195,337,13,8,-21,0,4294976704,2,2,0,9,63,1015,1015,0,1328,10,0,2,0,7
5,39,195,337,13,8,-21,1,4294976705,8,8,0,24,16418,94370,77953,2032,65535,10,0,16,0,8
5,39,195,337,13,8,-21,2,4294976706,9,9,0,49,6717521,99151,239775,-36026,60472,5,0,19,0,30
5,39,195,337,13,8,-21,3,4294976707,12,12,0,19,136,2671,2671,0,14355,10,0,3,0,16
5,39,195,337,13,8,-21,4,4294976708,20,20,0,1,57596948,336471,163398,42510,57151,5,1,0,0,1
6,40,200,337,13,8,-21,0,4294976704,2,2,0,8,63,1015,1015,0,1515,11,0,2,0,6
6,40,200,337,13,8,-21,1,4294976705,8,8,0,24,1,78938,95355,-1289,65535,10,0,20,0,4
6,40,200,337,13,8,-21,2,4294976706,9,9,0,49,6628054,177437,266904,-24692,65535,5,0,23,0,26
6,40,200,337,13,8,-21,3,4294976707,12,12,0,19,136,2671,2671,0,14756,10,0,3,0,16
6,40,200,337,13,8,-21,4,4294976708,20,20,0,1,57781253,382948,198643,38979,65535,5,1,0,0,1
7,41,205,337,13,8,-21,0,4294976704,2,2,0,8,63,1015,1015,0,1672,11,0,2,0,6
7,41,205,337,13,8,-21,1,4294976705,8,8,0,24,1,42299,42299,-483,52688,10,0,17,0,7
7,41,205,337,13,8,-21,2,4294976706,9,9,0,49,6495536,128148,260666,-25823,65535,5,0,25,0,24
7,41,205,337,13,8,-21,3,4294976707,12,12,0,18,136,2671,2671,0,14840,10,0,3,0,15
7,41,205,337,13,8,-21,4,4294976708,20,20,0,1,58011170,323409,93492,43356,65535,5,1,0,0,1
8,42,210,337,13,8,-21,0,4294976704,2,2,0,8,63,1015,1015,0,1790,10,0,2,0,6
8,42,210,337,13,8,-21,1,4294976705,8,8,0,24,1,25281,25281,-181,46481,10,0,13,0,11
8,42,210,337,13,8,-21,2,4294976706,9,9,0,49,6293260,38063,240339,-34967,65535,5,0,19,0,30
8,42,210,337,13,8,-21,3,4294976707,12,12,0,18,136,2671,2671,0,15355,10,0,3,0,15
8,42,210,337,13,8,-21,4,4294976708,20,20,0,1,58280173,284905,15902,49883,65535,5,1,0,0,1
9,43,215,337,13,8,-21,0,4294976704,2,2,0,8,63,1015,1015,0,1920,11,0,2,0,6
9,43,215,337,13,8,-21,1,4294976705,8,8,0,24,1,13739,13739,-67,40894,10,0,10,0,14
9,43,215,337,13,8,-21,2,4294976706,9,9,0,49,6088175,17038,222123,-38747,65535,5,0,14,0,35
9,43,215,337,13,8,-21,3,4294976707,12,12,0,18,136,2671,2671,0,15065,10,0,3,0,15
9,43,215,337,13,8,-21,4,4294976708,20,20,0,1,58519418,254092,14847,48611,65535,5,1,0,0,1
10,44,220,337,13,8,-21,0,4294976704,2,2,0,8,63,1015,1015,0,2056,11,0,2,0,6
10,44,220,337,13,8,-21,1,4294976705,8,8,0,24,1,9690,9690,-25,38946,10,0,9,0,15
10,44,220,337,13,8,-21,2,4294976706,9,9,0,49,5885184,5924,208915,-39903,65535,5,0,11,0,38
10,44,220,337,13,8,-21,3,4294976707,12,12,0,18,136,2671,2671,0,14808,10,0,3,0,15
10,44,220,337,13,8,-21,4,4294976708,20,20,0,1,58741406,236060,14072,45977,65535,5,1,0,0,1
11,45,225,337,13,8,-21,0,4294976704,2,2,0,7,63,1015,1015,0,2045,11,0,2,0,5
11,45,225,337,13,8,-21,1,4294976705,8,8,0,24,1,32614,32614,-9,52632,10,0,16,0,8
11,45,225,337,13,8,-21,2,4294976706,9,9,0,49,5725797,48534,207921,-34886,65535,5,0,19,0,30
11,45,225,337,13,8,-21,3,4294976707,12,12,0,17,136,2671,2671,0,14828,10,0,3,0,14
11,45,225,337,13,8,-21,4,4294976708,20,20,0,1,58958164,257989,41231,44335,65535,5,1,0,0,1
12,46,230,337,13,8,-21,0,4294976704,2,2,0,7,63,1015,1015,0,2290,11,0,2,0,5
12,46,230,337,13,8,-21,1,4294976705,8,8,0,24,1,26768,26768,-3,49095,10,0,15,0,9
12,46,230,337,13,8,-21,2,4294976706,9,9,0,49,5589927,71639,207509,-30065,65535,5,0,23,0,26
12,46,230,337,13,8,-21,3,4294976707,12,12,0,17,136,2671,2671,0,15781,10,0,3,0,14
12,46,230,337,13,8,-21,4,4294976708,20,20,0,1,59159856,251783,50091,41836,65535,5,1,0,0,1
13,47,235,337,13,8,-21,0,4294976704,2,2,0,7,63,1015,1015,0,2367,11,0,2,0,5
13,47,235,337,13,8,-21,1,4294976705,8,8,0,24,0,20053,20054,-1,45659,10,0,13,0,11
13,47,235,337,13,8,-21,2,4294976706,9,9,0,49,5419757,29140,199310,-32545,65535,5,0,19,0,30
13,47,235,337,13,8,-21,3,4294976707,12,12,0,17,136,2671,2671,0,15650,10,0,3,0,14
13,47,235,337,13,8,-21,4,4294976708,20,20,0,1,59382603,236416,13669,43531,65535,5,1,0,0,1
14,48,240,337,13,8,-21,0,4294976704,2,2,0,7,63,1015,1015,0,2484,11,0,2,0,5
14,48,240,337,13,8,-21,1,4294976705,8,8,0,24,1,16379,16378,0,43882,10,0,12,0,12
14,48,240,337,13,8,-21,2,4294976706,9,9,0,49,5247716,18533,190574,-33709,65535,5,0,16,0,33
14,48,240,337,13,8,-21,3,4294976707,12,12,0,17,136,2671,2671,0,15469,10,0,3,0,14
14,48,240,337,13,8,-21,4,4294976708,20,20,0,1,59592938,223503,13168,42615,65535,5,1,0,0,1
15,49,245,337,13,8,-21,0,4294976704,2,2,0,7,63,1015,1015,0,2544,11,0,2,0,5
15,49,245,337,13,8,-21,1,4294976705,8,8,0,24,1,13280,13280,0,42022,10,0,11,0,13
15,49,245,337,13,8,-21,2,4294976706,9,9,0,49,5077318,15096,185494,-33939,65535,5,0,15,0,34
15,49,245,337,13,8,-21,3,4294976707,12,12,0,16,136,2671,2671,0,15384,10,0,3,0,13
15,49,245,337,13,8,-21,4,4294976708,20,20,0,1,59795095,215059,12902,41249,65535,5,1,0,0,1
16,50,250,337,13,8,-21,0,4294976704,2,2,0,7,63,1015,1015,0,2519,11,0,2,0,5
16,50,250,337,13,8,-21,1,4294976705,8,8,0,24,1,41661,41661,0,59795,10,0,17,0,7
16,50,250,337,13,8,-21,2,4294976706,9,9,0,49,4942866,51325,185777,-29533,65535,5,0,21,0,28
16,50,250,337,13,8,-21,3,4294976707,12,12,0,16,136,2671,2671,0,16383,10,0,3,0,13
16,50,250,337,13,8,-21,4,4294976708,20,20,0,1,59984406,243793,54482,39131,65535,5,1,0,0,1
17,51,255,337,13,8,-21,0,4294976704,2,2,0,7,63,1015,1015,0,2479,11,0,2,0,5
17,51,255,337,13,8,-21,1,4294976705,8,8,0,24,1,25993,25993,0,50170,10,0,16,0,8
17,51,255,337,13,8,-21,2,4294976706,9,9,0,49,4825484,67314,184696,-25746,65535,5,0,24,0,25
17,51,255,337,13,8,-21,3,4294976707,12,12,0,16,136,2671,2671,0,16444,10,0,3,0,13
17,51,255,337,13,8,-21,4,4294976708,20,20,0,1,60164275,227042,47173,37157,65535,5,1,0,0,1
18,52,260,337,13,8,-21,0,4294976704,2,2,0,6,63,1015,1015,0,2575,11,0,2,0,4
18,52,260,337,13,8,-21,1,4294976705,8,8,0,24,1,17262,17262,0,44962,10,0,13,0,11
18,52,260,337,13,8,-21,2,4294976706,9,9,0,49,4676565,27490,176409,-28268,65535,5,0,20,0,29
18,52,260,337,13,8,-21,3,4294976707,12,12,0,16,136,2671,2671,0,16300,10,0,3,0,13
18,52,260,337,13,8,-21,4,4294976708,20,20,0,1,60361329,209552,12498,38564,65535,5,1,0,0,1
19,53,265,337,13,8,-21,0,4294976704,2,2,0,6,63,1015,1015,0,3252,11,0,2,0,4
19,53,265,337,13,8,-21,1,4294976705,8,8,0,24,1,11781,11781,0,41796,10,0,11,0,13
19,53,265,337,13,8,-21,2,4294976706,9,9,0,49,4527051,15867,165381,-29288,65535,5,0,16,0,33
19,53,265,337,13,8,-21,3,4294976707,12,12,0,16,136,2671,2671,0,16423,10,0,3,0,13
19,53,265,337,13,8,-21,4,4294976708,20,20,0,1,60541874,192353,11808,37029,65535,5,1,0,0,1
20,54,270,337,13,8,-21,0,4294976704,2,2,0,6,63,1015,1015,0,3424,11,0,2,0,4
20,54,270,337,13,8,-21,1,4294976705,8,8,0,24,1,11567,11567,0,42099,10,0,11,0,13
20,54,270,337,13,8,-21,2,4294976706,9,9,0,49,4378866,10770,158955,-29506,65535,5,0,14,0,35
20,54,270,337,13,8,-21,3,4294976707,12,12,0,15,136,2671,2671,0,16575,10,0,3,0,12
20,54,270,337,13,8,-21,4,4294976708,20,20,0,1,60715779,185323,11418,35623,65535,5,1,0,0,1
21,55,275,337,13,8,-21,0,4294976704,2,2,0,6,63,1015,1015,0,3358,11,0,2,0,4
21,55,275,337,13,8,-21,1,4294976705,8,8,0,24,1,33255,33255,0,58108,10,0,17,0,7
21,55,275,337,13,8,-21,2,4294976706,9,9,0,49,4261959,43194,160101,-25677,65535,5,0,20,0,29
21,55,275,337,13,8,-21,3,4294976707,12,12,0,15,136,2671,2671,0,17618,10,0,3,0,12
21,55,275,337,13,8,-21,4,4294976708,20,20,0,1,60878935,208283,45127,33752,65535,5,1,0,0,1
22,56,280,337,13,8,-21,0,4294976704,2,2,0,6,63,1015,1015,0,3220,11,0,2,0,4
22,56,280,337,13,8,-21,1,4294976705,8,8,0,24,1,20401,20401,0,48234,10,0,15,0,9
22,56,280,337,13,8,-21,2,4294976706,9,9,0,49,4165438,65613,162134,-21693,65535,5,0,23,0,26
22,56,280,337,13,8,-21,3,4294976707,12,12,0,15,136,2671,2671,0,17485,10,0,3,0,12
22,56,280,337,13,8,-21,4,4294976708,20,20,0,1,61022956,197697,53676,30659,65535,5,1,0,0,1
23,57,285,337,13,8,-21,0,4294976704,2,2,0,6,63,1015,1015,0,3290,11,0,2,0,4
23,57,285,337,13,8,-21,1,4294976705,8,8,0,24,1,15268,15268,0,44596,10,0,13,0,11
23,57,285,337,13,8,-21,2,4294976706,9,9,0,49,4038519,29606,156525,-23998,65535,5,0,22,0,27
23,57,285,337,13,8,-21,3,4294976707,12,12,0,15,136,2671,2671,0,17552,10,0,3,0,12
23,57,285,337,13,8,-21,4,4294976708,20,20,0,1,61198132,186642,11466,33393,65535,5,1,0,0,1
24,58,290,337,13,8,-21,0,4294976704,2,2,0,6,63,1015,1015,0,3562,11,0,2,0,4
24,58,290,337,13,8,-21,1,4294976705,8,8,0,24,1,10543,10543,0,41614,10,0,11,0,13
24,58,290,337,13,8,-21,2,4294976706,9,9,0,49,3909845,19003,147677,-25082,65535,5,0,18,0,31
24,58,290,337,13,8,-21,3,4294976707,12,12,0,15,136,2671,2671,0,17813,10,0,3,0,12
24,58,290,337,13,8,-21,4,4294976708,20,20,0,1,61359735,172528,10925,32722,65535,5,1,0,0,1
25,59,295,337,13,8,-21,0,4294976704,2,2,0,5,63,1015,1015,0,3847,11,0,2,0,3
25,59,295,337,13,8,-21,1,4294976705,8,8,0,24,0,8314,8315,0,40301,10,0,10,0,14
25,59,295,337,13,8,-21,2,4294976706,9,9,0,49,3781284,11848,140409,-25475,65535,5,0,15,0,34
25,59,295,337,13,8,-21,3,4294976707,12,12,0,15,136,2671,2671,0,18085,10,0,3,0,12
25,59,295,337,13,8,-21,4,4294976708,20,20,0,1,61511842,162566,10459,31283,65535,5,1,0,0,1
26,60,300,337,13,8,-21,0,4294976704,2,2,0,5,63,1015,1015,0,4326,10,0,2,0,3
26,60,300,337,13,8,-21,1,4294976705,8,8,0,24,2294,35002,32708,286,61361,10,0,17,0,7
26,60,300,337,13,8,-21,2,4294976706,9,9,0,49,3657349,9711,133646,-25044,62779,5,0,14,0,35
26,60,300,337,13,8,-21,3,4294976707,12,12,0,14,136,2671,2671,0,18037,10,0,3,0,11
26,60,300,337,13,8,-21,4,4294976708,20,20,0,1,61666398,179749,25193,31050,60839,5,1,0,0,1
27,61,305,337,13,8,-21,0,4294976704,2,2,0,5,63,1015,1015,0,4351,11,0,2,0,3
27,61,305,337,13,8,-21,1,4294976705,8,8,0,24,1,18564,20857,-179,50584,10,0,15,0,9
27,61,305,337,13,8,-21,2,4294976706,9,9,0,49,3592606,78654,143397,-17483,65535,5,0,20,0,29
27,61,305,337,13,8,-21,3,4294976707,12,12,0,14,136,2671,2671,0,19151,10,0,3,0,11
27,61,305,337,13,8,-21,4,4294976708,20,20,0,1,61763447,178408,81359,23773,65535,5,1,0,0,1
28,62,310,337,13,8,-21,0,4294976704,2,2,0,5,63,1015,1015,0,4088,11,0,2,0,3
28,62,310,337,13,8,-21,1,4294976705,8,8,0,24,1,13933,13933,-67,43944,10,0,13,0,11
28,62,310,337,13,8,-21,2,4294976706,9,9,0,49,3520592,73308,145322,-15557,65535,5,0,23,0,26
28,62,310,337,13,8,-21,3,4294976707,12,12,0,14,136,2671,2671,0,18924,10,0,3,0,11
28,62,310,337,13,8,-21,4,4294976708,20,20,0,1,61872485,173621,64583,22543,65535,5,1,0,0,1
29,63,315,337,13,8,-21,0,4294976704,2,2,0,5,62,1015,1016,0,4118,10,0,2,0,3
29,63,315,337,13,8,-21,1,4294976705,8,8,0,24,0,9744,9745,-25,40652,10,0,11,0,13
29,63,315,337,13,8,-21,2,4294976706,9,9,0,49,3414780,36647,142459,-19059,65535,5,0,25,0,24
29,63,315,337,13,8,-21,3,4294976707,12,12,0,14,135,2671,2672,0,18954,10,0,3,0,11
29,63,315,337,13,8,-21,4,4294976708,20,20,0,1,62026204,166430,12711,27667,65535,5,1,0,0,1
30,64,320,337,13,8,-21,0,4294976704,2,2,0,5,62,1015,1015,0,4535,11,0,2,0,3
30,64,320,337,13,8,-21,1,4294976705,8,8,0,24,0,7806,7806,-9,39719,10,0,10,0,14
30,64,320,337,13,8,-21,2,4294976706,9,9,0,49,3299961,20135,134954,-21498,65535,5,0,19,0,30
30,64,320,337,13,8,-21,3,4294976707,12,12,0,14,135,2671,2671,0,19307,10,0,3,0,11
30,64,320,337,13,8,-21,4,4294976708,20,20,0,1,62172347,156482,10339,28642,65535,5,1,0,0,1
31,65,325,337,13,8,-21,0,4294976704,2,2,0,5,63,1015,1014,0,4983,11,0,2,0,3
31,65,325,337,13,8,-21,1,4294976705,8,8,0,24,1,29130,29129,-3,60670,10,0,17,0,7
31,65,325,337,13,8,-21,2,4294976706,9,9,0,49,3180654,9401,128708,-22974,65535,5,0,14,0,35
31,65,325,337,13,8,-21,3,4294976707,12,12,0,14,136,2671,2670,0,19687,10,0,3,0,11
31,65,325,337,13,8,-21,4,4294976708,20,20,0,1,62323980,171143,19510,29693,65535,5,1,0,0,1
32,66,330,337,13,8,-21,0,4294976704,2,2,0,5,62,1015,1016,0,5007,10,0,2,0,3
32,66,330,337,13,8,-21,1,4294976705,8,8,0,24,0,17497,17498,-1,49971,10,0,15,0,9
32,66,330,337,13,8,-21,2,4294976706,9,9,0,49,3074129,20620,127145,-21930,65535,5,0,20,0,29
32,66,330,337,13,8,-21,3,4294976707,12,12,0,14,135,2671,2672,0,19712,10,0,3,0,11
32,66,330,337,13,8,-21,4,4294976708,20,20,0,1,62471535,157897,10342,29578,65535,5,1,0,0,1
33,67,335,337,13,8,-21,0,4294976704,2,2,0,5,62,1015,1015,0,5113,10,0,2,0,3
33,67,335,337,13,8,-21,1,4294976705,8,8,0,24,0,11683,11683,0,44499,10,0,12,0,12
33,67,335,337,13,8,-21,2,4294976706,9,9,0,49,2965318,16339,125150,-21824,65535,5,0,18,0,31
33,67,335,337,13,8,-21,3,4294976707,12,12,0,13,135,2671,2671,0,19801,10,0,3,0,10
33,67,335,337,13,8,-21,4,4294976708,20,20,0,1,62611751,149990,9774,28617,65535,5,1,0,0,1
34,68,340,337,13,8,-21,0,4294976704,2,2,0,4,62,1015,1015,0,5243,10,0,2,0,2
34,68,340,337,13,8,-21,1,4294976705,8,8,0,24,0,7806,7806,0,40805,10,0,10,0,14
34,68,340,337,13,8,-21,2,4294976706,9,9,0,49,2856654,14270,122934,-21766,65535,5,0,17,0,32
34,68,340,337,13,8,-21,3,4294976707,12,12,0,13,135,2671,2671,0,21444,10,0,3,0,10
34,68,340,337,13,8,-21,4,4294976708,20,20,0,1,62745874,143786,9663,27496,65535,5,1,0,0,1
35,69,345,337,13,8,-21,0,4294976704,2,2,0,4,62,1015,1015,0,6625,10,0,2,0,2
35,69,345,337,13,8,-21,1,4294976705,8,8,0,24,0,5869,5869,0,38878,10,0,9,0,15
35,69,345,337,13,8,-21,2,4294976706,9,9,0,49,2747579,12449,121524,-21796,65535,5,0,16,0,33
35,69,345,337,13,8,-21,3,4294976707,12,12,0,13,135,2671,2671,0,21497,10,0,3,0,10
35,69,345,337,13,8,-21,4,4294976708,20,20,0,1,62876650,140392,9616,26657,65535,5,1,0,0,1
36,70,350,337,13,8,-21,0,4294976704,2,2,0,4,63,1015,1014,0,6534,11,0,2,0,2
36,70,350,337,13,8,-21,1,4294976705,8,8,0,24,1,35012,35011,0,65535,10,0,16,0,8
36,70,350,337,13,8,-21,2,4294976706,9,9,0,49,2654188,29413,122804,-19846,65535,5,0,21,0,28
36,70,350,337,13,8,-21,3,4294976707,12,12,0,13,136,2671,2670,0,21427,10,0,3,0,10
36,70,350,337,13,8,-21,4,4294976708,20,20,0,1,63008315,170944,39279,26454,65535,5,1,0,0,1
37,71,355,337,13,8,-21,0,4294976704,2,2,0,4,63,1015,1015,0,6292,11,0,2,0,2
37,71,355,337,13,8,-21,1,4294976705,8,8,0,24,1,17742,17742,0,50303,10,0,15,0,9
