epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,epoch_in_kind_income,cash_expense_coverage_q16,livelihood_coverage_q16,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,2,2,1117,28,18,-46,0,8589962816,9,9,0,52,60010881,3207340,268498,1071200,782859,209299,367355,65535,10,0,52,0,0
1,2,2,1117,28,18,-46,1,8589962817,12,12,0,16,17692791,352720,220556,659200,104807,75381,16520,65535,10,0,16,0,0
1,2,2,1117,28,18,-46,2,8589962818,2,2,0,2,8130211,329923,1050326,0,20585,20585,-90049,65535,10,0,2,0,0
1,2,2,1117,28,18,-46,3,4294995523,20,20,0,3,21158985,989772,3090010,0,20992,20992,-262530,65535,10,1,3,0,0
1,2,2,1117,28,18,-46,4,12884930116,22,22,0,2,2594713,447500,47865,0,612709,612709,49954,65535,-1,0,0,2,0
2,3,3,1117,28,18,-46,0,8589962816,9,9,0,52,60010881,3207340,268498,1071200,782859,209299,367355,65535,10,0,52,0,0
2,3,3,1117,28,18,-46,1,8589962817,12,12,0,16,17692791,352720,220556,659200,104807,75381,16520,65535,10,0,16,0,0
2,3,3,1117,28,18,-46,2,8589962818,2,2,0,2,8130211,329923,1050326,0,20585,20585,-90049,65535,10,0,2,0,0
2,3,3,1117,28,18,-46,3,4294995523,20,20,0,3,21158985,989772,3090010,0,20992,20992,-262530,65535,10,1,3,0,0
2,3,3,1117,28,18,-46,4,12884930116,22,22,0,2,2594713,447500,47865,0,612709,612709,49954,65535,-1,0,0,2,0
3,4,4,1117,28,18,-46,0,8589962816,9,9,0,52,60010881,3207340,268498,1071200,782859,209299,367355,65535,10,0,52,0,0
3,4,4,1117,28,18,-46,1,8589962817,12,12,0,16,17692791,352720,220556,659200,104807,75381,16520,65535,10,0,16,0,0
3,4,4,1117,28,18,-46,2,8589962818,2,2,0,2,8130211,329923,1050326,0,20585,20585,-90049,65535,10,0,2,0,0
3,4,4,1117,28,18,-46,3,4294995523,20,20,0,3,21158985,989772,3090010,0,20992,20992,-262530,65535,10,1,3,0,0
3,4,4,1117,28,18,-46,4,12884930116,22,22,0,2,2594713,447500,47865,0,612709,612709,49954,65535,-1,0,0,2,0
4,5,5,1117,28,18,-46,0,8589962816,9,9,0,52,60010881,3207340,268498,1071200,782859,209299,367355,65535,10,0,52,0,0
4,5,5,1117,28,18,-46,1,8589962817,12,12,0,16,17692791,352720,220556,659200,104807,75381,16520,65535,10,0,16,0,0
4,5,5,1117,28,18,-46,2,8589962818,2,2,0,2,8130211,329923,1050326,0,20585,20585,-90049,65535,10,0,2,0,0
4,5,5,1117,28,18,-46,3,4294995523,20,20,0,3,21158985,989772,3090010,0,20992,20992,-262530,65535,10,1,3,0,0
4,5,5,1117,28,18,-46,4,12884930116,22,22,0,2,2594713,447500,47865,0,612709,612709,49954,65535,-1,0,0,2,0
5,6,6,1117,28,18,-46,0,8589962816,9,9,0,52,60010881,3207340,268498,1071200,782859,209299,367355,65535,10,0,52,0,0
5,6,6,1117,28,18,-46,1,8589962817,12,12,0,16,17692791,352720,220556,659200,104807,75381,16520,65535,10,0,16,0,0
5,6,6,1117,28,18,-46,2,8589962818,2,2,0,2,8130211,329923,1050326,0,20585,20585,-90049,65535,10,0,2,0,0
5,6,6,1117,28,18,-46,3,4294995523,20,20,0,3,21158985,989772,3090010,0,20992,20992,-262530,65535,10,1,3,0,0
5,6,6,1117,28,18,-46,4,12884930116,22,22,0,2,2594713,447500,47865,0,612709,612709,49954,65535,-1,0,0,2,0
6,7,7,1117,28,18,-46,0,8589962816,9,9,0,53,61461911,1518447,999590,995954,99553,82575,174723,65535,10,0,53,0,0
6,7,7,1117,28,18,-46,1,8589962817,12,12,0,16,17845039,395181,242933,749114,106607,75593,25225,65535,10,0,16,0,0
6,7,7,1117,28,18,-46,2,8589962818,2,2,0,2,8189426,108872,49657,5812,143686,135497,-26367,65535,10,0,2,0,0
6,7,7,1117,28,18,-46,3,4294995523,20,20,0,2,19381069,513099,1323510,0,25407,25407,-166933,65535,10,1,2,0,0
6,7,7,1117,28,18,-46,4,21474864708,22,22,0,2,2729969,580744,81185,12687,468801,414299,76252,65535,-1,0,0,2,0
7,8,8,1117,28,18,-46,0,8589962816,9,9,0,53,61461911,1518447,999590,995954,99553,82575,174723,65535,10,0,53,0,0
7,8,8,1117,28,18,-46,1,8589962817,12,12,0,16,17845039,395181,242933,749114,106607,75593,25225,65535,10,0,16,0,0
7,8,8,1117,28,18,-46,2,8589962818,2,2,0,2,8189426,108872,49657,5812,143686,135497,-26367,65535,10,0,2,0,0
7,8,8,1117,28,18,-46,3,4294995523,20,20,0,2,19381069,513099,1323510,0,25407,25407,-166933,65535,10,1,2,0,0
7,8,8,1117,28,18,-46,4,21474864708,22,22,0,2,2729969,580744,81185,12687,468801,414299,76252,65535,-1,0,0,2,0
8,9,9,1117,28,18,-46,0,8589962816,9,9,0,53,61461911,1518447,999590,995954,99553,82575,174723,65535,10,0,53,0,0
8,9,9,1117,28,18,-46,1,8589962817,12,12,0,16,17845039,395181,242933,749114,106607,75593,25225,65535,10,0,16,0,0
8,9,9,1117,28,18,-46,2,8589962818,2,2,0,2,8189426,108872,49657,5812,143686,135497,-26367,65535,10,0,2,0,0
8,9,9,1117,28,18,-46,3,4294995523,20,20,0,2,19381069,513099,1323510,0,25407,25407,-166933,65535,10,1,2,0,0
8,9,9,1117,28,18,-46,4,21474864708,22,22,0,2,2729969,580744,81185,12687,468801,414299,76252,65535,-1,0,0,2,0
9,10,10,1117,28,18,-46,0,8589962816,9,9,0,53,61461911,1518447,999590,995954,99553,82575,174723,65535,10,0,53,0,0
9,10,10,1117,28,18,-46,1,8589962817,12,12,0,16,17845039,395181,242933,749114,106607,75593,25225,65535,10,0,16,0,0
9,10,10,1117,28,18,-46,2,8589962818,2,2,0,2,8189426,108872,49657,5812,143686,135497,-26367,65535,10,0,2,0,0
9,10,10,1117,28,18,-46,3,4294995523,20,20,0,2,19381069,513099,1323510,0,25407,25407,-166933,65535,10,1,2,0,0
9,10,10,1117,28,18,-46,4,21474864708,22,22,0,2,2729969,580744,81185,12687,468801,414299,76252,65535,-1,0,0,2,0
10,11,11,1117,28,18,-46,0,8589962816,9,9,0,53,61461911,1518447,999590,995954,99553,82575,174723,65535,10,0,53,0,0
