epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,71,355,832,22,20,-42,0,8589968896,9,9,0,25,89538360,1912738,761038,261977,65535,5,0,25,0,0
1,71,355,832,22,20,-42,1,8589968897,2,2,0,2,62,1691,1762,-123,5525,10,0,2,0,0
1,71,355,832,22,20,-42,2,8589968898,8,8,0,15,0,47820,47820,-2798,43837,10,0,15,0,0
1,71,355,832,22,20,-42,3,4295001604,20,20,0,57,80649035,4538806,3962807,73055,65535,5,1,30,0,27
1,71,355,832,22,20,-42,4,8589968901,12,12,0,3,349285,176986,77671,16635,65535,5,0,3,0,0
1,71,355,832,22,20,-42,5,8589968902,31,31,0,122,2305661,101078,1273063,-229441,65535,-1,0,0,0,122
2,72,360,832,22,20,-42,0,8589968896,9,9,0,23,83510248,1839591,704635,232251,65535,5,0,23,0,0
2,72,360,832,22,20,-42,1,8589968897,2,2,0,2,62,1682,1682,-46,5525,10,0,2,0,0
2,72,360,832,22,20,-42,2,8589968898,8,8,0,12,0,38256,38256,-839,44402,10,0,12,0,0
2,72,360,832,22,20,-42,3,4295001604,20,20,0,57,81191336,4497871,3955570,95182,65535,5,1,30,0,27
2,72,360,832,22,20,-42,4,8589968901,12,12,0,3,445287,183742,87740,18238,65535,5,0,3,0,0
2,72,360,832,22,20,-42,5,8589968902,31,31,0,127,8209885,162583,1329291,-224228,65535,-1,0,0,0,127
3,73,365,832,22,20,-42,0,8589968896,9,9,0,23,84651672,1837074,695650,229771,65535,5,0,23,0,0
3,73,365,832,22,20,-42,1,8589968897,2,2,0,2,62,1681,1681,-17,5734,10,0,2,0,0
3,73,365,832,22,20,-42,2,8589968898,8,8,0,11,0,35067,35067,-288,44822,10,0,11,0,0
3,73,365,832,22,20,-42,3,4295001604,20,20,0,57,81672063,4393648,3912921,95783,65535,5,1,30,0,27
3,73,365,832,22,20,-42,4,8589968901,12,12,0,3,543761,193636,95162,19147,65535,5,0,3,0,0
3,73,365,832,22,20,-42,5,8589968902,31,31,0,128,6980566,3188,1232507,-237775,65535,-1,0,0,0,128
4,74,370,832,22,20,-42,0,8589968896,9,9,0,25,86086694,2037146,710349,250630,65535,5,0,25,0,0
4,74,370,832,22,20,-42,1,8589968897,2,2,0,2,62,1681,1681,-6,5853,10,0,2,0,0
4,74,370,832,22,20,-42,2,8589968898,8,8,0,10,0,31879,31879,-98,45075,10,0,10,0,0
4,74,370,832,22,20,-42,3,4295001604,20,20,0,57,81865114,4490470,4297419,60049,65535,5,1,30,0,27
4,74,370,832,22,20,-42,4,8589968901,12,12,0,24,1928215,736312,488229,23674,65535,5,0,24,0,0
4,74,370,832,22,20,-42,5,8589968902,31,31,0,106,4741623,2620,996967,-197569,65535,-1,0,0,0,106
5,75,375,832,22,20,-42,0,8589968896,9,9,0,26,87466574,2103779,772809,259835,65535,5,0,26,0,0
5,75,375,832,22,20,-42,1,8589968897,2,2,0,2,63,1681,1680,-2,5942,11,0,2,0,0
5,75,375,832,22,20,-42,2,8589968898,8,8,0,17,290648,193377,245107,-10157,65535,5,0,17,0,0
5,75,375,832,22,20,-42,3,4295001604,20,20,0,57,82233633,4488466,4119947,68582,65535,5,1,30,0,27
5,75,375,832,22,20,-42,4,8589968901,12,12,0,3,224978,44708,60757,-895,65535,5,0,3,0,0
5,75,375,832,22,20,-42,5,8589968902,31,31,0,119,4922682,603689,1501457,-174363,65535,-1,0,0,0,119
6,76,380,832,22,20,-42,0,8589968896,9,9,0,26,88785328,2085850,767096,262281,65535,5,0,26,0,0
6,76,380,832,22,20,-42,1,8589968897,2,2,0,2,62,1681,1682,0,6032,10,0,2,0,0
6,76,380,832,22,20,-42,2,8589968898,8,8,0,20,278497,129418,288302,-25317,65535,5,0,20,0,0
6,76,380,832,22,20,-42,3,4295001604,20,20,0,57,82648720,4449668,4034581,77603,65535,5,1,30,0,27
6,76,380,832,22,20,-42,4,8589968901,12,12,0,3,206785,40190,58383,-2608,65535,5,0,3,0,0
6,76,380,832,22,20,-42,5,8589968902,31,31,0,116,3749767,0,1048814,-194839,65535,-1,0,0,0,116
7,77,385,832,22,20,-42,0,8589968896,9,9,0,26,90075380,2057813,767761,259611,65535,5,0,26,0,0
7,77,385,832,22,20,-42,1,8589968897,2,2,0,2,63,1681,1680,0,6166,11,0,2,0,0
7,77,385,832,22,20,-42,2,8589968898,8,8,0,19,112843,62751,214481,-27985,65535,5,0,19,0,0
7,77,385,832,22,20,-42,3,4295001604,20,20,0,57,83089430,4385447,3944737,84189,65535,5,1,30,0,27
7,77,385,832,22,20,-42,4,8589968901,12,12,0,3,187792,36928,55921,-3351,65535,5,0,3,0,0
7,77,385,832,22,20,-42,5,8589968902,31,31,0,117,2735109,6470,1042997,-203104,65535,-1,0,0,0,117
8,78,390,832,22,20,-42,0,8589968896,9,9,0,26,91332444,2021975,764911,254486,65535,5,0,26,0,0
8,78,390,832,22,20,-42,1,8589968897,2,2,0,2,63,1681,1681,0,6300,11,0,2,0,0
8,78,390,832,22,20,-42,2,8589968898,8,8,0,17,1,54412,155376,-22010,65535,10,0,17,0,0
8,78,390,832,22,20,-42,3,4295001604,20,20,0,57,83479931,4285769,3895268,80382,65535,5,1,30,0,27
8,78,390,832,22,20,-42,4,8589968901,12,12,0,3,169643,35218,53367,-3524,65535,5,0,3,0,0
8,78,390,832,22,20,-42,5,8589968902,31,31,0,119,1736246,6605,1033317,-205606,65535,-1,0,0,0,119
9,79,395,832,22,20,-42,0,8589968896,9,9,0,26,92538915,1968259,761788,246240,65535,5,0,26,0,0
9,79,395,832,22,20,-42,1,8589968897,2,2,0,2,62,1681,1682,0,6449,10,0,2,0,0
9,79,395,832,22,20,-42,2,8589968898,8,8,0,14,0,44631,44632,-6797,46351,10,0,14,0,0
9,79,395,832,22,20,-42,3,4295001604,20,20,0,57,83789208,4146358,3837081,68802,65535,5,1,30,0,27
9,79,395,832,22,20,-42,4,8589968901,12,12,0,3,160774,42834,51703,-2429,65535,5,0,3,0,0
9,79,395,832,22,20,-42,5,8589968902,31,31,0,122,734041,9602,1029624,-206060,65535,-1,0,0,0,122
10,80,400,832,22,20,-42,0,8589968896,9,9,0,26,93609586,1826531,755860,226173,65535,5,0,26,0,0
10,80,400,832,22,20,-42,1,8589968897,2,2,0,2,62,1681,1681,0,6687,10,0,2,0,0
10,80,400,832,22,20,-42,2,8589968898,8,8,0,11,0,35067,35067,-2002,46836,10,0,11,0,0
10,80,400,832,22,20,-42,3,4295001604,20,20,0,57,83906818,3840928,3723318,40501,65535,5,1,30,0,27
10,80,400,832,22,20,-42,4,8589968901,12,12,0,3,204407,99509,55876,4543,65535,5,0,3,0,0
10,80,400,832,22,20,-42,5,8589968902,31,31,0,125,2,9563,743603,-169573,48524,13,0,0,0,125
11,81,405,832,22,20,-42,0,8589968896,9,9,0,23,83863128,1732545,677897,206858,65535,5,0,23,0,0
11,81,405,832,22,20,-42,1,8589968897,2,2,0,2,62,1681,1681,0,7179,10,0,2,0,0
11,81,405,832,22,20,-42,2,8589968898,8,8,0,10,0,31879,31879,-682,47869,10,0,10,0,0
11,81,405,832,22,20,-42,3,4295001604,20,20,0,57,84264777,4122942,3764983,59931,65535,5,1,30,0,27
11,81,405,832,22,20,-42,4,8589968901,12,12,0,3,286988,146995,64414,12025,65535,5,0,3,0,0
11,81,405,832,22,20,-42,5,8589968902,31,31,0,129,9706908,213940,1184601,-175204,65535,-1,0,0,0,129
12,82,410,832,22,20,-42,0,8589968896,9,9,0,25,85195719,1901829,718575,224466,65535,5,0,25,0,0
12,82,410,832,22,20,-42,1,8589968897,2,2,0,2,62,1681,1681,0,7328,10,0,2,0,0
12,82,410,832,22,20,-42,2,8589968898,8,8,0,9,0,28692,28692,-230,48188,10,0,9,0,0
12,82,410,832,22,20,-42,3,4295001604,20,20,0,57,84451888,4093968,3906857,45862,65535,5,1,30,0,27
12,82,410,832,22,20,-42,4,8589968901,12,12,0,3,368836,153870,72022,14739,65535,5,0,3,0,0
