epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,4,20,781,12,19,-31,0,8589963392,9,9,0,63,24573680,1842429,1595382,70971,65535,10,0,63,0,0
1,4,20,781,12,19,-31,1,8589963393,2,2,0,5,1947432,266464,186319,11526,65535,16,0,5,0,0
1,4,20,781,12,19,-31,2,8589963394,8,8,0,10,5108070,266922,258159,25911,65535,16,0,10,0,0
1,4,20,781,12,19,-31,3,8589963395,12,12,0,3,1391538,210049,83861,29360,65535,16,0,3,0,0
1,4,20,781,12,19,-31,4,4294996100,20,20,0,22,42097225,4744369,2328786,305118,65535,10,1,11,0,11
1,4,20,781,12,19,-31,5,8589963398,31,31,0,123,45907162,3470968,2521188,251103,65535,-1,0,0,0,123
2,5,25,781,12,19,-31,0,8589963392,9,9,0,56,22101028,2260408,2002652,55876,65535,10,0,56,0,0
2,5,25,781,12,19,-31,1,8589963393,2,2,0,3,1292016,282433,158877,18037,65535,16,0,3,0,0
2,5,25,781,12,19,-31,2,8589963394,8,8,0,6,2999153,140284,205973,-2380,65535,16,0,6,0,0
2,5,25,781,12,19,-31,3,8589963395,12,12,0,3,1462968,182792,111362,19938,65535,16,0,3,0,0
2,5,25,781,12,19,-31,4,4294996100,20,20,0,22,44564878,5544358,3076705,422875,65535,10,1,11,0,11
2,5,25,781,12,19,-31,5,8589963398,31,31,0,136,49770601,418067,2044223,-100534,65535,-1,0,0,0,136
3,6,30,781,12,19,-31,0,8589963392,9,9,0,49,19043957,1724950,2019393,-18471,65535,10,0,49,0,0
3,6,30,781,12,19,-31,1,8589963393,2,2,0,3,1450468,323677,165225,26569,65535,16,0,3,0,0
3,6,30,781,12,19,-31,2,8589963394,8,8,0,3,1452278,61773,109072,-6357,65535,16,0,3,0,0
3,6,30,781,12,19,-31,3,8589963395,12,12,0,3,1502564,159850,120254,12425,65535,16,0,3,0,0
3,6,30,781,12,19,-31,4,4294996100,20,20,0,22,47690544,5646850,2521184,549286,65535,10,1,11,0,11
3,6,30,781,12,19,-31,5,8589963398,31,31,0,146,52287817,352693,2098305,-253728,65535,-1,0,0,0,146
4,7,35,781,12,19,-31,0,8589963392,9,9,0,38,14501755,1531588,1798616,-38749,65535,10,0,38,0,0
4,7,35,781,12,19,-31,1,8589963393,2,2,0,3,1646524,374549,178493,34469,65535,16,0,3,0,0
4,7,35,781,12,19,-31,2,8589963394,8,8,0,3,1391054,54811,116035,-10035,65535,16,0,3,0,0
4,7,35,781,12,19,-31,3,8589963395,12,12,0,3,1513546,140527,129545,6031,65535,16,0,3,0,0
4,7,35,781,12,19,-31,4,4294996100,20,20,0,22,50851221,5623434,2462757,601066,65535,10,1,11,0,11
4,7,35,781,12,19,-31,5,8589963398,31,31,0,157,54746265,387233,2270059,-332055,65535,-1,0,0,0,157
5,8,40,781,12,19,-31,0,8589963392,9,9,0,34,12897630,1608894,1623614,-15632,65535,10,0,34,0,0
5,8,40,781,12,19,-31,1,8589963393,2,2,0,3,1844468,379945,182001,37667,65535,10,0,3,0,0
5,8,40,781,12,19,-31,2,8589963394,8,8,0,3,1320456,49656,120254,-12587,65535,10,0,3,0,0
5,8,40,781,12,19,-31,3,8589963395,12,12,0,3,1503494,124370,134422,1005,65535,10,0,3,0,0
5,8,40,781,12,19,-31,4,4294996100,20,20,0,22,53612117,5454813,2693917,570510,65535,10,1,11,0,11
5,8,40,781,12,19,-31,5,8589963398,31,31,0,161,54508908,238862,2107787,-358874,65535,-1,0,0,0,161
6,9,45,781,12,19,-31,0,8589963392,9,9,0,29,11267635,1620355,1314342,32612,65535,10,0,29,0,0
6,9,45,781,12,19,-31,1,8589963393,2,2,0,3,1723516,59104,180056,-993,65535,10,0,3,0,0
6,9,45,781,12,19,-31,2,8589963394,8,8,0,3,1238952,45342,126846,-14907,65535,10,0,3,0,0
6,9,45,781,12,19,-31,3,8589963395,12,12,0,3,1473399,110455,140550,-3385,65535,10,0,3,0,0
6,9,45,781,12,19,-31,4,4294996100,20,20,0,22,56253366,5203708,2562459,544096,65535,10,1,11,0,11
6,9,45,781,12,19,-31,5,8589963398,31,31,0,166,54588698,282222,2141038,-367151,65535,-1,0,0,0,166
7,10,50,781,12,19,-31,0,8589963392,9,9,0,28,11251066,1704736,1273659,64455,65535,10,0,28,0,0
7,10,50,781,12,19,-31,1,8589963393,2,2,0,3,1565459,20405,178462,-20128,65535,10,0,3,0,0
7,10,50,781,12,19,-31,2,8589963394,8,8,0,3,1147186,41498,133264,-17060,65535,10,0,3,0,0
7,10,50,781,12,19,-31,3,8589963395,12,12,0,3,1425116,98228,146511,-7304,65535,10,0,3,0,0
7,10,50,781,12,19,-31,4,4294996100,20,20,0,22,58708977,5175368,2719757,510987,65535,10,1,11,0,11
7,10,50,781,12,19,-31,5,8589963398,31,31,0,167,53200803,111083,1925520,-362827,65535,-1,0,0,0,167
8,11,55,781,12,19,-31,0,8589963392,9,9,0,51,17905595,1842159,2441126,-70876,65535,10,0,51,0,0
8,11,55,781,12,19,-31,1,8589963393,2,2,0,3,1419416,16702,162745,-25803,65535,16,0,3,0,0
8,11,55,781,12,19,-31,2,8589963394,8,8,0,3,1062633,38533,123086,-16965,65535,16,0,3,0,0
8,11,55,781,12,19,-31,3,8589963395,12,12,0,3,1377191,87524,135449,-8729,65535,16,0,3,0,0
8,11,55,781,12,19,-31,4,4294996100,20,20,0,22,61915441,5920231,2713767,592427,65535,10,1,11,0,11
8,11,55,781,12,19,-31,5,8589963398,31,31,0,144,44399078,52186,1585019,-307486,65535,-1,0,0,0,144
9,12,60,781,12,19,-31,0,8589963392,9,9,0,37,13180151,1847162,1657345,4444,65535,10,0,37,0,0
9,12,60,781,12,19,-31,1,8589963393,2,2,0,3,1596458,365062,188020,12454,65535,10,0,3,0,0
9,12,60,781,12,19,-31,2,8589963394,8,8,0,3,961043,38504,140094,-19059,65535,10,0,3,0,0
9,12,60,781,12,19,-31,3,8589963395,12,12,0,3,1303029,78541,152703,-12543,65535,10,0,3,0,0
9,12,60,781,12,19,-31,4,4294996100,20,20,0,22,63972328,5418543,3361656,479270,65535,10,1,11,0,11
9,12,60,781,12,19,-31,5,8589963398,31,31,0,158,47667697,505690,2316755,-348986,65535,-1,0,0,0,158
10,13,65,781,12,19,-31,0,8589963392,9,9,0,30,11057470,1863482,1492621,47708,65535,10,0,30,0,0
10,13,65,781,12,19,-31,1,8589963393,2,2,0,3,1638834,225621,183245,9966,65535,10,0,3,0,0
10,13,65,781,12,19,-31,2,8589963394,8,8,0,13,3688891,292033,602084,-53815,65535,10,0,13,0,0
10,13,65,781,12,19,-31,3,8589963395,12,12,0,3,1227070,71187,147146,-14197,65535,10,0,3,0,0
10,13,65,781,12,19,-31,4,4294996100,20,20,0,22,66269970,5573389,3275747,466931,65535,10,1,11,0,11
10,13,65,781,12,19,-31,5,8589963398,31,31,0,155,45546902,328284,1868810,-315207,65535,-1,0,0,0,155
