epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,good_id,stock,price,demand_ema,business_demand_ema,offered_supply_ema,realized_withdrawal_ema,merchant_inventory_target,merchant_procurement_shortfall,cost_anchor_price,shortage_q16,price_pressure_total_q16,category_id,storage_mode,trade_enabled,trade_import_ema,trade_export_ema,trade_inbound,trade_outbound
1,17,85,877,27,21,-48,advanced_chips,0,110000,0,0,0,0,0,0,0,0,0,processor_component,0,1,0,0,0,0
1,17,85,877,27,21,-48,agricultural_machinery,0,52000,0,0,0,0,0,0,0,0,0,agricultural_machinery,0,1,0,0,0,0
1,17,85,877,27,21,-48,aluminum,0,36000,0,0,0,0,0,0,0,0,0,structural_metal,0,1,0,0,0,0
1,17,85,877,27,21,-48,automobiles,0,52000,0,0,0,0,0,0,0,0,0,automobiles,0,1,0,0,0,0
1,17,85,877,27,21,-48,autonomous_systems,0,220000,0,0,0,0,0,0,0,0,0,autonomous_systems,0,1,0,0,0,0
1,17,85,877,27,21,-48,batteries,0,52000,0,0,0,0,0,0,0,0,0,batteries,0,1,0,0,0,0
1,17,85,877,27,21,-48,bauxite,0,10000,0,0,0,0,0,0,0,0,0,bauxite,0,1,0,0,0,0
1,17,85,877,27,21,-48,beverages,0,16000,0,0,0,0,0,0,0,0,0,beverages,0,1,0,0,0,0
1,17,85,877,27,21,-48,bread,0,16000,0,0,0,0,0,0,0,0,0,bread,0,1,0,0,0,0
1,17,85,877,27,21,-48,bricks,0,22000,0,0,0,0,0,0,0,0,0,bricks,0,1,0,0,0,0
1,17,85,877,27,21,-48,bronze_tools,0,26000,0,0,0,0,0,0,0,0,0,tools,0,1,0,0,0,0
1,17,85,877,27,21,-48,canned_fish,0,16000,0,0,0,0,0,0,0,0,0,canned_fish,0,1,0,0,0,0
1,17,85,877,27,21,-48,cement,0,22000,0,0,0,0,0,0,0,0,0,cement,0,1,0,0,0,0
1,17,85,877,27,21,-48,chipped_stone_tools,18,15715,7,39,10,10,210,192,1720,0,4676,tools,0,1,0,0,0,0
1,17,85,877,27,21,-48,clay,0,10000,0,0,0,0,0,0,0,0,0,clay,0,1,0,0,0,0
1,17,85,877,27,21,-48,cloth,0,164862,72,0,65,66,690,690,2400,5762,28362,rag_paper_fiber,0,1,0,0,0,0
1,17,85,877,27,21,-48,clothing,0,24000,0,0,0,0,0,0,0,0,0,clothing,0,1,0,0,0,0
1,17,85,877,27,21,-48,coal,0,10000,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,0
1,17,85,877,27,21,-48,coke,0,13000,0,0,0,0,0,0,0,0,0,coke,0,1,0,0,0,0
1,17,85,877,27,21,-48,computers,0,52000,0,0,0,0,0,0,0,0,0,computers,0,1,0,0,0,0
1,17,85,877,27,21,-48,concrete,0,22000,0,0,0,0,0,0,0,0,0,concrete,0,1,0,0,0,0
1,17,85,877,27,21,-48,construction_components,0,22000,0,0,0,0,0,0,0,0,0,construction_components,0,1,0,0,0,0
1,17,85,877,27,21,-48,copper,0,36000,0,0,0,0,0,0,0,0,0,copper,0,1,0,0,0,0
1,17,85,877,27,21,-48,copper_ore,0,10000,0,0,0,0,0,0,0,0,0,copper_ore,0,1,0,0,0,0
1,17,85,877,27,21,-48,corn_grain,0,10000,0,0,0,0,0,0,0,0,0,starchy_staple,0,1,0,0,0,0
1,17,85,877,27,21,-48,cotton_fiber,0,10000,0,0,0,0,0,0,0,0,0,spinnable_fiber,0,1,0,0,0,0
1,17,85,877,27,21,-48,crude_oil,0,10000,0,0,0,0,0,0,0,0,0,crude_oil,0,1,0,0,0,0
1,17,85,877,27,21,-48,dairy_products,0,16000,0,0,0,0,0,0,0,0,0,dairy_products,0,1,0,0,0,0
1,17,85,877,27,21,-48,detergent,0,30000,0,0,0,0,0,0,0,0,0,detergent,0,1,0,0,0,0
1,17,85,877,27,21,-48,edible_oil,0,16000,0,0,0,0,0,0,0,0,0,edible_oil,0,1,0,0,0,0
1,17,85,877,27,21,-48,electric_motor,0,52000,0,0,0,0,0,0,0,0,0,prime_mover,0,1,0,0,0,0
1,17,85,877,27,21,-48,electrical_equipment,0,52000,0,0,0,0,0,0,0,0,0,electrical_equipment,0,1,0,0,0,0
1,17,85,877,27,21,-48,electricity,0,12000,0,0,0,0,0,0,0,0,0,electricity,1,0,0,0,0,0
1,17,85,877,27,21,-48,electronic_components,0,52000,0,0,0,0,0,0,0,0,0,electronic_components,0,1,0,0,0,0
1,17,85,877,27,21,-48,engines,0,52000,0,0,0,0,0,0,0,0,0,prime_mover,0,1,0,0,0,0
1,17,85,877,27,21,-48,explosives,0,30000,0,0,0,0,0,0,0,0,0,explosives,0,1,0,0,0,0
1,17,85,877,27,21,-48,fertilizer,0,30000,0,0,0,0,0,0,0,0,0,fertilizer,0,1,0,0,0,0
1,17,85,877,27,21,-48,fine_clothing,0,24000,0,0,0,0,0,0,0,0,0,fine_clothing,0,1,0,0,0,0
1,17,85,877,27,21,-48,fine_furniture,0,60000,0,0,0,0,0,0,0,0,0,fine_furniture,0,1,0,0,0,0
1,17,85,877,27,21,-48,fish,0,100000,33,0,0,0,165,165,0,65535,73374,fish,0,1,0,0,0,0
1,17,85,877,27,21,-48,flax_fiber,0,10000,0,0,0,0,0,0,0,0,0,spinnable_fiber,0,1,0,0,0,0
1,17,85,877,27,21,-48,flint,6835,512,0,32,1780,31,98,0,400,0,-44219,flint,0,1,0,0,0,0
1,17,85,877,27,21,-48,footwear,0,24000,0,0,0,0,0,0,0,0,0,footwear,0,1,0,0,0,0
1,17,85,877,27,21,-48,fur,0,240000,53,0,0,0,265,265,40825,65535,83314,fur,0,1,0,0,0,0
1,17,85,877,27,21,-48,furniture,0,18000,0,0,0,0,0,0,0,0,0,furniture,0,1,0,0,0,0
1,17,85,877,27,21,-48,game_meat,0,100000,32,498,0,0,2650,2650,16662,65535,102623,game_meat,0,1,0,0,0,0
1,17,85,877,27,21,-48,gathered_plants,0,25045,3419,999,2622,2775,16540,16540,500,12340,38972,gathered_plants,0,1,0,0,0,0
1,17,85,877,27,21,-48,glass,0,22000,0,0,0,0,0,0,0,0,0,glass,0,1,0,0,0,0
1,17,85,877,27,21,-48,gold,8500,2538,0,0,98,0,98,0,0,0,-33570,precious_metal,0,1,0,0,0,0
1,17,85,877,27,21,-48,grain,0,16000,0,0,0,0,0,0,0,0,0,starchy_staple,0,1,0,0,0,0
1,17,85,877,27,21,-48,horses,0,10000,0,0,0,0,0,0,0,0,0,horses,0,1,0,0,0,0
1,17,85,877,27,21,-48,household_appliances,0,52000,0,0,0,0,0,0,0,0,0,household_appliances,0,1,0,0,0,0
1,17,85,877,27,21,-48,industrial_chemicals,0,30000,0,0,0,0,0,0,0,0,0,industrial_chemicals,0,1,0,0,0,0
