epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,opening_reserve,natural_net_change,natural_positive_change,natural_negative_change,artificial_change_applied,artificial_change_pending,artificial_generation_applied,artificial_extraction_applied,artificial_generation_pending,artificial_extraction_pending,reserve,safe_yield,projected_life_days
1,2,2,1232,22,20,-42,timber,100000,0,0,0,0,0,0,0,0,0,100000,123977,-1
1,2,2,1232,22,20,-42,stone,698844.9,0,0,0,0,0,0,0,0,0,698844.9,0,0
1,2,2,1232,22,20,-42,fertile_soil,350000,0,0,0,0,0,0,0,0,0,350000,0,0
1,2,2,1232,22,20,-42,coal,2.182811e+08,0,0,0,0,0,0,0,0,0,2.182811e+08,0,0
1,2,2,1232,22,20,-42,oil,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1232,22,20,-42,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1232,22,20,-42,copper_ore,8.6243096e+07,0,0,0,0,0,0,0,0,0,8.6243096e+07,0,0
1,2,2,1232,22,20,-42,iron_ore,1.4809658e+08,0,0,0,0,0,0,0,0,0,1.4809658e+08,0,0
1,2,2,1232,22,20,-42,gold_ore,13037.657,0,0,0,0,-0.25,0,0,0,0.25,13037.657,0,260753
1,2,2,1232,22,20,-42,silver_ore,1.4379922e+07,0,0,0,0,-1,0,0,0,1,1.4379922e+07,0,71899612
1,2,2,1232,22,20,-42,salt,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1232,22,20,-42,saltpeter,269126.8,0,0,0,0,0,0,0,0,0,269126.8,0,0
1,2,2,1232,22,20,-42,rare_earth,2.6064225e+06,0,0,0,0,0,0,0,0,0,2.6064225e+06,0,0
1,2,2,1232,22,20,-42,clay,9.516124e+06,0,0,0,0,0,0,0,0,0,9.516124e+06,0,0
1,2,2,1232,22,20,-42,wild_game,11588.661,0,0,0,0,-7.15,0,0,0,7.15,11588.661,11215,-1
1,2,2,1232,22,20,-42,marine_fish,0,0,0,0,0,0,0,0,0,0,0,625133,-1
1,2,2,1232,22,20,-42,arable_land,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1232,22,20,-42,paddy_land,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1232,22,20,-42,plantation_land,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1232,22,20,-42,pasture,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1232,22,20,-42,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1232,22,20,-42,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1232,22,20,-42,silica_sand,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1232,22,20,-42,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1232,22,20,-42,tin_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
