epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,owner_living_cost_per_day,owner_livelihood_required,viability_operating_cost,viability_income_gap,construction_ready_days,funded_capacity_q16,owner_working_capital_allocated,investment_score_q16,investment_payback_days,investment_rejection_reason
1,2,2,1232,22,20,-42,0,0,65,9,1,1,1,1,1,0,0,0,0,65536,65536,17030,0,0,0,0,19635,19635,0,0,980,0,78540,0,0,0,78540,0,9831,65536,0,0,0,0,12468,62340,62340,16200,,0,3000,0,0,12
1,2,2,1232,22,20,-42,0,1,70,9,20,40,40,40,40,0,0,0,0,65536,65536,39997,0,0,0,0,700000,531080,0,168920,0,0,2655400,0,0,0,3500000,0,22243,65536,0,0,0,0,12468,2493600,2493600,161800,,0,2000,0,0,12
1,2,2,1232,22,20,-42,0,2,80,2,1,1,1,1,1,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,-54785,65536,0,0,0,0,14675,73375,73375,-73375,,65536,0,0,0,0
1,2,2,1232,22,20,-42,0,3,91,2,1,1,1,1,1,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82500,0,-375,65536,0,0,0,0,14675,73375,73375,-73375,,65536,0,0,0,8
1,2,2,1232,22,20,-42,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18623,93115,93115,-93115,,32768,15000,0,0,13
1,2,2,1232,22,20,-42,0,5,204,20,1,1,1,1,1,0,1,1,0,65536,65536,23897,0,0,0,0,500,500,0,0,250,0,400000,0,242500,242500,400000,242500,13322,65536,200000,200000,42500,42500,18623,93115,293115,106885,,65536,0,0,0,8
1,2,2,1232,22,20,-42,0,6,239,12,4,8,8,8,8,0,0,0,0,32768,65536,-9418,0,0,0,0,49350,16390,0,32960,7150,0,176360,0,0,0,1011920,0,44267,65536,0,0,0,0,13389,535560,535560,-359200,,0,0,0,0,13
1,2,2,1232,22,20,-42,0,7,243,20,1,1,1,1,1,0,1,1,0,65536,65536,-9639,0,0,0,0,5000,5000,0,0,1000,0,250000,0,205000,205000,250000,205000,-16249,65536,200000,200000,5000,5000,18623,93115,293115,-43115,,0,0,0,0,0
1,2,2,1232,22,20,-42,0,8,252,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271200,0,54696,65536,0,0,0,0,12468,62340,62340,-62340,,0,0,0,0,0
2,3,3,1232,22,20,-42,0,0,65,9,1,1,1,1,1,0,0,0,0,65536,65536,17030,0,0,0,0,19635,19635,0,0,980,0,78540,0,0,0,78540,0,9831,65536,0,0,0,0,12468,62340,62340,16200,,65536,0,0,0,0
