epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,3,15,587,20,14,-34,0,4294983232,2,2,0,3,1083941,35455,70590,-7808,42563,10,0,3,0,0
1,3,15,587,20,14,-34,1,4294983233,8,8,0,24,9057585,837114,391646,57222,42568,10,0,24,0,0
1,3,15,587,20,14,-34,2,4294983234,9,9,0,27,11114756,638881,294338,70140,54011,10,0,21,0,6
1,3,15,587,20,14,-34,3,4294983235,12,12,0,22,7147970,2946,395703,-75883,42568,10,0,22,0,0
1,3,15,587,20,14,-34,4,4294983236,20,20,0,1,3856892,1180469,1542588,-43672,42581,10,1,0,0,1
2,4,20,587,20,14,-34,0,4294983232,2,2,0,3,1046775,38974,76140,-7573,51483,10,0,3,0,0
2,4,20,587,20,14,-34,1,4294983233,8,8,0,24,8858634,237062,436013,-3410,51485,10,0,19,0,5
2,4,20,587,20,14,-34,2,4294983234,9,9,0,27,11623012,812142,303886,89833,58479,10,0,24,0,3
2,4,20,587,20,14,-34,3,4294983235,12,12,0,22,6717443,3239,433766,-82271,51485,10,0,22,0,0
2,4,20,587,20,14,-34,4,4294983236,20,20,0,1,4015280,1280220,1121832,3421,51503,10,1,0,0,1
3,5,25,587,20,14,-34,0,4294983232,2,2,0,3,1017250,42058,71583,-6529,48022,10,0,3,0,0
3,5,25,587,20,14,-34,1,4294983233,8,8,0,24,8704814,255371,409191,-20505,48030,10,0,11,0,13
3,5,25,587,20,14,-34,2,4294983234,9,9,0,27,12131573,791185,282624,97257,56746,10,0,26,0,1
3,5,25,587,20,14,-34,3,4294983235,12,12,0,22,6314927,4412,406928,-81165,48028,10,0,22,0,0
3,5,25,587,20,14,-34,4,4294983236,20,20,0,1,4092580,1199318,1122018,10944,48046,10,1,0,0,1
4,6,30,587,20,14,-34,0,4294983232,2,2,0,3,992238,49779,74791,-5574,49813,10,0,3,0,0
4,6,30,587,20,14,-34,1,4294983233,8,8,0,24,8510334,231488,425968,-31999,49818,10,0,8,0,16
4,6,30,587,20,14,-34,2,4294983234,9,9,0,27,12689646,859595,301522,106229,57643,10,0,27,0,0
4,6,30,587,20,14,-34,3,4294983235,12,12,0,22,5896979,0,417948,-82679,49818,10,0,0,0,22
4,6,30,587,20,14,-34,4,4294983236,20,20,0,1,4171947,1248639,1169272,14024,49824,10,1,0,0,1
5,7,35,587,20,14,-34,0,4294983232,2,2,0,3,971790,53722,74170,-4645,49134,10,0,3,0,0
5,7,35,587,20,14,-34,1,4294983233,8,8,0,24,8331920,249312,427726,-34300,49136,10,0,6,0,18
5,7,35,587,20,14,-34,2,4294983234,9,9,0,27,13264767,882213,307092,111725,57302,10,0,27,0,0
5,7,35,587,20,14,-34,3,4294983235,12,12,0,22,5480854,0,416125,-83019,49136,10,0,0,0,22
5,7,35,587,20,14,-34,4,4294983236,20,20,0,1,4211813,1253453,1213587,10242,49157,10,1,0,0,1
6,8,40,587,20,14,-34,0,4294983232,2,2,0,3,950912,56538,77416,-4350,49510,10,0,3,0,0
6,8,40,587,20,14,-34,1,4294983233,8,8,0,24,8089866,216612,458666,-43118,49515,10,0,6,0,18
6,8,40,587,20,14,-34,2,4294983234,9,9,0,27,13883967,926209,307009,119296,57491,10,0,27,0,0
6,8,40,587,20,14,-34,3,4294983235,12,12,0,22,5092581,67377,455650,-79665,49515,10,0,22,0,0
6,8,40,587,20,14,-34,4,4294983236,20,20,0,1,4243818,1330925,1298920,7840,49524,10,1,0,0,1
7,9,45,587,20,14,-34,0,4294983232,2,2,0,3,932227,60579,79264,-3966,49429,10,0,3,0,0
