epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,good_id,stock,price,demand_ema,business_demand_ema,offered_supply_ema,realized_withdrawal_ema,merchant_inventory_target,merchant_procurement_shortfall,cost_anchor_price,shortage_q16,price_pressure_total_q16,category_id,storage_mode,trade_enabled,trade_import_ema,trade_export_ema,trade_inbound,trade_outbound
1,2,10,418,13,10,-23,advanced_chips,0,110000,0,0,0,0,0,0,0,0,0,processor_component,0,1,0,0,0,0
1,2,10,418,13,10,-23,agricultural_machinery,0,52000,0,0,0,0,0,0,0,0,0,agricultural_machinery,0,1,0,0,0,0
1,2,10,418,13,10,-23,aluminum,0,36000,0,0,0,0,0,0,0,0,0,structural_metal,0,1,0,0,0,0
1,2,10,418,13,10,-23,automobiles,0,52000,0,0,0,0,0,0,0,0,0,automobiles,0,1,0,0,0,0
1,2,10,418,13,10,-23,autonomous_systems,0,220000,0,0,0,0,0,0,0,0,0,autonomous_systems,0,1,0,0,0,0
1,2,10,418,13,10,-23,batteries,0,52000,0,0,0,0,0,0,0,0,0,batteries,0,1,0,0,0,0
1,2,10,418,13,10,-23,bauxite,0,10000,0,0,0,0,0,0,0,0,0,bauxite,0,1,0,0,0,0
1,2,10,418,13,10,-23,beverages,0,16000,0,0,0,0,0,0,0,0,0,beverages,0,1,0,0,0,0
1,2,10,418,13,10,-23,bread,0,16000,0,0,0,0,0,0,0,0,0,bread,0,1,0,0,0,0
1,2,10,418,13,10,-23,bricks,0,22000,0,0,0,0,0,0,0,0,0,bricks,0,1,0,0,0,0
1,2,10,418,13,10,-23,bronze_tools,0,26000,0,0,0,0,0,0,0,0,0,tools,0,1,0,0,0,0
1,2,10,418,13,10,-23,canned_fish,0,16000,0,0,0,0,0,0,0,0,0,canned_fish,0,1,0,0,0,0
1,2,10,418,13,10,-23,cement,0,22000,0,0,0,0,0,0,0,0,0,cement,0,1,0,0,0,0
1,2,10,418,13,10,-23,chipped_stone_tools,2553,11330,26,4468,335,26,22418,19865,8100,0,32447,tools,0,1,0,0,0,0
1,2,10,418,13,10,-23,clay,0,10000,0,0,0,0,0,0,0,0,0,clay,0,1,0,0,0,0
1,2,10,418,13,10,-23,cloth,0,31538,120,0,93,110,1150,1150,2400,5534,37675,rag_paper_fiber,0,1,0,0,0,0
1,2,10,418,13,10,-23,clothing,0,24000,0,0,0,0,0,0,0,0,0,clothing,0,1,0,0,0,0
1,2,10,418,13,10,-23,coal,0,10000,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,0
