epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,producer_support_money_issued,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,population_error,money_error,goods_error
1,1,5,false,trade_planning,65535,1,5,2726,1120,120,260,5066,0,70896,8227,540,641832281,0,47358728,496294130,653729733,618507104,0,0,22942709,-22942709,0,5944299691,1981433545,776159402,173169850,21751100,16961100,ACTIVE,true,0,0,0
2,2,10,false,trade_planning,65535,6,10,3266,1120,120,260,5066,0,54421,8474,16768,397031838,0,36964567,300221666,427894056,655710625,0,0,12174640,-12174640,0,4721856275,1573952330,575825001,212512725,21751100,9995025,ACTIVE,true,0,0,0
3,3,15,false,trade_planning,65535,11,15,3266,1120,120,260,5066,0,46264,5940,27231,592934813,0,57760905,480026392,1167340066,490376729,0,79194,59303686,-59224492,0,4626159590,1542053473,1280712309,242188125,21447030,8873716,ACTIVE,true,0,0,0
4,4,20,false,trade_planning,65535,16,20,3266,1120,120,260,5066,0,24206,2251,52975,306250432,0,25355493,270032551,415655252,193035791,0,1343458,14908127,-13564669,0,3382290316,1127430367,348478411,193428287,16105621,3589052,ACTIVE,true,0,0,0
5,5,25,false,trade_planning,65535,21,25,3266,1120,120,260,5066,0,18497,786,59918,248480670,0,19873037,230471625,331973156,57051456,0,6005458,11001108,-4995650,0,3476482573,1158827779,339266879,150396692,12310359,2675288,ACTIVE,true,0,0,0
6,6,30,false,trade_planning,65535,26,30,3266,1120,120,260,5066,0,16605,786,61694,260675452,0,17514100,239835868,330244829,52099367,0,9112525,9173797,-61272,0,4143873592,1381291467,265156372,115222082,9307957,1496516,ACTIVE,true,0,0,0
7,7,35,false,trade_planning,65535,31,35,3159,1120,120,260,5066,0,15288,451,63224,277894621,0,16302080,243101738,295734890,28067600,0,8792516,8312623,479893,228,4537089135,1512363304,357921158,80278422,6973460,220252,ACTIVE,true,0,0,0
8,8,40,false,trade_planning,65535,36,40,3152,1120,120,260,5066,0,14405,260,64082,270844994,0,15439891,248595585,262146274,17706118,0,4666137,7833643,-3167506,327,4894929334,1631643391,320298874,59267324,5576220,196500,ACTIVE,true,0,0,0
9,9,45,false,trade_planning,65535,41,45,3216,1120,120,260,5066,0,13950,388,64283,265490896,0,14861291,250463920,233568524,39609153,0,2525193,7420022,-4894829,404,5598030110,1866010312,337272390,42635836,4576788,196500,ACTIVE,true,0,0,0
10,10,50,false,trade_planning,65535,46,50,3217,1120,120,260,5066,0,13504,326,64675,257773840,0,14388923,244731538,205406339,35730919,0,1107843,7281430,-6173587,403,6252513784,2084171532,390323863,35786455,4122986,196500,ACTIVE,true,0,0,0
11,11,55,false,trade_planning,65535,51,55,3217,1120,120,260,5066,0,17000,325,61063,281998617,0,18234523,267745487,206715632,33891629,0,46180,10150855,-10104675,255,6872739101,2290913308,459169269,102963044,7516768,3869439,ACTIVE,true,0,0,0
12,12,60,false,trade_planning,65535,56,60,3217,1120,120,260,5066,0,14937,325,63010,248577106,0,15982614,238602109,175246533,32272699,0,62687,7227015,-7164328,255,7550836195,2516945679,562926573,76086978,6497398,196500,ACTIVE,true,0,0,0
