epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,opening_reserve,natural_net_change,natural_positive_change,natural_negative_change,artificial_change_applied,artificial_change_pending,artificial_generation_applied,artificial_extraction_applied,artificial_generation_pending,artificial_extraction_pending,reserve,safe_yield,projected_life_days
1,3,3,936,29,15,-44,timber,5.9871275e+06,0,0,0,0,0,0,0,0,0,5.9871275e+06,6246566,-1
1,3,3,936,29,15,-44,stone,1.2320385e+08,0,0,0,0,0,0,0,0,0,1.2320385e+08,0,696066
1,3,3,936,29,15,-44,fertile_soil,350000,0,0,0,0,0,0,0,0,0,350000,0,0
1,3,3,936,29,15,-44,coal,1.3204616e+08,0,0,0,0,0,0,0,0,0,1.3204616e+08,0,0
1,3,3,936,29,15,-44,oil,9.289576e+06,0,0,0,0,0,0,0,0,0,9.289576e+06,0,0
1,3,3,936,29,15,-44,natural_gas,7.5606495e+06,0,0,0,0,0,0,0,0,0,7.5606495e+06,0,0
1,3,3,936,29,15,-44,copper_ore,5.0614376e+07,0,0,0,0,0,0,0,0,0,5.0614376e+07,0,0
1,3,3,936,29,15,-44,iron_ore,6.175973e+07,0,0,0,0,0,0,0,0,0,6.175973e+07,0,0
1,3,3,936,29,15,-44,gold_ore,4.0668895e+06,0,0,0,0,0,0,0,0,0,4.0668895e+06,0,162675
1,3,3,936,29,15,-44,silver_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,936,29,15,-44,salt,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,936,29,15,-44,saltpeter,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,936,29,15,-44,rare_earth,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,936,29,15,-44,clay,3.680063e+07,0,0,0,0,0,0,0,0,0,3.680063e+07,0,0
1,3,3,936,29,15,-44,wild_game,21949.422,0,0,0,0,0,0,0,0,0,21949.422,11215,-1
1,3,3,936,29,15,-44,marine_fish,0,0,0,0,0,0,0,0,0,0,0,46730,-1
1,3,3,936,29,15,-44,arable_land,125000,0,0,0,0,0,0,0,0,0,125000,0,0
1,3,3,936,29,15,-44,paddy_land,60000,0,0,0,0,0,0,0,0,0,60000,0,0
1,3,3,936,29,15,-44,plantation_land,140000,0,0,0,0,0,0,0,0,0,140000,0,0
1,3,3,936,29,15,-44,pasture,125000,0,0,0,0,0,0,0,0,0,125000,0,0
1,3,3,936,29,15,-44,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,936,29,15,-44,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,936,29,15,-44,silica_sand,1e+06,0,0,0,0,0,0,0,0,0,1e+06,0,0
1,3,3,936,29,15,-44,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
