epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,filled_owner,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
1,2,10,578,11,14,-25,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171900,0,65536,65536,0,0,0,0,
1,2,10,578,11,14,-25,0,1,65,9,24,3,0,0,0,8192,8192,0,0,0,0,0,58905,58905,0,0,2940,0,43448,0,0,0,206340,0,65536,8192,0,0,0,0,
1,2,10,578,11,14,-25,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,672000,588400,0,83600,0,0,1927798,0,0,0,3489000,0,65536,65536,0,0,0,0,
1,2,10,578,11,14,-25,0,3,79,2,24,12,0,0,0,32768,32768,0,0,0,0,0,53340,53340,0,0,0,0,238493,0,0,0,1185934,0,65536,34305,0,0,0,0,
1,2,10,578,11,14,-25,0,4,90,2,1,1,0,0,0,65536,65536,65536,0,0,0,5000,14775,14775,0,0,0,0,157862,18440,0,0,157870,18440,65536,65536,0,0,0,0,
1,2,10,578,11,14,-25,0,5,98,2,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163805,0,65536,65536,0,0,0,0,
1,2,10,578,11,14,-25,0,6,102,8,24,24,0,0,0,65536,65536,0,0,0,0,0,432000,382560,0,49440,29040,0,3114405,0,0,0,4417560,0,65536,65536,0,0,0,0,
1,2,10,578,11,14,-25,0,7,106,20,1,1,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1,2,10,578,11,14,-25,0,8,203,20,18,18,36,36,0,65536,65536,65536,0,0,0,0,9000,9000,0,0,4500,0,7200000,0,3082502,3082502,7200000,3082502,65536,65536,1800000,1800000,1282502,1282502,
1,2,10,578,11,14,-25,0,9,238,12,24,24,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7851120,0,65536,65536,0,0,0,0,
