epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,reserve
1,2,10,578,11,14,-25,timber,191061.2
1,2,10,578,11,14,-25,stone,4.3175373e+08
1,2,10,578,11,14,-25,fertile_soil,7112.742
1,2,10,578,11,14,-25,coal,3.435045e+07
1,2,10,578,11,14,-25,oil,0
1,2,10,578,11,14,-25,natural_gas,0
1,2,10,578,11,14,-25,copper_ore,6.810215e+07
1,2,10,578,11,14,-25,iron_ore,2.5352962e+08
1,2,10,578,11,14,-25,gold_ore,3.874851e+06
1,2,10,578,11,14,-25,silver_ore,1.0586506e+07
1,2,10,578,11,14,-25,salt,122.164024
1,2,10,578,11,14,-25,saltpeter,0
1,2,10,578,11,14,-25,rare_earth,5.704449e+06
1,2,10,578,11,14,-25,clay,101636.26
1,2,10,578,11,14,-25,wild_game,7349.0493
1,2,10,578,11,14,-25,marine_fish,0
1,2,10,578,11,14,-25,arable_land,125000
1,2,10,578,11,14,-25,paddy_land,0
1,2,10,578,11,14,-25,plantation_land,0
1,2,10,578,11,14,-25,pasture,125000
1,2,10,578,11,14,-25,bauxite,0
1,2,10,578,11,14,-25,limestone,0
1,2,10,578,11,14,-25,silica_sand,0
1,2,10,578,11,14,-25,phosphate_rock,0
1,2,10,578,11,14,-25,tin_ore,0
1,2,10,578,11,14,-25,lead_ore,0
1,2,10,578,11,14,-25,zinc_ore,0
1,2,10,578,11,14,-25,manganese_ore,0
1,2,10,578,11,14,-25,sulfur,0
1,2,10,578,11,14,-25,flint,3.4365136e+07
2,3,15,578,11,14,-25,timber,183900.75
2,3,15,578,11,14,-25,stone,4.3175373e+08
2,3,15,578,11,14,-25,fertile_soil,10499.636
2,3,15,578,11,14,-25,coal,3.435045e+07
2,3,15,578,11,14,-25,oil,0
2,3,15,578,11,14,-25,natural_gas,0
2,3,15,578,11,14,-25,copper_ore,6.810215e+07
2,3,15,578,11,14,-25,iron_ore,2.5352962e+08
2,3,15,578,11,14,-25,gold_ore,3.8748465e+06
2,3,15,578,11,14,-25,silver_ore,1.0586503e+07
2,3,15,578,11,14,-25,salt,151.10187
2,3,15,578,11,14,-25,saltpeter,0
2,3,15,578,11,14,-25,rare_earth,5.704449e+06
2,3,15,578,11,14,-25,clay,144332.44
2,3,15,578,11,14,-25,wild_game,7480.051
2,3,15,578,11,14,-25,marine_fish,0
2,3,15,578,11,14,-25,arable_land,125000
2,3,15,578,11,14,-25,paddy_land,0
2,3,15,578,11,14,-25,plantation_land,0
2,3,15,578,11,14,-25,pasture,125000
2,3,15,578,11,14,-25,bauxite,0
2,3,15,578,11,14,-25,limestone,0
2,3,15,578,11,14,-25,silica_sand,0
2,3,15,578,11,14,-25,phosphate_rock,0
2,3,15,578,11,14,-25,tin_ore,0
2,3,15,578,11,14,-25,lead_ore,0
2,3,15,578,11,14,-25,zinc_ore,0
2,3,15,578,11,14,-25,manganese_ore,0
2,3,15,578,11,14,-25,sulfur,0
2,3,15,578,11,14,-25,flint,3.4365132e+07
3,4,20,578,11,14,-25,timber,176733.08
3,4,20,578,11,14,-25,stone,4.3175373e+08
3,4,20,578,11,14,-25,fertile_soil,13779.451
3,4,20,578,11,14,-25,coal,3.435045e+07
3,4,20,578,11,14,-25,oil,0
3,4,20,578,11,14,-25,natural_gas,0
3,4,20,578,11,14,-25,copper_ore,6.810215e+07
3,4,20,578,11,14,-25,iron_ore,2.5352962e+08
3,4,20,578,11,14,-25,gold_ore,3.874842e+06
3,4,20,578,11,14,-25,silver_ore,1.05865e+07
3,4,20,578,11,14,-25,salt,341.05035
3,4,20,578,11,14,-25,saltpeter,0
3,4,20,578,11,14,-25,rare_earth,5.704449e+06
3,4,20,578,11,14,-25,clay,183486.05
3,4,20,578,11,14,-25,wild_game,7514.022
3,4,20,578,11,14,-25,marine_fish,0
3,4,20,578,11,14,-25,arable_land,125000
3,4,20,578,11,14,-25,paddy_land,0
3,4,20,578,11,14,-25,plantation_land,0
3,4,20,578,11,14,-25,pasture,125000
3,4,20,578,11,14,-25,bauxite,0
3,4,20,578,11,14,-25,limestone,0
3,4,20,578,11,14,-25,silica_sand,0
3,4,20,578,11,14,-25,phosphate_rock,0
3,4,20,578,11,14,-25,tin_ore,0
3,4,20,578,11,14,-25,lead_ore,0
3,4,20,578,11,14,-25,zinc_ore,0
3,4,20,578,11,14,-25,manganese_ore,0
3,4,20,578,11,14,-25,sulfur,0
3,4,20,578,11,14,-25,flint,3.4365132e+07
4,5,25,578,11,14,-25,timber,170057.55
4,5,25,578,11,14,-25,stone,4.317537e+08
4,5,25,578,11,14,-25,fertile_soil,17085.453
4,5,25,578,11,14,-25,coal,3.435045e+07
4,5,25,578,11,14,-25,oil,0
4,5,25,578,11,14,-25,natural_gas,0
4,5,25,578,11,14,-25,copper_ore,6.810215e+07
4,5,25,578,11,14,-25,iron_ore,2.5352962e+08
4,5,25,578,11,14,-25,gold_ore,3.8748375e+06
4,5,25,578,11,14,-25,silver_ore,1.0586498e+07
4,5,25,578,11,14,-25,salt,441.06244
4,5,25,578,11,14,-25,saltpeter,0
4,5,25,578,11,14,-25,rare_earth,5.704449e+06
4,5,25,578,11,14,-25,clay,224267.05
4,5,25,578,11,14,-25,wild_game,7630.676
4,5,25,578,11,14,-25,marine_fish,0
