epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,epoch_in_kind_income,cash_expense_coverage_q16,livelihood_coverage_q16,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,3,3,1338,7,22,-29,0,8589992320,9,9,0,9,3707988,593140,95684,185400,406254,181520,62181,65535,10,0,9,0,0
1,3,3,1338,7,22,-29,1,8589992321,12,12,0,12,4337672,264540,207578,494400,83519,70853,7120,65535,10,0,12,0,0
1,3,3,1338,7,22,-29,2,8589992322,2,2,0,1,331554,0,25172,0,0,0,-3146,65535,10,0,1,0,0
1,3,3,1338,7,22,-29,3,4295025027,20,20,0,2,11260439,484785,940728,0,33772,33772,-56992,65535,10,1,1,0,1
1,3,3,1338,7,22,-29,4,4295025028,31,31,0,6,2067053,0,73303,0,0,0,-9162,65535,12,0,0,0,6
2,4,4,1338,7,22,-29,0,8589992320,9,9,0,9,3707988,593140,95684,185400,406254,181520,62181,65535,10,0,9,0,0
2,4,4,1338,7,22,-29,1,8589992321,12,12,0,12,4337672,264540,207578,494400,83519,70853,7120,65535,10,0,12,0,0
2,4,4,1338,7,22,-29,2,8589992322,2,2,0,1,331554,0,25172,0,0,0,-3146,65535,10,0,1,0,0
2,4,4,1338,7,22,-29,3,4295025027,20,20,0,2,11260439,484785,940728,0,33772,33772,-56992,65535,10,1,1,0,1
2,4,4,1338,7,22,-29,4,4295025028,31,31,0,6,2067053,0,73303,0,0,0,-9162,65535,12,0,0,0,6
3,5,5,1338,7,22,-29,0,8589992320,9,9,0,9,3707988,593140,95684,185400,406254,181520,62181,65535,10,0,9,0,0
3,5,5,1338,7,22,-29,1,8589992321,12,12,0,12,4337672,264540,207578,494400,83519,70853,7120,65535,10,0,12,0,0
3,5,5,1338,7,22,-29,2,8589992322,2,2,0,1,331554,0,25172,0,0,0,-3146,65535,10,0,1,0,0
3,5,5,1338,7,22,-29,3,4295025027,20,20,0,2,11260439,484785,940728,0,33772,33772,-56992,65535,10,1,1,0,1
3,5,5,1338,7,22,-29,4,4295025028,31,31,0,6,2067053,0,73303,0,0,0,-9162,65535,12,0,0,0,6
4,6,6,1338,7,22,-29,0,8589992320,9,9,0,9,3707988,593140,95684,185400,406254,181520,62181,65535,10,0,9,0,0
4,6,6,1338,7,22,-29,1,8589992321,12,12,0,12,4337672,264540,207578,494400,83519,70853,7120,65535,10,0,12,0,0
4,6,6,1338,7,22,-29,2,8589992322,2,2,0,1,331554,0,25172,0,0,0,-3146,65535,10,0,1,0,0
4,6,6,1338,7,22,-29,3,4295025027,20,20,0,2,11260439,484785,940728,0,33772,33772,-56992,65535,10,1,1,0,1
4,6,6,1338,7,22,-29,4,4295025028,31,31,0,6,2067053,0,73303,0,0,0,-9162,65535,12,0,0,0,6
5,7,7,1338,7,22,-29,0,8589992320,9,9,0,9,3707988,593140,95684,185400,406254,181520,62181,65535,10,0,9,0,0
5,7,7,1338,7,22,-29,1,8589992321,12,12,0,12,4337672,264540,207578,494400,83519,70853,7120,65535,10,0,12,0,0
5,7,7,1338,7,22,-29,2,8589992322,2,2,0,1,331554,0,25172,0,0,0,-3146,65535,10,0,1,0,0
5,7,7,1338,7,22,-29,3,4295025027,20,20,0,2,11260439,484785,940728,0,33772,33772,-56992,65535,10,1,1,0,1
5,7,7,1338,7,22,-29,4,4295025028,31,31,0,6,2067053,0,73303,0,0,0,-9162,65535,12,0,0,0,6
