epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,filled_owner,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
1,2,10,418,13,10,-23,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73845,0,8746,65536,0,0,0,0,
1,2,10,418,13,10,-23,0,1,65,9,18,18,0,0,0,65536,65536,0,0,0,0,0,270000,5000,265000,0,45000,0,17515,0,0,0,945810,0,65536,65536,0,0,0,0,
1,2,10,418,13,10,-23,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,360000,1493,251443,107064,0,0,7178,0,0,0,1730880,0,65536,65536,0,0,0,0,
1,2,10,418,13,10,-23,0,3,79,2,1,1,0,0,0,65536,65536,0,0,0,0,0,600,553,1,46,0,0,15203,0,0,0,16495,0,65536,65536,0,0,0,0,
1,2,10,418,13,10,-23,0,4,90,2,1,1,0,0,0,65536,65536,29811,0,0,0,5000,2755,2685,1,69,0,0,26828,18440,0,0,27525,18440,8283,65536,0,0,0,0,
1,2,10,418,13,10,-23,0,5,98,2,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58905,0,-11990,65536,0,0,0,0,
1,2,10,418,13,10,-23,0,6,202,20,1,1,0,0,0,65536,65536,0,0,0,0,0,500,500,0,0,250,0,400000,0,0,0,400000,0,65536,65536,0,0,0,0,
1,2,10,418,13,10,-23,0,7,237,12,6,6,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73020,0,104,65536,0,0,0,0,
1,2,10,418,13,10,-23,0,8,238,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100020,0,-8879,65536,0,0,0,0,
1,2,10,418,13,10,-23,0,9,250,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125430,0,5514,65536,0,0,0,0,
2,3,15,418,13,10,-23,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92600,0,13792,65536,0,0,0,0,
2,3,15,418,13,10,-23,0,1,65,9,18,18,0,0,0,65536,65536,0,0,0,0,0,270000,0,270000,0,45000,0,0,0,0,0,821340,0,65536,65536,0,0,0,0,
2,3,15,418,13,10,-23,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,360000,25942,229870,104188,0,0,134146,0,0,0,1861560,0,65536,65536,0,0,0,0,
2,3,15,418,13,10,-23,0,3,79,2,1,1,0,0,0,65536,65536,0,0,0,0,0,600,554,1,45,0,0,16598,0,0,0,17975,0,65536,65536,0,0,0,0,
2,3,15,418,13,10,-23,0,4,90,2,1,1,0,0,0,65536,65536,52985,0,0,0,5000,2755,2691,1,63,0,0,28963,16015,0,0,29650,16015,14725,65536,0,0,0,0,
2,3,15,418,13,10,-23,0,5,98,2,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58905,0,-22834,65536,0,0,0,0,
2,3,15,418,13,10,-23,0,6,202,20,1,1,0,0,0,65536,65536,0,0,0,0,0,500,500,0,0,250,0,400000,0,0,0,400000,0,65536,65536,0,0,0,0,
2,3,15,418,13,10,-23,0,7,237,12,6,6,0,0,0,27885,65536,-26627,0,0,0,2552,1491,537,409,545,6382,0,17166,28914,0,0,83910,28914,1258,65536,0,0,0,0,
2,3,15,418,13,10,-23,0,8,238,9,1,1,0,0,0,6,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100020,0,-12941,65536,0,0,0,0,
2,3,15,418,13,10,-23,0,9,250,9,1,1,0,0,0,6,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157275,0,17166,65536,0,0,0,0,
3,4,20,418,13,10,-23,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116110,0,19532,65536,0,0,0,0,
3,4,20,418,13,10,-23,0,1,65,9,18,18,0,0,0,65536,65536,0,0,0,0,0,270000,0,270000,0,45000,0,0,0,0,0,713880,0,65536,65536,0,0,0,0,
3,4,20,418,13,10,-23,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,360000,23808,233738,102454,0,0,128896,0,0,0,1949040,0,65536,65536,0,0,0,0,
3,4,20,418,13,10,-23,0,3,79,2,1,1,0,0,0,65536,65536,0,0,0,0,0,600,554,1,45,0,0,18008,0,0,0,19500,0,65536,65536,0,0,0,0,
3,4,20,418,13,10,-23,0,4,90,2,1,1,0,0,0,65536,65536,65536,0,0,0,5000,2755,2697,1,57,0,0,31322,13920,0,0,31995,13920,20958,65536,0,0,0,0,
3,4,20,418,13,10,-23,0,5,98,2,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58905,0,-31483,65536,0,0,0,0,
3,4,20,418,13,10,-23,0,6,202,20,1,1,0,0,0,65536,65536,0,0,0,0,0,500,500,0,0,250,0,400000,0,0,0,400000,0,65536,65536,0,0,0,0,
3,4,20,418,13,10,-23,0,7,237,12,6,6,0,0,0,28114,65536,-32066,1,0,0,2573,1503,449,501,553,6434,0,16065,31457,0,0,90240,31457,1291,65536,0,0,0,0,
3,4,20,418,13,10,-23,0,8,238,9,1,1,0,0,0,6,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100020,0,-16795,65536,0,0,0,0,
3,4,20,418,13,10,-23,0,9,250,9,1,1,0,0,0,6,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197225,0,30573,65536,0,0,0,0,
4,5,25,418,13,10,-23,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145590,0,24779,65536,0,0,0,0,
4,5,25,418,13,10,-23,0,1,65,9,18,18,0,0,0,65536,65536,0,0,0,0,0,270000,0,270000,0,45000,0,0,0,0,0,621000,0,65536,65536,0,0,0,0,
4,5,25,418,13,10,-23,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,360000,24277,235271,100452,0,0,138670,0,0,0,2056320,0,65536,65536,0,0,0,0,
4,5,25,418,13,10,-23,0,3,79,2,1,1,0,0,0,65536,65536,0,0,0,0,0,600,557,1,42,0,0,19652,0,0,0,21165,0,65536,65536,0,0,0,0,
4,5,25,418,13,10,-23,0,4,90,2,1,1,0,0,0,65536,65536,65536,0,0,0,5000,2755,2702,1,52,0,0,33869,12110,0,0,34530,12110,27007,65536,0,0,0,0,
4,5,25,418,13,10,-23,0,5,98,2,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58905,0,-38379,65536,0,0,0,0,
4,5,25,418,13,10,-23,0,6,202,20,1,1,0,0,0,65536,65536,0,0,0,0,0,500,500,0,0,250,0,400000,0,0,0,400000,0,65536,65536,0,0,0,0,
4,5,25,418,13,10,-23,0,7,237,12,6,6,0,0,0,28322,65536,-30038,2,0,0,2592,1515,514,508,493,6482,0,18525,34201,0,0,97740,34201,1468,65536,0,0,0,0,
4,5,25,418,13,10,-23,0,8,238,9,1,1,0,0,0,6,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100020,0,-20374,65536,0,0,0,0,
4,5,25,418,13,10,-23,0,9,250,9,1,1,0,0,0,6,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247305,0,46127,65536,0,0,0,0,
5,6,30,418,13,10,-23,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182555,0,30007,65536,0,0,0,0,
5,6,30,418,13,10,-23,0,1,65,9,18,18,0,0,0,65536,65536,0,0,0,0,0,270000,0,270000,0,45000,0,0,0,0,0,540810,0,65536,65536,0,0,0,0,
