epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,producer_support_money_issued,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,population_error,money_error,goods_error
1,154,771,false,trade_planning,65535,767,771,2388,1120,120,259,5571,0,10722,0,23549,51804778,31,56873368,49172653,11520847,0,0,192874,7030584,-6837710,238,25151152444,8383717799,4994519,153293426,4876821,1716206,ACTIVE,true,0,0,0
2,155,776,false,trade_planning,65535,772,776,2359,1120,120,259,5571,0,10762,0,23403,52821612,31,56613768,50015151,10490215,0,0,181385,6882344,-6700959,239,25171041022,8390347338,4287489,152001182,4841322,1707135,ACTIVE,true,0,0,0
3,156,781,false,trade_planning,65535,777,781,2330,1120,120,259,5571,0,10722,0,23314,53121806,31,56515770,50311044,10657268,0,0,171390,6833960,-6662570,239,25191893639,8397298195,5439116,151450195,4831352,1701761,ACTIVE,true,0,0,0
4,157,786,false,trade_planning,65535,782,786,2326,1120,120,259,5571,0,10526,0,23389,50886187,31,56328619,48345877,9296875,0,0,157409,6775890,-6618481,240,25210386488,8403462492,3637121,150962468,4809332,1703290,ACTIVE,true,0,0,0
5,158,791,false,trade_planning,65535,787,791,2322,1120,120,259,5571,0,10416,0,23385,49311607,29,56077596,47078328,8704126,0,0,152560,6731486,-6578926,240,25229035043,8409678670,2912286,150400641,4816545,1712045,ACTIVE,true,0,0,0
6,159,796,false,trade_planning,65535,792,796,2320,1120,120,259,5571,0,10409,0,23281,48953762,31,55874767,46638724,8910882,0,0,155829,6813859,-6658030,245,25247145709,8415715568,3112041,151767394,4831593,1729333,ACTIVE,true,0,0,0
7,160,801,false,trade_planning,65535,797,801,2310,1120,120,259,5571,0,10445,0,23140,49576539,29,55824185,46691789,8417751,0,0,147919,6771089,-6623170,248,25263758329,8421253113,3149398,151948712,4827076,1737325,ACTIVE,true,0,0,0
8,161,806,false,trade_planning,65535,802,806,2300,1120,120,259,5571,0,10386,0,23092,49488845,31,55581111,47119649,8205650,0,0,127747,6626402,-6498655,251,25279982760,8426661236,3225765,152187973,4832427,1740579,ACTIVE,true,0,0,0
9,162,811,false,trade_planning,65535,807,811,2285,1120,120,259,5571,0,10384,0,22992,49960410,24,55184035,47328365,7985344,0,0,124538,6485124,-6360586,251,25295977647,8431992856,3089862,152982695,4854793,1756985,ACTIVE,true,0,0,0
10,163,816,false,trade_planning,65535,812,816,2278,1120,120,259,5571,0,10262,0,22981,48116075,23,54938811,46073350,7734659,0,0,108692,6423004,-6314312,251,25311832113,8437277680,2051294,153708353,4875671,1767763,ACTIVE,true,0,0,0
11,164,821,false,trade_planning,65535,817,821,2262,1120,120,259,5571,0,10120,0,23011,46271802,22,54698332,44215770,7157189,0,0,94817,6290520,-6195703,252,25327028036,8442342994,1998666,153544371,4894300,1785889,ACTIVE,true,0,0,0
12,165,826,false,trade_planning,65535,822,826,2254,1120,120,259,5571,0,10065,0,22936,46022198,21,54341714,43619453,6599765,0,0,98506,6202778,-6104272,253,25341577970,8447192979,1946546,153264135,4898317,1794537,ACTIVE,true,0,0,0
13,166,831,false,trade_planning,65535,827,831,2244,1120,120,259,5571,0,10129,0,22760,46837491,20,54011578,44686967,6982295,0,0,74122,6118673,-6044551,253,25355430791,8451810575,2051714,154381776,4923972,1814121,ACTIVE,true,0,0,0
14,167,836,false,trade_planning,65535,832,836,2229,1120,120,259,5571,0,10120,0,22633,46858330,27,53537167,44366832,7780030,0,0,64459,5994456,-5929997,253,25369423123,8456474693,2682923,155330861,4950339,1832535,ACTIVE,true,0,0,0
