epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,producer_support_money_issued,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,population_error,money_error,goods_error
1,35,175,false,trade_planning,65535,171,175,2820,1120,120,259,5571,0,17482,0,37672,102847755,2171,78266829,101078550,46249836,0,0,978957,11129463,-10150506,213,19312113374,6437371445,11887372,181157831,5423273,1778496,ACTIVE,true,0,0,0
2,36,180,false,trade_planning,65535,176,180,2820,1120,120,259,5571,0,16387,0,38634,84097254,2256,79673318,79544603,34616598,0,0,987059,10881809,-9894750,213,19459154275,6486385085,11901648,180835130,5425446,1779495,ACTIVE,true,0,0,0
3,37,185,false,trade_planning,65535,181,185,2820,1120,120,259,5571,0,16247,0,38316,81970029,2182,80343214,73912482,35240607,0,0,975712,11028543,-10052831,213,19594927465,6531642793,19499267,180682082,5433226,1780666,ACTIVE,true,0,0,0
4,38,190,false,trade_planning,65535,186,190,2820,1120,120,259,5571,0,18998,0,35141,125222843,2057,80050650,107454190,43256974,0,0,957074,10933392,-9976318,213,19720193533,6573398156,36297717,180693852,5436620,1790174,ACTIVE,true,0,0,0
5,39,195,false,trade_planning,65535,191,195,2820,1120,120,259,5571,0,19300,0,34788,123850801,2002,80663256,111478630,41540142,0,0,910147,11786649,-10876502,213,19840057175,6613352706,25729337,180507034,5573274,1806302,ACTIVE,true,0,0,0
6,40,200,false,trade_planning,65535,196,200,2820,1120,120,259,5571,0,18721,0,35159,113037529,1992,81743599,96290453,36562549,0,0,784214,12390046,-11605832,213,19968452021,6656150989,33758965,180220130,5628994,1784862,ACTIVE,true,0,0,0
7,41,205,false,trade_planning,65535,201,205,2820,1120,120,259,5571,0,18418,0,35217,108561910,1908,82357852,96933135,31797328,0,0,857102,11721156,-10864054,213,20086883680,6695628210,30536101,180170838,5626814,1799339,ACTIVE,true,0,0,0
8,42,210,false,trade_planning,65535,206,210,2820,1120,120,259,5571,0,19685,0,33648,131215306,1881,82669397,114485886,40412650,0,0,880055,11378370,-10498315,213,20202517326,6734172751,48997939,179999904,5759961,1793911,ACTIVE,true,0,0,0
9,43,215,false,trade_planning,65535,211,215,2820,1120,120,259,5571,0,18859,0,34263,118595178,1829,83743087,110881977,40552896,0,0,868866,11366891,-10498025,213,20300047931,6766682975,39896179,179699072,5741676,1757389,ACTIVE,true,0,0,0
10,44,220,false,trade_planning,65535,216,220,2820,1120,120,259,5571,0,17515,0,35436,98822442,1800,85259613,90984868,33306049,0,0,993058,11023955,-10030897,213,20404153611,6801384849,42297679,178868664,5533781,1742491,ACTIVE,true,0,0,0
11,45,225,false,trade_planning,65535,221,225,2820,1120,120,259,5571,0,17396,0,35391,97692749,1764,86008973,91154865,28440064,0,0,1036305,10644087,-9607782,213,20504028196,6834676390,34061000,178329217,5439035,1746189,ACTIVE,true,0,0,0
12,46,230,false,trade_planning,65535,226,230,2820,1120,120,259,5571,0,19747,0,32725,129889589,1612,86152311,112780515,34641674,0,0,1010054,11615156,-10605102,213,20608075140,6869358706,40804276,177701142,5529461,1770117,ACTIVE,true,0,0,0
13,47,235,false,trade_planning,65535,231,235,2820,1120,120,259,5571,0,19675,0,32550,127367015,1572,86540182,111860733,35099619,0,0,862524,11916557,-11054033,213,20707850191,6902617063,28660088,177267252,5567519,1750512,ACTIVE,true,0,0,0
14,48,240,false,trade_planning,65535,236,240,2820,1120,120,259,5571,0,18881,0,33212,115977622,1534,87360150,107041909,34754531,0,0,920079,11793318,-10873239,213,20810194249,6936731725,24162566,176591051,5438495,1739657,ACTIVE,true,0,0,0
15,49,245,false,trade_planning,65535,241,245,2820,1120,120,259,5571,0,18128,0,33727,106233971,1498,87941070,99615693,28792242,0,0,933535,11161151,-10227616,213,20908559756,6969520233,21982041,175938747,5341457,1747984,ACTIVE,true,0,0,0
16,50,250,false,trade_planning,65535,246,250,2820,1120,120,259,5571,0,18679,0,32924,116356315,1393,88119991,101952305,28730421,0,0,913983,10824763,-9910780,213,21005131747,7001710893,33637722,176106138,5370511,1752221,ACTIVE,true,0,0,0
17,51,255,false,trade_planning,65535,251,255,2820,1120,120,259,5571,0,18394,0,33125,112037452,1322,88460929,104977226,28928941,0,0,910516,10655906,-9745390,213,21090815666,7030272212,21566289,176223753,5472223,1769928,ACTIVE,true,0,0,0
18,52,260,false,trade_planning,65535,256,260,2820,1120,120,259,5571,0,18448,0,32856,110697542,1280,89033573,103075960,27809819,0,0,874954,10967160,-10092206,213,21181255921,7060418953,21569717,175945334,5535222,1764874,ACTIVE,true,0,0,0
19,53,265,false,trade_planning,65535,261,265,2820,1120,120,259,5571,0,18581,0,32494,111261500,1217,89473210,100507812,27132372,0,0,909931,11358537,-10448606,213,21269596263,7089865741,23842349,175621334,5506647,1754800,ACTIVE,true,0,0,0
20,54,270,false,trade_planning,65535,266,270,2820,1120,120,259,5571,0,19162,0,31744,120815217,1167,89499529,106807870,27251096,0,0,932164,11281049,-10348885,213,21353986586,7117995844,28008504,175415254,5476763,1754259,ACTIVE,true,0,0,0
21,55,275,false,trade_planning,65535,271,275,2820,1120,120,259,5571,0,18936,0,31762,118338870,1149,89517218,108939388,27286795,0,0,884032,10952031,-10067999,213,21433133007,7144377995,22237900,175296094,5541017,1756405,ACTIVE,true,0,0,0
22,56,280,false,trade_planning,65535,276,280,2820,1120,120,259,5571,0,18358,0,32188,110483293,1128,89825222,103028100,26328318,0,0,849356,10891892,-10042536,213,21513435114,7171145346,17065431,175217501,5551082,1747792,ACTIVE,true,0,0,0
23,57,285,false,trade_planning,65535,281,285,2820,1120,120,259,5571,0,18120,0,32122,107640142,1043,90050071,99109832,25951542,0,0,883845,10854263,-9970418,213,21595114375,7198371776,16193000,175081016,5455974,1742186,ACTIVE,true,0,0,0
24,58,290,false,trade_planning,65535,286,290,2820,1120,120,259,5571,0,18458,0,31671,114396268,1007,89967769,104267237,26964344,0,0,907673,10767887,-9860214,213,21674282431,7224761133,17651996,174960030,5444062,1758366,ACTIVE,true,0,0,0
25,59,295,false,trade_planning,65535,291,295,2820,1120,120,259,5571,0,18025,0,31887,109556533,1000,89675274,101515146,24030450,0,0,806527,10462909,-9656382,213,21749416759,7249805915,14540159,174862341,5473189,1755871,ACTIVE,true,0,0,0
26,60,300,false,trade_planning,65535,296,300,2820,1120,120,259,5571,0,17888,0,31842,107030172,933,89360299,96585856,22028852,0,0,785711,10462454,-9676743,213,21825260062,7275086999,15843343,174759004,5466825,1753126,ACTIVE,true,0,0,0
