epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,reserve
1,1,5,1227,17,20,-37,timber,7.421971e+06
1,1,5,1227,17,20,-37,stone,7.96579e+07
1,1,5,1227,17,20,-37,fertile_soil,352426.03
1,1,5,1227,17,20,-37,coal,3.682411e+08
1,1,5,1227,17,20,-37,oil,1.4964626e+07
1,1,5,1227,17,20,-37,natural_gas,6.3410465e+06
1,1,5,1227,17,20,-37,copper_ore,0
1,1,5,1227,17,20,-37,iron_ore,0
1,1,5,1227,17,20,-37,gold_ore,5.0163165e+06
1,1,5,1227,17,20,-37,silver_ore,0
1,1,5,1227,17,20,-37,salt,5.8421617
1,1,5,1227,17,20,-37,saltpeter,0
1,1,5,1227,17,20,-37,rare_earth,0
1,1,5,1227,17,20,-37,clay,4.018831e+07
1,1,5,1227,17,20,-37,wild_game,23164.527
1,1,5,1227,17,20,-37,marine_fish,0
1,1,5,1227,17,20,-37,arable_land,125000
1,1,5,1227,17,20,-37,paddy_land,60000
1,1,5,1227,17,20,-37,plantation_land,140000
1,1,5,1227,17,20,-37,pasture,0
1,1,5,1227,17,20,-37,bauxite,8.540622e+06
1,1,5,1227,17,20,-37,limestone,0
1,1,5,1227,17,20,-37,silica_sand,0
1,1,5,1227,17,20,-37,phosphate_rock,0
1,1,5,1227,17,20,-37,tin_ore,0
1,1,5,1227,17,20,-37,lead_ore,0
1,1,5,1227,17,20,-37,zinc_ore,0
1,1,5,1227,17,20,-37,manganese_ore,0
1,1,5,1227,17,20,-37,sulfur,0
1,1,5,1227,17,20,-37,flint,8.530336e+07
2,2,10,1227,17,20,-37,timber,7.4127275e+06
2,2,10,1227,17,20,-37,stone,7.96579e+07
2,2,10,1227,17,20,-37,fertile_soil,354995.38
2,2,10,1227,17,20,-37,coal,3.682411e+08
2,2,10,1227,17,20,-37,oil,1.4964601e+07
2,2,10,1227,17,20,-37,natural_gas,6.3410465e+06
2,2,10,1227,17,20,-37,copper_ore,0
2,2,10,1227,17,20,-37,iron_ore,0
2,2,10,1227,17,20,-37,gold_ore,5.016316e+06
2,2,10,1227,17,20,-37,silver_ore,0
2,2,10,1227,17,20,-37,salt,388.87854
2,2,10,1227,17,20,-37,saltpeter,0
2,2,10,1227,17,20,-37,rare_earth,0
2,2,10,1227,17,20,-37,clay,4.003063e+07
2,2,10,1227,17,20,-37,wild_game,23187.799
2,2,10,1227,17,20,-37,marine_fish,0
2,2,10,1227,17,20,-37,arable_land,125000
2,2,10,1227,17,20,-37,paddy_land,60000
2,2,10,1227,17,20,-37,plantation_land,140000
2,2,10,1227,17,20,-37,pasture,0
2,2,10,1227,17,20,-37,bauxite,8.540622e+06
2,2,10,1227,17,20,-37,limestone,0
2,2,10,1227,17,20,-37,silica_sand,0
2,2,10,1227,17,20,-37,phosphate_rock,0
2,2,10,1227,17,20,-37,tin_ore,0
