epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,3,15,666,18,16,-34,0,4294989184,2,2,0,2,716449,37449,43107,-1670,47423,10,0,2,0,0
1,3,15,666,18,16,-34,1,4294989185,9,9,0,36,13892013,419422,188453,46400,56462,10,0,27,0,9
1,3,15,666,18,16,-34,2,4294989186,12,12,0,19,6453693,14251,257544,-45175,47424,10,0,19,0,0
1,3,15,666,18,16,-34,3,4294989187,20,20,0,1,2756812,607455,489473,19391,47439,10,1,1,0,0
2,4,20,666,18,16,-34,0,4294989184,2,2,0,2,715183,44053,45319,-784,51111,10,0,2,0,0
2,4,20,666,18,16,-34,1,4294989185,9,9,0,36,14140224,473166,224955,48426,58308,10,0,27,0,9
2,4,20,666,18,16,-34,2,4294989186,12,12,0,19,6193843,32231,292081,-49421,51112,10,0,19,0,0
2,4,20,666,18,16,-34,3,4294989187,20,20,0,1,2869717,683522,570617,21384,51127,10,1,1,0,0
3,5,25,666,18,16,-34,0,4294989184,2,2,0,2,713451,43037,44769,-510,49639,10,0,2,0,0
3,5,25,666,18,16,-34,1,4294989185,9,9,0,36,14378700,478075,239599,47968,57572,10,0,27,0,9
3,5,25,666,18,16,-34,2,4294989186,12,12,0,19,5939275,45897,300465,-50352,49642,10,0,19,0,0
3,5,25,666,18,16,-34,3,4294989187,20,20,0,1,2987541,706945,589121,22746,49659,10,1,1,0,0
4,6,30,666,18,16,-34,0,4294989184,2,2,0,2,711195,43568,45824,-472,50417,10,0,2,0,0
4,6,30,666,18,16,-34,1,4294989185,9,9,0,36,14621665,506042,263077,48358,57965,10,0,27,0,9
4,6,30,666,18,16,-34,2,4294989186,12,12,0,19,5678263,59894,320906,-51508,50427,10,0,19,0,0
4,6,30,666,18,16,-34,3,4294989187,20,20,0,1,3107844,753663,633360,23566,50427,10,1,1,0,0
5,7,35,666,18,16,-34,0,4294989184,2,2,0,2,713338,48613,46470,90,50176,10,0,2,0,0
5,7,35,666,18,16,-34,1,4294989185,9,9,0,36,14873246,529652,278071,49581,57839,10,0,27,0,9
5,7,35,666,18,16,-34,2,4294989186,12,12,0,19,5412876,71344,336731,-52488,50178,10,0,19,0,0
5,7,35,666,18,16,-34,3,4294989187,20,20,0,1,3219507,786226,674563,22794,50188,10,1,1,0,0
