epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,filled_owner,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
1,1,5,831,21,20,-41,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137090,0,65536,65536,0,0,0,0,
1,1,5,831,21,20,-41,0,1,65,9,24,24,0,0,0,65536,65536,0,0,0,0,0,471240,471240,0,0,23520,0,659638,0,0,0,1790160,0,65536,65536,0,0,0,0,
1,1,5,831,21,20,-41,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,672000,602700,0,69300,0,0,1054600,0,0,0,3191280,0,65536,65536,0,0,0,0,
1,1,5,831,21,20,-41,0,3,79,2,24,24,0,0,0,65536,65536,0,0,0,0,0,106680,106680,0,0,0,0,896072,0,0,0,2432160,0,65536,65536,0,0,0,0,
1,1,5,831,21,20,-41,0,4,90,2,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126310,0,65536,65536,0,0,0,0,
1,1,5,831,21,20,-41,0,5,202,20,12,12,24,24,0,65536,65536,65536,0,0,0,0,6000,6000,0,0,3000,0,4800000,0,2055002,2055002,4800000,2055002,65536,65536,1200000,1200000,855002,855002,
1,1,5,831,21,20,-41,0,6,237,12,24,24,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6711600,0,65536,65536,0,0,0,0,
1,1,5,831,21,20,-41,0,7,238,9,24,14,0,0,0,0,38229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060880,0,65536,65536,0,0,0,0,
1,1,5,831,21,20,-41,0,8,241,20,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,65536,65536,0,0,0,0,
2,2,10,831,21,20,-41,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171900,0,65536,65536,0,0,0,0,
