epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,cohort_index,handle,signature_id,profession_id,ethnicity_id,population,funds,epoch_income,epoch_expense,epoch_in_kind_income,cash_expense_coverage_q16,livelihood_coverage_q16,income_ema,satisfaction_q16,worst_need_id,is_merchant,owner_employed,employee_employed,unemployed
1,7,7,1122,33,18,-51,0,8589958976,9,9,0,427,270968794,41469524,16874718,8606201,161054,128792,7286494,65535,5,0,427,0,0
1,7,7,1122,33,18,-51,1,8589958977,8,8,0,46,22656654,3824607,2368323,2116774,105834,86815,352120,65535,5,0,46,0,0
1,7,7,1122,33,18,-51,2,8589958978,2,2,0,31,9239893,575001,1824248,0,20656,20656,-197112,65535,5,0,31,0,0
1,7,7,1122,33,18,-51,3,12884926275,22,22,0,3,1746864,879525,195938,78,294177,294086,83844,65535,5,0,0,0,3
1,7,7,1122,33,18,-51,4,4294991684,20,20,0,102,361898017,56631493,55497380,0,66875,66875,-2960217,65535,5,1,102,0,0
1,7,7,1122,33,18,-51,5,8589958981,12,12,0,154,42638292,90831,6845395,2600575,869,18672,-1175029,65535,5,0,154,0,0
1,7,7,1122,33,18,-51,6,4294991686,31,31,0,1538,527785286,1038209,18361289,40200,3705,3840,-2987986,65535,-1,0,0,0,1538
2,8,8,1122,33,18,-51,0,8589958976,9,9,0,427,270968794,41469524,16874718,8606201,161054,128792,7286494,65535,5,0,427,0,0
2,8,8,1122,33,18,-51,1,8589958977,8,8,0,46,22656654,3824607,2368323,2116774,105834,86815,352120,65535,5,0,46,0,0
2,8,8,1122,33,18,-51,2,8589958978,2,2,0,31,9239893,575001,1824248,0,20656,20656,-197112,65535,5,0,31,0,0
2,8,8,1122,33,18,-51,3,12884926275,22,22,0,3,1746864,879525,195938,78,294177,294086,83844,65535,5,0,0,0,3
2,8,8,1122,33,18,-51,4,4294991684,20,20,0,102,361898017,56631493,55497380,0,66875,66875,-2960217,65535,5,1,102,0,0
2,8,8,1122,33,18,-51,5,8589958981,12,12,0,154,42638292,90831,6845395,2600575,869,18672,-1175029,65535,5,0,154,0,0
2,8,8,1122,33,18,-51,6,4294991686,31,31,0,1538,527785286,1038209,18361289,40200,3705,3840,-2987986,65535,-1,0,0,0,1538
3,9,9,1122,33,18,-51,0,8589958976,9,9,0,427,270968794,41469524,16874718,8606201,161054,128792,7286494,65535,5,0,427,0,0
3,9,9,1122,33,18,-51,1,8589958977,8,8,0,46,22656654,3824607,2368323,2116774,105834,86815,352120,65535,5,0,46,0,0
3,9,9,1122,33,18,-51,2,8589958978,2,2,0,31,9239893,575001,1824248,0,20656,20656,-197112,65535,5,0,31,0,0
3,9,9,1122,33,18,-51,3,12884926275,22,22,0,3,1746864,879525,195938,78,294177,294086,83844,65535,5,0,0,0,3
3,9,9,1122,33,18,-51,4,4294991684,20,20,0,102,361898017,56631493,55497380,0,66875,66875,-2960217,65535,5,1,102,0,0
3,9,9,1122,33,18,-51,5,8589958981,12,12,0,154,42638292,90831,6845395,2600575,869,18672,-1175029,65535,5,0,154,0,0
