epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,opening_reserve,natural_net_change,natural_positive_change,natural_negative_change,artificial_change_applied,artificial_change_pending,artificial_generation_applied,artificial_extraction_applied,artificial_generation_pending,artificial_extraction_pending,reserve,safe_yield,projected_life_days
1,2,2,1196,47,19,-66,timber,100000,0,0,0,0,0,0,0,0,0,100000,123977,-1
1,2,2,1196,47,19,-66,stone,626633.3,0,0,0,0,0,0,0,0,0,626633.3,0,0
1,2,2,1196,47,19,-66,fertile_soil,350000,0,0,0,0,0,0,0,0,0,350000,0,0
1,2,2,1196,47,19,-66,coal,1.4865558e+08,0,0,0,0,0,0,0,0,0,1.4865558e+08,0,0
1,2,2,1196,47,19,-66,oil,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,copper_ore,3.7628456e+07,0,0,0,0,0,0,0,0,0,3.7628456e+07,0,0
1,2,2,1196,47,19,-66,iron_ore,1.2976772e+08,0,0,0,0,0,0,0,0,0,1.2976772e+08,0,0
1,2,2,1196,47,19,-66,gold_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,silver_ore,1.6561993e+07,0,0,0,0,0,0,0,0,0,1.6561993e+07,0,33123985
1,2,2,1196,47,19,-66,salt,31260.744,0,0,0,0,0,0,0,0,0,31260.744,0,0
1,2,2,1196,47,19,-66,saltpeter,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,rare_earth,6.9243145e+06,0,0,0,0,0,0,0,0,0,6.9243145e+06,0,0
1,2,2,1196,47,19,-66,clay,1.8130782e+07,0,0,0,0,0,0,0,0,0,1.8130782e+07,0,0
1,2,2,1196,47,19,-66,wild_game,11158,0,0,0,0,0,0,0,0,0,11158,11215,-1
1,2,2,1196,47,19,-66,marine_fish,0,0,0,0,0,0,0,0,0,0,0,625133,-1
1,2,2,1196,47,19,-66,arable_land,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,paddy_land,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,plantation_land,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,pasture,125000,0,0,0,0,0,0,0,0,0,125000,0,0
1,2,2,1196,47,19,-66,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,silica_sand,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,tin_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,lead_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,zinc_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,manganese_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,sulfur,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1196,47,19,-66,flint,114491.89,0,0,0,0,0,0,0,0,0,114491.89,0,584142
2,3,3,1196,47,19,-66,timber,100000,0,0,0,0,0,0,0,0,0,100000,123977,-1
2,3,3,1196,47,19,-66,stone,626633.3,0,0,0,0,0,0,0,0,0,626633.3,0,0
2,3,3,1196,47,19,-66,fertile_soil,350000,0,0,0,0,0,0,0,0,0,350000,0,0
2,3,3,1196,47,19,-66,coal,1.4865558e+08,0,0,0,0,0,0,0,0,0,1.4865558e+08,0,0
2,3,3,1196,47,19,-66,oil,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,copper_ore,3.7628456e+07,0,0,0,0,0,0,0,0,0,3.7628456e+07,0,0
2,3,3,1196,47,19,-66,iron_ore,1.2976772e+08,0,0,0,0,0,0,0,0,0,1.2976772e+08,0,0
2,3,3,1196,47,19,-66,gold_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,silver_ore,1.6561993e+07,0,0,0,0,0,0,0,0,0,1.6561993e+07,0,33123985
2,3,3,1196,47,19,-66,salt,31260.744,0,0,0,0,0,0,0,0,0,31260.744,0,0
2,3,3,1196,47,19,-66,saltpeter,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,rare_earth,6.9243145e+06,0,0,0,0,0,0,0,0,0,6.9243145e+06,0,0
2,3,3,1196,47,19,-66,clay,1.8130782e+07,0,0,0,0,0,0,0,0,0,1.8130782e+07,0,0
2,3,3,1196,47,19,-66,wild_game,11158,0,0,0,0,0,0,0,0,0,11158,11215,-1
2,3,3,1196,47,19,-66,marine_fish,0,0,0,0,0,0,0,0,0,0,0,625133,-1
2,3,3,1196,47,19,-66,arable_land,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,paddy_land,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,plantation_land,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,pasture,125000,0,0,0,0,0,0,0,0,0,125000,0,0
2,3,3,1196,47,19,-66,bauxite,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,limestone,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,silica_sand,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,phosphate_rock,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,tin_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,lead_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,zinc_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,manganese_ore,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,sulfur,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,1196,47,19,-66,flint,114491.89,0,0,0,0,0,0,0,0,0,114491.89,0,584142
