epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,filled_owner,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
1,1,5,444,-1,11,-10,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58895,0,1595,65536,0,0,0,0,
1,1,5,444,-1,11,-10,0,1,65,9,19,19,0,0,0,65536,65536,0,0,0,0,0,285000,57000,228000,0,47500,0,216543,0,0,0,1082715,0,65536,65536,0,0,0,0,
1,1,5,444,-1,11,-10,0,2,69,9,24,24,0,0,0,65536,65536,0,0,0,0,0,360000,50539,202164,107297,0,0,240009,0,0,0,1709640,0,65536,65536,0,0,0,0,
1,1,5,444,-1,11,-10,0,3,79,2,1,1,0,0,0,65536,65536,0,0,0,0,0,600,115,466,19,0,0,2621,0,0,0,13675,0,65536,65536,0,0,0,0,
1,1,5,444,-1,11,-10,0,4,90,2,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23550,0,727,65536,0,0,0,0,
1,1,5,444,-1,11,-10,0,5,202,20,1,1,0,0,0,65536,65536,0,0,0,0,0,500,500,0,0,250,0,400000,0,0,0,400000,0,65536,65536,0,0,0,0,
1,1,5,444,-1,11,-10,0,6,237,12,6,6,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64440,0,517,65536,0,0,0,0,
1,1,5,444,-1,11,-10,0,7,238,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100020,0,675,65536,0,0,0,0,
1,1,5,444,-1,11,-10,0,8,241,20,1,1,0,0,0,65536,65536,0,0,0,0,0,10000,10000,0,0,2500,0,100000,0,0,0,100000,0,65536,65536,0,0,0,0,
2,2,10,444,-1,11,-10,0,0,30,9,1,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73845,0,8655,65536,0,0,0,0,
