epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,reserve
1,2,10,498,12,12,-24,timber,7.161448
1,2,10,498,12,12,-24,stone,1.3775243e+08
1,2,10,498,12,12,-24,fertile_soil,353150.38
1,2,10,498,12,12,-24,coal,1.3535469e+08
1,2,10,498,12,12,-24,oil,0
1,2,10,498,12,12,-24,natural_gas,0
1,2,10,498,12,12,-24,copper_ore,1.1061499e+07
1,2,10,498,12,12,-24,iron_ore,8.052545e+07
1,2,10,498,12,12,-24,gold_ore,8.82303e+06
1,2,10,498,12,12,-24,silver_ore,2.8997475e+06
1,2,10,498,12,12,-24,salt,0
1,2,10,498,12,12,-24,saltpeter,0
1,2,10,498,12,12,-24,rare_earth,0
1,2,10,498,12,12,-24,clay,1.7980662e+07
1,2,10,498,12,12,-24,wild_game,4539.6133
1,2,10,498,12,12,-24,marine_fish,0
1,2,10,498,12,12,-24,arable_land,0
1,2,10,498,12,12,-24,paddy_land,60000
1,2,10,498,12,12,-24,plantation_land,140000
1,2,10,498,12,12,-24,pasture,0
1,2,10,498,12,12,-24,bauxite,0
1,2,10,498,12,12,-24,limestone,0
1,2,10,498,12,12,-24,silica_sand,0
1,2,10,498,12,12,-24,phosphate_rock,0
1,2,10,498,12,12,-24,tin_ore,0
1,2,10,498,12,12,-24,lead_ore,0
1,2,10,498,12,12,-24,zinc_ore,0
1,2,10,498,12,12,-24,manganese_ore,0
1,2,10,498,12,12,-24,sulfur,0
1,2,10,498,12,12,-24,flint,6.2942096e+07
2,3,15,498,12,12,-24,timber,10.521473
2,3,15,498,12,12,-24,stone,1.3775243e+08
2,3,15,498,12,12,-24,fertile_soil,354823.84
2,3,15,498,12,12,-24,coal,1.3535469e+08
2,3,15,498,12,12,-24,oil,0
2,3,15,498,12,12,-24,natural_gas,0
2,3,15,498,12,12,-24,copper_ore,1.1061499e+07
2,3,15,498,12,12,-24,iron_ore,8.052545e+07
2,3,15,498,12,12,-24,gold_ore,8.823029e+06
2,3,15,498,12,12,-24,silver_ore,2.89974e+06
2,3,15,498,12,12,-24,salt,0
2,3,15,498,12,12,-24,saltpeter,0
2,3,15,498,12,12,-24,rare_earth,0
2,3,15,498,12,12,-24,clay,1.7952874e+07
2,3,15,498,12,12,-24,wild_game,4504.371
2,3,15,498,12,12,-24,marine_fish,0
2,3,15,498,12,12,-24,arable_land,0
2,3,15,498,12,12,-24,paddy_land,60000
2,3,15,498,12,12,-24,plantation_land,140000
2,3,15,498,12,12,-24,pasture,0
2,3,15,498,12,12,-24,bauxite,0
2,3,15,498,12,12,-24,limestone,0
2,3,15,498,12,12,-24,silica_sand,0
2,3,15,498,12,12,-24,phosphate_rock,0
2,3,15,498,12,12,-24,tin_ore,0
2,3,15,498,12,12,-24,lead_ore,0
2,3,15,498,12,12,-24,zinc_ore,0
2,3,15,498,12,12,-24,manganese_ore,0
2,3,15,498,12,12,-24,sulfur,0
2,3,15,498,12,12,-24,flint,6.2942092e+07
3,4,20,498,12,12,-24,timber,13.742442
3,4,20,498,12,12,-24,stone,1.3775242e+08
3,4,20,498,12,12,-24,fertile_soil,356580.6
3,4,20,498,12,12,-24,coal,1.3535469e+08
3,4,20,498,12,12,-24,oil,0
3,4,20,498,12,12,-24,natural_gas,0
3,4,20,498,12,12,-24,copper_ore,1.1061499e+07
