epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,reserve
1,154,771,337,13,8,-21,timber,88.15977
1,154,771,337,13,8,-21,stone,6.1218024e+07
1,154,771,337,13,8,-21,fertile_soil,95732.18
1,154,771,337,13,8,-21,coal,2.571711e+08
1,154,771,337,13,8,-21,oil,0
1,154,771,337,13,8,-21,natural_gas,0
1,154,771,337,13,8,-21,copper_ore,0
1,154,771,337,13,8,-21,iron_ore,1.0197894e+08
1,154,771,337,13,8,-21,gold_ore,0
1,154,771,337,13,8,-21,silver_ore,0
1,154,771,337,13,8,-21,salt,0
1,154,771,337,13,8,-21,saltpeter,0
1,154,771,337,13,8,-21,rare_earth,2.6236508e+06
1,154,771,337,13,8,-21,clay,1.4959231e+07
1,154,771,337,13,8,-21,wild_game,22617.418
1,154,771,337,13,8,-21,marine_fish,0
1,154,771,337,13,8,-21,arable_land,2287.7805
1,154,771,337,13,8,-21,paddy_land,60000
1,154,771,337,13,8,-21,plantation_land,140000
1,154,771,337,13,8,-21,pasture,1597.4263
1,154,771,337,13,8,-21,bauxite,1.7314792e+07
1,154,771,337,13,8,-21,limestone,0
1,154,771,337,13,8,-21,silica_sand,0
1,154,771,337,13,8,-21,phosphate_rock,0
1,154,771,337,13,8,-21,tin_ore,0
1,154,771,337,13,8,-21,lead_ore,0
1,154,771,337,13,8,-21,zinc_ore,0
1,154,771,337,13,8,-21,manganese_ore,0
1,154,771,337,13,8,-21,sulfur,0
1,154,771,337,13,8,-21,flint,8.046422e+07
2,155,776,337,13,8,-21,timber,88.16518
2,155,776,337,13,8,-21,stone,6.121802e+07
2,155,776,337,13,8,-21,fertile_soil,95031.54
2,155,776,337,13,8,-21,coal,2.571711e+08
2,155,776,337,13,8,-21,oil,0
2,155,776,337,13,8,-21,natural_gas,0
2,155,776,337,13,8,-21,copper_ore,0
2,155,776,337,13,8,-21,iron_ore,1.0197894e+08
2,155,776,337,13,8,-21,gold_ore,0
2,155,776,337,13,8,-21,silver_ore,0
2,155,776,337,13,8,-21,salt,0
2,155,776,337,13,8,-21,saltpeter,0
2,155,776,337,13,8,-21,rare_earth,2.6236508e+06
